SN505,SN508,SN515,SN517,SN521,SN528,SN529,SN531,SN534,SN553,SN575,SN598,SN579,SN601,SN655,SN667,SN674,SN677,SN683,SN735,SN747,SN753,SN756,SN758,SN767,SN787,SN788,SN799,SN804,SN810,SN812,SN820,GeneID,Drug
0.327167586,1.698819861,0.118742229,0,0.177276053,0,0.255498505,0,0.7951795,0,0.187762044,-0.348222935,0,1.093188468,0.062697833,-0.303776825,0.341659609,-0.354990318,0.100005886,0.68849338,0,0.05102885,0.666309598,-0.452045154,0.387482366,0,0,0.347066912,0.687055072,0,0,-0.607285724,ENSG00000162975,TEDISAMIL
2.208776162,0.8243181,0,0,0.368225261,0.964685697,0,0.28142713,0,-0.387381021,0,0,1.545181228,0,-0.611354484,0,0.962495825,0.599583203,-0.111725976,0,0,0,1.232098922,0,-0.775342242,0,0,0,-0.010989955,0.531964878,0.92316509,-0.59827928,ENSG00000129159,TEDISAMIL
0,0,-0.093488021,0,0,0,0.440932386,-0.015898338,0.856527814,0,0,0.081384172,0.197990003,0,0,0,0,-0.15963719,0,1.270139232,0.203765364,0,0,0,0,0,1.240191972,0.091170453,1.381243847,0.19466822,0.222445,-0.302541227,ENSG00000055118,TEDISAMIL
0,0,0,0,0,0,0,0,0,0.701104338,0,0,0,0,1.08428825,0,0,0.27798477,0,1.523543684,0,0,0,1.804763985,0.251511398,0,0.34932505,0,0,0,0,0,ENSG00000106327,E2.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.13250494,0,0,0,0.208508056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000072274,E2.3
0,3.342800723,0,0,0,0,0,0,0,0,0,0,0,0,-0.036194278,0,0,0,0,0,0,0.148159681,0,0,0,0,0,0,0,0,0,0,ENSG00000135446,PHA-793887
0.637409171,0,0,0,0,0,3.368611364,0.085591742,0,0.101742702,0,0,0,0,0,0,0,0.768538485,0,0,0,0,0.478028126,3.368611364,0,0,0,0,0.061298684,0,0,0,ENSG00000123374,PHA-793887
0,0.149890617,-0.073430017,-0.01583546,0,0.133232672,0.636906406,0.060483454,0.21096354,0,0.634498144,0,0,0,0.168648714,-0.03082689,0.168350607,0.096665564,0.646110778,0.025471209,0.107402459,0,0.322451355,0.28369295,0.097888357,0,-0.097281381,0,0,0,0.438442668,-0.020378767,ENSG00000105810,PHA-793887
0.615062528,0,0,0,0,0,0,0,0,0,0.632693583,1.715596749,0,0,0,0,0,0,0,0,0,0,0,4.604191822,0,0,0,0,0,0,0,0,ENSG00000136807,PHA-793887
-2.647731843,1.119890098,0,0.069198907,0.409923884,1.030235855,2.647731843,0.740038526,0.482025706,0,0,-0.185077878,0,0.530387412,0.577356729,0.119363531,0,1.403120158,0.172924904,0.86443332,0.241172066,-0.053639049,0.752802101,2.647731843,0,0,0.890962359,0.081721529,0.177156643,0.143456521,0.167185782,0,ENSG00000149554,RG-7602
0,0,0,0,0.931622221,0,1.485168874,0,0,0.604312455,0,0,0,0,1.073179982,0.005366719,0,-1.343806518,0,0,0,0,0,2.594479872,0.369654464,0,0,0,-0.328738949,0,0,0,ENSG00000172270,GAVILIMOMAB
0,0.132222167,-0.022130705,0.019285202,0,0.019370797,0.012265046,-0.002565602,0.02340325,-0.121173681,0,-0.321717153,-0.041902679,0.032223902,-0.005455793,0,0,0,0,-0.061537609,0,0.090120895,0,-0.005128096,-0.157006096,0.084970117,-0.107784226,-0.017964947,0.08511936,0.02372237,-0.024067959,0.018028628,ENSG00000088832,SIROLIMUS
0.260286158,0.158661062,0.06979752,0,0,0.148829662,0,-0.028194287,-0.01676512,0.10737415,-0.065528648,-0.120642695,0.009332137,0.061332468,0.098556595,-0.144916853,0,0.011106441,0.090250677,0.026780858,0.06360641,0.076653391,0.060826633,0.48257078,0.148521287,0,-0.282667203,0.117501251,0,0.197806199,-0.00544079,0.158281897,ENSG00000169083,TESTOSTERONE CYPIONATE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.034260658,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000172572,IBUDILAST
0,0.048600639,0,0,-0.007269626,-0.056943768,0,0.765345067,-0.325682961,0,-0.056197747,0,0.195436245,0,0,1.096337548,0.197953,-1.254712373,0,0.626672845,-0.191654858,-0.079883517,0.541651006,1.254712373,0.703992594,0,0,0.720476945,0.084012921,0,0,0,ENSG00000065989,IBUDILAST
0,-0.132551073,0,0.132544204,0,0,0.11224748,0,0,0,0,0,0,-0.284008935,0.272144722,0.001999691,0,-0.563680021,0.254583802,-0.035659058,0,0,0,0.361937407,0,0,0,0.024688834,0,0,0,0,ENSG00000181104,RIGOSERTIB
0,0,0.550007232,0,0,0,0,0,0,-0.122932306,0.981797952,0,0,0,0,0,0,1.638587847,0,0,0,0,0,0,1.173440253,0,1.638587847,0,0,0,0,0,ENSG00000189221,IPRONIAZID
-0.246102946,0,0,0.726428411,0,0,0.707314202,0.490912411,0,0,0,0,0,0.000863842,0,1.117872639,0,0.172329924,0,0,0,0,0,0,0,-0.391999215,0,1.013902084,-0.058154666,0,0,0,ENSG00000069535,IPRONIAZID
-0.129048703,0,0,0,0,0,3.228623665,0,0,0,0,0,0,0,0,0.866284395,0,0.088116605,0,0,0,0,0,3.228623665,0,0,0,0,0.361268632,0,0,0,ENSG00000113161,ATORVASTATIN
-2.865631719,0.311026788,0,0,0,0,0.536529926,0.026744672,0,0.023371607,0.832467022,0,0.291075019,0,0.013898,0.034833468,0,0.49907887,0,0,0,0,0,2.865631719,0,0,-0.027504867,0.173733268,0.089822621,0,0,0,ENSG00000169925,BMS-986158
0,0.031235548,0,0.105786645,0,0,0,-0.001520763,0.046625508,0.013597482,0,1.261482016,-0.04830373,0,0,0,0,0.064962122,0,0,0,0,0,0.430056862,0,-0.032576791,-0.041680253,0,0,0.045962654,0,0.636830955,ENSG00000141867,BMS-986158
-0.120547215,0,-0.043674063,0,-0.026499502,0,0.347030715,0,0,0.342247583,0.947444749,0.038070893,0.318290079,-0.003189383,0.007784108,0.189107949,0,0.471251323,-0.145092102,-0.094830283,0,0,0.109779576,4.23444718,0,-0.035040227,0,0,0,0.003573183,0,-0.067145305,ENSG00000258947,VERUBULIN
-0.300965615,0,0,0,0,0.164071773,0,0.011877732,0,0,0,0,0,0,0,0,0,-0.100323779,0,0,0,0.269768746,0,4.585211321,0,0,0,0,0.166103829,0,0,0,ENSG00000167553,VERUBULIN
0,0,0.143036596,0,0,0,0.11721094,1.020861009,0,0.341480744,0,0,0,0.072238897,0,0,0.784682686,0,0,-0.144498008,0,0.341737898,0.012178874,0,1.653575065,0,0.021458222,0,0.742389494,0.315900695,0,0.053732705,ENSG00000176014,VERUBULIN
-0.054362436,0,0,0.179869684,0,0,-0.230323637,-0.058226964,0,0,0.541080301,-0.139242942,0.603195718,0,0,0.147461126,0,0.10666051,0.121231194,0,0,-0.106953616,-0.046353912,1.699098007,0,0,0,0,0.272043294,0,-0.041309139,0,ENSG00000137267,VERUBULIN
0,-0.395425643,0.923904407,0,0.395425643,0,0,0.10756678,0.790851285,0,0.395425643,0,0.871939985,0,-0.110581248,0,-0.07674546,0,0,0,-0.468971645,0.395425643,0,-0.790851285,0.790851285,0.35895172,0.790851285,0.790851285,0.052345637,0.395425643,-0.720864695,0.161196003,ENSG00000101162,VERUBULIN
0.230594358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250567187,0,0.188034342,0,0,0,0,0,5.087848917,0,0,0,0,0.088277104,0,0,0,ENSG00000123416,VERUBULIN
-0.343611784,0,-0.263291159,0,0,0,-0.077619212,0.096781507,0,0,0.059135862,-0.072923818,0,0,0,0.784419031,0.02103816,0.010664784,0,0,0,-0.021622665,0,3.443796827,0,0.235983626,0,0.135695989,0.005989085,0,0,0,ENSG00000167552,VERUBULIN
0.175731701,0.071980305,0,0,0.097706718,-0.018630997,-0.21827855,-0.039655622,0.275277138,0,-0.079415629,-0.21827855,-0.184079417,0.083517775,0,-0.873114198,0.348726801,-0.654835649,0,0.098025526,0.317196537,0.057225643,0.060814646,0.873114198,0.206134509,0,0,0.318441534,0.206236442,0,0,0,ENSG00000127824,VERUBULIN
0.035082928,0.232147928,0,0,0.101334728,0,0.331093413,-0.054157857,0.292874784,-0.005738897,-0.324790768,-0.399765795,0,0.103851056,0.536961139,-0.227820852,0.236323627,-0.125720313,0.077971316,0.064435622,0,0.416886199,0.3671203,0.988852187,0.925607785,0,0.47551195,-0.295237844,-0.264946176,-0.072622617,0,0.242466834,ENSG00000146648,LAPATINIB
0.395710128,-0.110336508,0,0.171912661,0.275087191,0,-0.178967535,0.007493612,0.717098277,0.029656921,0,1.566135373,0,0,0,0.223102512,-0.018404569,0,-0.022295048,0,0.03440501,0.080607789,0,0.395710128,0.055880355,0,0,0,0.024812743,0.794795028,0.375955527,0.183685807,ENSG00000141736,LAPATINIB
-0.876392523,0.5862587,0,0,0,-0.129839388,1.314588785,-0.056023349,0,0,0,0,0.989075617,0,0.086192773,0,0,-1.314588785,0,0,0,0,0,1.314588785,0.948745606,0,0,0,0,0,0,0.828636124,ENSG00000171105,INSULIN LISPRO PROTAMINE RECOMBINANT
-1.681589516,0,0,0,0,0,0.840794758,0.363882185,0,0,0,0,0,0,0,0,0,0.146609038,0.080463941,0,-0.116307996,0,0.513755742,2.522384274,0,0,0,0,0.027812444,0,0,-0.020625821,ENSG00000110721,TCD-717
0.479479879,0,0.985778637,0.087636645,0,-0.418432775,3.518231099,0.624996039,0,0,0,-0.20447069,0,0,0,0.116036094,0,0.005923645,0,0,0,0,0.336391205,3.518231099,0,0,0,0,0,0,0,0,ENSG00000104687,OXIGLUTATIONE
0,0,0.878174396,0,-0.002614267,0,0,0.069861853,0.062623606,-0.035019229,0,0,0,0.717899576,0.137902796,0.068951398,-0.161080543,0,0.016975523,0.275805593,0.099006754,1.526528792,0.014860545,0,0.827416778,-0.042623218,0.126088131,0.051735599,2.207083687,-0.210880971,-0.044906653,0.024997505,ENSG00000105976,SAVOLITINIB
-0.199987333,0,0.124431601,0,0,1.358200733,0.099993666,0,0,0,0,0,0.015473335,0.034829906,0,0,0,0,0,0,0.007644256,0.265337019,0,0.699955664,0,0,0,0,0,0,0,0.042213622,ENSG00000121879,SERABELISIB
-0.271141102,0.956925317,0.055422428,-0.045741963,-0.014531297,0.009726187,1.62684661,0.013821212,0.69561229,0.153871455,0.076965368,1.393658128,0,0,0,0.049237942,-0.008287972,-0.221906335,0,0,-0.077744094,0.508354349,0,0.271141102,0.156817453,0,0,0,-0.143825594,0.674462111,0.096077382,0.306268363,ENSG00000196411,TESEVATINIB
0.035082928,0.232147928,0,0,0.101334728,0,0.331093413,-0.054157857,0.292874784,-0.005738897,-0.324790768,-0.399765795,0,0.103851056,0.536961139,-0.227820852,0.236323627,-0.125720313,0.077971316,0.064435622,0,0.416886199,0.3671203,0.988852187,0.925607785,0,0.47551195,-0.295237844,-0.264946176,-0.072622617,0,0.242466834,ENSG00000146648,TESEVATINIB
0.395710128,-0.110336508,0,0.171912661,0.275087191,0,-0.178967535,0.007493612,0.717098277,0.029656921,0,1.566135373,0,0,0,0.223102512,-0.018404569,0,-0.022295048,0,0.03440501,0.080607789,0,0.395710128,0.055880355,0,0,0,0.024812743,0.794795028,0.375955527,0.183685807,ENSG00000141736,TESEVATINIB
0.661010607,3.656108668,0,0,0.726463494,0.485629137,2.126753759,0.718168532,1.413613267,0,0,-0.337693819,0.336254402,0.251977909,0.457142102,0.254406276,0,-0.392514128,-0.12582218,0.446269986,0.331554673,0,1.058854876,-1.276855769,0,0.377680301,1.087934693,0.442373446,1.851880309,0.19807486,0.380044127,0,ENSG00000131747,IDARUBICIN
-0.837824887,0.700913208,0,0,0,0,0.837824887,0,0.185524072,0.348830174,0,0,0,0,0,0.372017693,0,0.14088131,0,0,0.177224057,0,0.432419719,0,0,0,0.358237326,0.148874022,-0.054167649,0,0,0,ENSG00000171094,CERITINIB
0,0,0.577944663,0,0,0,0,0,0,0,0,0,0,0.577944663,0,0.577944663,0,0.577944663,0,0,0,0.3582747,0,0,0,1.518872738,0,0.695119256,0,0,0,0,ENSG00000117971,MECAMYLAMINE
-0.876392523,0.5862587,0,0,0,-0.129839388,1.314588785,-0.056023349,0,0,0,0,0.989075617,0,0.086192773,0,0,-1.314588785,0,0,0,0,0,1.314588785,0.948745606,0,0,0,0,0,0,0.828636124,ENSG00000171105,INSULIN LISPRO
0,0,0,0,0,0.262320534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909443704,0,2.2781779,0,0,0,0,0,0,0.894839313,0,0,0,ENSG00000151617,AMBRISENTAN
0.198715396,0,0,1.547236399,0,0,0,0,0,0,0,0,0,0,0,0.236064891,0,0.273746056,0,0,0,0,0,0,0,0,0,0.990971711,0,0,0,0,ENSG00000136160,AMBRISENTAN
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,DIPHENHYDRAMINE
-3.678984239,-0.266437025,0,0,0,0,0,0.445338146,0.635556844,0,0,0.03107679,0.209590871,0.28006456,0.530235029,-0.403712394,0,0.32022119,0,0,0.413176621,0,0,3.678984239,0,0,0,0,-0.102915226,0,0,0,ENSG00000148229,CYTARABINE
0,0,0,0,0,0,-0.124186284,0.133427464,0,0,0.118489646,0,0,0.155659982,0,0.884147397,0,0.884147397,0.146026211,0,0,1.216128028,0,0,0,0,0,0.181018996,1.399370647,0.049144852,0,0,ENSG00000175482,CYTARABINE
1.605177979,0,0,0,0,0,2.427132456,0.570571919,0.138276792,-0.027123118,0,0,0,0,0,-0.020696121,0,-2.427132456,0,0,0,0,0.251906851,2.427132456,0.047703422,0,0.273066338,0,0.208250435,0,0,0,ENSG00000101868,CYTARABINE
-0.010244659,0.310054658,0.228869805,0,0.281072177,0.52416452,-0.647676872,0.645754546,0.162541176,0,0,0,0,0.333208835,0.409648038,0,0,-0.285816964,0,0.677438876,0.263024203,0,0.206628939,3.19212299,0,0.278043658,0.50516113,-0.252138587,0.151161566,0.194761781,0,0,ENSG00000014138,CYTARABINE
0.381953194,1.599657914,0,0.834748915,-0.148243036,0.642569436,2.059602518,0.988259034,0.634126165,0,0,2.059602518,0,0.668613254,1.137724876,-0.378763537,0,-2.059602518,0,0.95691386,0.601661327,0.043608749,0.907979987,2.059602518,0,0,-0.346973061,0.819830148,0.815536172,0.529684923,0.371092842,0,ENSG00000100479,CYTARABINE
0,0.225152142,0,0,0,0,0,0,0,0,0,0,0,0,1.354441446,0,0,0.455494961,0,0.55971347,0,0,0,3.179663796,0.991795793,0,1.020092236,0,0.604248167,0,0,0,ENSG00000062822,CYTARABINE
-2.404600825,0,0,0,0,0.960212976,2.404600825,0.662201246,0,0.173611009,0,-2.404600825,0,0,0,0,0,0.589447597,0,0,0,0,0.745228185,2.404600825,0,0,0,0,0,0,0,0,ENSG00000077514,CYTARABINE
0.454584241,0,0,0,0,0,-1.525759606,0,0.062151126,0,0,-0.240319711,0,-0.167985389,0.65089165,0,0.028453441,0.241957376,0,0.7787739,0,-0.186234522,0,0,0.444627268,0,0,0,0,0,0,0,ENSG00000106628,CYTARABINE
-0.396400017,0.156550035,0,0,0,0,2.099690043,0,0,-0.01668625,0,1.396517074,0,0,0.446684055,0,0,0.716122482,0.117801039,1.103450771,0,0.332240179,0.13564952,3.149535064,0.741692946,0,0.565791341,0,0.632590178,0.048055535,0,0,ENSG00000177084,CYTARABINE
-0.062272084,0.084667915,0.015172212,-0.023560579,-0.00214952,0.070342497,0.052065896,-0.005659588,0.034638604,-0.004547007,-0.082485286,-0.09321815,0,-0.00448087,0.016339196,0.291469511,0.037776244,0.013196297,0.069034012,-0.006439194,0.036553611,0.149690785,0.106713616,1.651752445,-0.013394474,0,0.061411541,0.011561987,-0.000893976,0.187661694,-0.027884075,0.415345448,ENSG00000113580,FLUNISOLIDE
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,DEXBROMPHENIRAMINE
0.395710128,-0.110336508,0,0.171912661,0.275087191,0,-0.178967535,0.007493612,0.717098277,0.029656921,0,1.566135373,0,0,0,0.223102512,-0.018404569,0,-0.022295048,0,0.03440501,0.080607789,0,0.395710128,0.055880355,0,0,0,0.024812743,0.794795028,0.375955527,0.183685807,ENSG00000141736,TRASTUZUMAB DERUXTECAN
0,0,0,0.103521163,0,0.44934011,0,0,0,0,0,-0.228106263,0,-0.097175977,0,0.051097059,0.125478963,0,0.116912958,0,0,0.648264761,0,0,0,0,0,0,0,-0.029165408,0,0,ENSG00000198900,TRASTUZUMAB DERUXTECAN
0,0.425686376,0,0,0.105765673,0.21935785,0,0.498950113,0.335865083,0,0,0,-0.178003463,0,0,4.524726586,0.627995481,-0.249475057,0,-0.216661736,-0.249475057,0,0.498950113,0.249475057,-0.343578188,0,0,0.263934214,0,0,0,0,ENSG00000176884,NERAMEXANE
-0.6893289,-0.6893289,0,0,-0.023394203,-0.290129435,0,0.525654542,0,-0.572362793,0,0,-0.652980247,0,0.6893289,0,-0.6893289,-0.6893289,0.559389664,0,0,0,0.6893289,0,0.6893289,0,0,0,1.277237292,-0.117910583,-2.433331555,0.137388354,ENSG00000183454,NERAMEXANE
-0.815464737,0.7867884,0.883887947,-0.0246803,0,0.295772153,0.623590681,0.057499601,0.045732034,1.66235539,-0.003265795,-0.431716625,0,0,0,-1.007338792,0.302379421,-0.23984257,0.560179935,0,0,0.526992777,0.624100851,1.007338792,0,0,0.023479699,0,0.04933654,0,0,0.136104393,ENSG00000174343,NERAMEXANE
-0.062272084,0.084667915,0.015172212,-0.023560579,-0.00214952,0.070342497,0.052065896,-0.005659588,0.034638604,-0.004547007,-0.082485286,-0.09321815,0,-0.00448087,0.016339196,0.291469511,0.037776244,0.013196297,0.069034012,-0.006439194,0.036553611,0.149690785,0.106713616,1.651752445,-0.013394474,0,0.061411541,0.011561987,-0.000893976,0.187661694,-0.027884075,0.415345448,ENSG00000113580,HYDROCORTISONE ACETATE
-2.647731843,1.119890098,0,0.069198907,0.409923884,1.030235855,2.647731843,0.740038526,0.482025706,0,0,-0.185077878,0,0.530387412,0.577356729,0.119363531,0,1.403120158,0.172924904,0.86443332,0.241172066,-0.053639049,0.752802101,2.647731843,0,0,0.890962359,0.081721529,0.177156643,0.143456521,0.167185782,0,ENSG00000149554,RABUSERTIB
0.071859838,0.024088053,0,0,0.032091707,0.447360428,1.308335394,-0.041722968,0.46767363,-0.228771683,0,0.572396735,0,0.081886063,0,-0.490625773,0,0,0,0,0.014509752,-0.235659671,0,0,-0.030318068,0.109468599,0.103012156,0,-0.594386717,0.275379671,0.065164676,0.296138406,ENSG00000064989,ERENUMAB
0,0.55089639,0,0,0,0,0,0,0,0,0.472387589,0,0,0.533746064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502858088,0.540076507,0.574992392,0.574253837,0.235177437,ENSG00000171791,VENETOCLAX
0,0,0,0,0,0,0.22866107,0,0,0,0,-0.850008542,0,0,0,-2.550025626,0,-2.550025626,0.116958846,0.200619071,0,0,0,2.550025626,0,0,0,0,0,0,0,0,ENSG00000205155,SEMAGACESTAT
0,0,0,0,0,0,0.089680248,0,0,0,0,0,0,0,0,0.495026522,0,0,0,0.587099313,0,0,0,0,0.451868644,0,0,0,0,0,0,0,ENSG00000117362,SEMAGACESTAT
1.189617891,0,0,0,0,0,1.448311401,0.413907546,1.17218181,0,0,-1.459794133,0,0,-0.139044228,2.193246111,0,0.442917847,0,0.123895995,-0.115325768,0,0,2.919588265,0.175064885,0,0.069184311,0,0,0,0,0,ENSG00000143801,SEMAGACESTAT
0,0,0.722298456,0,0.182082005,0,0,0,0,0,0.169917444,0,0,0,0,0,0,-0.961295835,0,0.237059895,0,0.241980936,1.505595514,4.316764147,0,0,0,0,0.348415647,0,0,0,ENSG00000080815,SEMAGACESTAT
0.222810839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992081304,0,-0.196142656,0,0,0,0.025466421,0,-0.59296022,0,0,0,0,0,0.598887815,0,0,ENSG00000162736,SEMAGACESTAT
0,0,0,0,0,1.397312618,0,0.526648048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000102287,TOPIRAMATE
0,0,0.358090062,0,0,0,0,0.358090062,0,0,0.358090062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38529507,ENSG00000167434,TOPIRAMATE
-0.949584083,2.332305602,0,0,0.366058028,-0.068607696,0.395230967,0,1.372286963,0,0,0,0.631878959,0.392322466,0.222526276,0.286215711,0,1.494893064,-0.761045967,0,0,-0.526865322,0.248144091,0,0,0,0,0,0,0,0,0.395777429,ENSG00000153253,TOPIRAMATE
0.28383687,0,0,0,0,0,0,0,0,0,0,0,0,0.391800565,0.083561152,0,0,-0.425080649,0,0,0,0,0,0,0,0,0,0,0.564030418,0,0,0,ENSG00000125675,TOPIRAMATE
1.402431183,0.283928752,0,0,0.288033258,-0.867719593,0,0.47580537,0,0.891785774,0,0,-0.026203708,0,-0.545301266,0,0.480503803,2.207785826,-1.041148888,0,0,0,1.155195809,0,1.546551451,0,0,0,0.105291197,0.006212032,1.186029185,-0.391073467,ENSG00000136531,TOPIRAMATE
2.82669383,0.522340538,0,0,-0.504237504,0.558298423,0,1.162740972,0,-0.191689418,0,0,0.54114056,0,0.787237401,0,-0.168129875,-1.162740972,0.385029803,0,0,0,-0.220602295,0,0.730538921,0,0,0,0.628898562,-0.863228233,0.421752723,0.400500352,ENSG00000187730,TOPIRAMATE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980801182,0,0,0,0,ENSG00000163288,TOPIRAMATE
-1.779576922,1.251451807,0,0,-0.018469261,0.286540103,0,0.061414986,0,0.809459817,0,0,1.124375274,0,-0.580166741,0,0.686576124,-1.779576922,-0.114542378,0,0,0,-0.301533684,0,-1.137965865,0,0,0,0.514591564,0.233318914,0.982740158,0.174949224,ENSG00000196876,TOPIRAMATE
2.115844215,0.546853003,0,0,0,0,2.115844215,0.44728825,0.667265168,-0.885620766,0.24821349,-0.039952791,0,0,0,0.290911558,0,0.013764837,0,0,0,0,0,0,-0.074164899,0,0,0.425952894,0.338777352,0,-0.586927439,0,ENSG00000152578,TOPIRAMATE
2.311430615,1.929282242,0,0,-0.370244191,0.805159029,0,0.19133863,0,0.723884791,0,0,-1.01897853,0,1.048188516,0,-1.048188516,-1.048188516,-0.242460237,0,0,0,0.705001913,0,0.556118693,0,0,0,1.200155988,-0.146211699,-0.300705308,0.173590646,ENSG00000166206,TOPIRAMATE
0,0,0.387326858,0.46230071,0,0,0,0,0,0,0,0,0,0,0,-0.314541713,0,0.284474984,0,0,0,0.497481703,0,0,0,0,0.087815904,0.448382642,0,0.266971775,0,0,ENSG00000155511,TOPIRAMATE
0,0,0,0,0,0,0,0,0,0,0,-0.811103765,0,-0.369191504,0,0,0,0,0,0,0,0,0,0.811103765,0,0,0,0,0,0,0,0,ENSG00000183873,TOPIRAMATE
0.398452672,0.554350293,1.470943294,0.162858238,0.155161137,0,-0.742684642,-0.008979603,0.207809888,0,0,0.803593852,0,0.539254163,0,0.864737072,1.730091863,0.849391466,0.626744243,0,0,-0.641400733,0,1.188295427,0,0,0.44634784,0.354144489,-0.031352727,-0.034207533,0,0.488565991,ENSG00000104267,TOPIRAMATE
-0.314860906,0.302722498,0,0,-0.024811756,0,2.291883646,0,0.562411595,-0.011191954,0.229723546,0,0.663279959,0,0,0.590672737,0,-0.000328908,0,0,0,0,0.052286082,2.966608755,0,0.261449469,0,0,0.199888805,0,0,0,ENSG00000120251,TOPIRAMATE
1.587227139,0,0,0,0.793578628,0.320183488,0,0,1.358190192,0,-0.638115845,0,1.64211496,0,0,1.69337663,0,-0.793578628,0.610490446,0,0,0,0.793578628,0.793578628,0,0,0,0,0,0,0,0,ENSG00000011677,TOPIRAMATE
0.807167653,0,0,0.72688261,0,0,-0.938164012,-0.190063441,0,0,0.305220753,-0.938164012,0.969115621,-0.333557137,0,-1.876328024,0,0.631363847,0,0,0,0.254208716,0.877709464,1.876328024,0,0,0,0,-0.069098943,0,-0.083148775,0,ENSG00000061918,ISOSORBIDE MONONITRATE
-0.062272084,0.084667915,0.015172212,-0.023560579,-0.00214952,0.070342497,0.052065896,-0.005659588,0.034638604,-0.004547007,-0.082485286,-0.09321815,0,-0.00448087,0.016339196,0.291469511,0.037776244,0.013196297,0.069034012,-0.006439194,0.036553611,0.149690785,0.106713616,1.651752445,-0.013394474,0,0.061411541,0.011561987,-0.000893976,0.187661694,-0.027884075,0.415345448,ENSG00000113580,DEXAMETHASONE
-0.08213964,0.08213964,0,0,0,0.114405009,-0.08213964,0,0,0.08213964,0.13075404,0,0,0,0.035821475,0,0,0,0,0,0,2.459480562,0,0,0,0.035395567,0,0,1.759570547,0.065093602,0.08213964,-0.074721639,ENSG00000169245,NI-0801
0,0,0.143036596,0,0,0,0.11721094,1.020861009,0,0.341480744,0,0,0,0.072238897,0,0,0.784682686,0,0,-0.144498008,0,0.341737898,0.012178874,0,1.653575065,0,0.021458222,0,0.742389494,0.315900695,0,0.053732705,ENSG00000176014,CABAZITAXEL
0,-0.395425643,0.923904407,0,0.395425643,0,0,0.10756678,0.790851285,0,0.395425643,0,0.871939985,0,-0.110581248,0,-0.07674546,0,0,0,-0.468971645,0.395425643,0,-0.790851285,0.790851285,0.35895172,0.790851285,0.790851285,0.052345637,0.395425643,-0.720864695,0.161196003,ENSG00000101162,CABAZITAXEL
-0.054362436,0,0,0.179869684,0,0,-0.230323637,-0.058226964,0,0,0.541080301,-0.139242942,0.603195718,0,0,0.147461126,0,0.10666051,0.121231194,0,0,-0.106953616,-0.046353912,1.699098007,0,0,0,0,0.272043294,0,-0.041309139,0,ENSG00000137267,CABAZITAXEL
-0.120547215,0,-0.043674063,0,-0.026499502,0,0.347030715,0,0,0.342247583,0.947444749,0.038070893,0.318290079,-0.003189383,0.007784108,0.189107949,0,0.471251323,-0.145092102,-0.094830283,0,0,0.109779576,4.23444718,0,-0.035040227,0,0,0,0.003573183,0,-0.067145305,ENSG00000258947,CABAZITAXEL
0.081858479,0,0.055053169,0,0,0.089737079,0.019368925,0,-0.133619247,0,0.574369954,0,0,0,0.99694805,-0.365644105,0,-0.432733971,0,0.362537474,0,0,0,5.005615187,0.446029091,0,0,0,0,0,0,0,ENSG00000126934,BINIMETINIB
-0.004083318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000169032,BINIMETINIB
0,0,0,0,0,0,0,0,0,0,0,-0.811103765,0,-0.369191504,0,0,0,0,0,0,0,0,0,0.811103765,0,0,0,0,0,0,0,0,ENSG00000183873,PHENYTOIN
-1.779576922,1.251451807,0,0,-0.018469261,0.286540103,0,0.061414986,0,0.809459817,0,0,1.124375274,0,-0.580166741,0,0.686576124,-1.779576922,-0.114542378,0,0,0,-0.301533684,0,-1.137965865,0,0,0,0.514591564,0.233318914,0.982740158,0.174949224,ENSG00000196876,PHENYTOIN
