Regulon_ID,PCA_1VarGSE7696,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPValGSE7696,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMemberGSE7696,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
1926,0.758827655,0.244101691,0.364016124,0,0.001996008,0.514725963,0.394811531,0.518315062,0.56220976,0,0.001996008,0.240512593,0.196617895
2460,0.758599275,0.210115803,0.39617226,0,0.001996008,0.548483473,0.362427015,0.476706904,0.550223224,0,0.001996008,0.281892372,0.208376051
2908,0.758183736,0.222768244,0.392389557,0,0.001996008,0.535415492,0.365794179,0.36460212,0.486740565,0,0.001996008,0.393581616,0.271443171
1404,0.758173332,0.177387326,0.380877967,0,0.001996008,0.580786005,0.377295365,0.336085105,0.530918237,0,0.001996008,0.422088226,0.227255095
2924,0.757683495,0.22877976,0.366295967,0,0.001996008,0.528903735,0.391387528,0.30203724,0.465115894,0,0.001996008,0.455646255,0.292567602
3409,0.75763712,0.179186796,0.327278291,0,0.001996008,0.578450324,0.430358829,0.302362209,0.623298397,0,0.001996008,0.455274911,0.134338723
1080,0.757631326,0.187869798,0.376077417,0,0.001996008,0.569761528,0.38155391,0.435372951,0.560868548,0,0.001996008,0.322258375,0.196762778
1672,0.757522147,0.249516986,0.320889858,0,0.001996008,0.508005161,0.436632289,0.277664569,0.553112374,0,0.001996008,0.479857578,0.204409774
2018,0.757522147,0.249516986,0.325453058,0,0.001996008,0.508005161,0.432069089,0.277664569,0.554408107,0,0.001996008,0.479857578,0.203114041
918,0.757476124,0.184593796,0.219837794,0,0.001996008,0.572882328,0.53763833,0.313398359,0.691250723,0,0.001996008,0.444077765,0.0662254
2539,0.757355474,0.214184272,0.343142486,0,0.001996008,0.543171202,0.414212988,0.308194571,0.465024343,0,0.001996008,0.449160903,0.292331131
2555,0.757326732,0.151897052,0.376501852,0,0.001996008,0.60542968,0.38082488,0.448119871,0.550632818,0,0.001996008,0.309206861,0.206693914
742,0.757294371,0.146417188,0.368266096,0,0.001996008,0.610877183,0.389028275,0.442303336,0.595823862,0,0.001996008,0.314991035,0.161470508
941,0.757051774,0.175492995,0.218990772,0,0.001996008,0.581558779,0.538061002,0.371001353,0.695825707,0,0.001996008,0.386050421,0.061226067
2650,0.756959734,0.203793057,0.403881878,0,0.001996008,0.553166677,0.353077856,0.345946194,0.480452921,0,0.001996008,0.41101354,0.276506813
1345,0.756735202,0.265830442,0.354392355,0,0.001996008,0.49090476,0.402342847,0.356141762,0.536147867,0,0.001996008,0.40059344,0.220587335
3638,0.756678597,0.280145743,0.428343866,0,0.001996008,0.476532855,0.328334731,0.379490752,0.52057397,0,0.001996008,0.377187846,0.236104628
1155,0.756396155,0.240423723,0.300749913,0,0.001996008,0.515972432,0.455646243,0.259171846,0.458029408,0,0.001996008,0.497224309,0.298366747
2977,0.756341941,0.284652598,0.389247306,0,0.001996008,0.471689344,0.367094635,0.309501726,0.457450733,0,0.001996008,0.446840215,0.298891209
131,0.756313666,0.320538794,0.440656861,0,0.001996008,0.435774872,0.315656806,0.413622322,0.52930879,0,0.001996008,0.342691345,0.227004877
1277,0.756281847,0.156517329,0.383524967,0,0.001996008,0.599764518,0.37275688,0.333210445,0.446467552,0,0.001996008,0.423071402,0.309814296
2379,0.756268787,0.283958126,0.396583714,0,0.001996008,0.472310661,0.359685073,0.302103033,0.494479268,0,0.001996008,0.454165754,0.261789518
1202,0.756152755,0.21463699,0.40745666,0,0.001996008,0.541515765,0.348696095,0.267288355,0.463430017,0,0.001996008,0.4888644,0.292722738
3614,0.756129184,0.280843014,0.362974742,0,0.001996008,0.47528617,0.393154443,0.322805481,0.478479199,0,0.001996008,0.433323703,0.277649985
3089,0.755774471,0.385170293,0.461171513,0,0.001996008,0.370604178,0.294602959,0.259511346,0.435984281,0,0.001996008,0.496263125,0.31979019
3144,0.75567602,0.250768855,0.395648022,0,0.001996008,0.504907165,0.360027998,0.431221577,0.543478533,0,0.001996008,0.324454443,0.212197487
1658,0.755661166,0.198220094,0.399068908,0,0.001996008,0.557441072,0.356592258,0.454974497,0.571819779,0,0.001996008,0.300686669,0.183841386
2765,0.755661166,0.198220094,0.372562014,0,0.001996008,0.557441072,0.383099152,0.454974497,0.577705408,0,0.001996008,0.300686669,0.177955758
3019,0.75559833,0.227764285,0.295615135,0,0.001996008,0.527834044,0.459983194,0.296026248,0.546173002,0,0.001996008,0.459572082,0.209425328
2736,0.755576907,0.211926664,0.315553619,0,0.001996008,0.543650243,0.440023288,0.389975869,0.542170474,0,0.001996008,0.365601038,0.213406433
86,0.755424308,0.152094271,0.311064864,0,0.001996008,0.603330038,0.444359444,0.595169136,0.568157038,0,0.001996008,0.160255173,0.187267271
1132,0.755424308,0.152094271,0.366060602,0,0.001996008,0.603330038,0.389363707,0.595169136,0.569586613,0,0.001996008,0.160255173,0.185837695
1536,0.755424308,0.152094271,0.292443422,0,0.001996008,0.603330038,0.462980886,0.595169136,0.569409995,0,0.001996008,0.160255173,0.186014313
2296,0.755424308,0.152094271,0.310835008,0,0.001996008,0.603330038,0.444589301,0.595169136,0.568955643,0,0.001996008,0.160255173,0.186468666
3196,0.755424308,0.152094271,0.366034652,0,0.001996008,0.603330038,0.389389656,0.595169136,0.570571574,0,0.001996008,0.160255173,0.184852734
3482,0.755424308,0.152094271,0.309895965,0,0.001996008,0.603330038,0.445528343,0.595169136,0.572172271,0,0.001996008,0.160255173,0.183252037
2918,0.755309979,0.238056084,0.43364878,0,0.001996008,0.517253895,0.3216612,0.407053965,0.532621818,0,0.001996008,0.348256014,0.222688161
1372,0.755113767,0.187048743,0.353904867,0,0.001996008,0.568065024,0.4012089,0.33588213,0.626985111,0,0.001996008,0.419231637,0.128128657
2124,0.755063682,0.150206234,0.372822028,0,0.001996008,0.604857448,0.382241654,0.362277235,0.4909714,0,0.001996008,0.392786447,0.264092282
440,0.75494627,0.149197548,0.211254514,0,0.001996008,0.605748721,0.543691756,0.283859279,0.694257307,0,0.001996008,0.471086991,0.060688963
2363,0.754881463,0.194690037,0.328343534,0,0.001996008,0.560191425,0.426537929,0.301782874,0.516679881,0,0.001996008,0.453098589,0.238201582
2222,0.754849834,0.191527,0.326088422,0,0.001996008,0.563322834,0.428761412,0.380652536,0.475936803,0,0.001996008,0.374197298,0.278913031
3249,0.754849834,0.191527,0.341382923,0,0.001996008,0.563322834,0.413466911,0.380652536,0.473758795,0,0.001996008,0.374197298,0.281091039
1330,0.754844191,0.162802048,0.324172704,0,0.001996008,0.592042143,0.430671487,0.318391784,0.530143112,0,0.001996008,0.436452407,0.22470108
2184,0.754551902,0.235208236,0.423960707,0,0.001996008,0.519343667,0.330591196,0.307947029,0.533056077,0,0.001996008,0.446604873,0.221495826
25,0.754273484,0.155112216,0.324826354,0,0.001996008,0.599161267,0.429447129,0.435964781,0.614829884,0,0.001996008,0.318308702,0.1394436
2505,0.754257924,0.228378444,0.362277382,0,0.001996008,0.52587948,0.391980542,0.401586327,0.526561167,0,0.001996008,0.352671596,0.227696757
1510,0.754158521,0.2287726,0.335885065,0,0.001996008,0.525385921,0.418273455,0.363118001,0.593911357,0,0.001996008,0.391040519,0.160247163
1175,0.754012974,0.162289522,0.311049553,0,0.001996008,0.591723452,0.442963421,0.360654303,0.612748996,0,0.001996008,0.393358671,0.141263978
2662,0.753982394,0.203475442,0.362942177,0,0.001996008,0.550506952,0.391040217,0.302145566,0.450340457,0,0.001996008,0.451836828,0.303641937
7,0.753478048,0.313944207,0.398732645,0,0.001996008,0.439533841,0.354745404,0.334050123,0.487960648,0,0.001996008,0.419427926,0.2655174
387,0.7534428,0.273866662,0.396465586,0,0.001996008,0.479576139,0.356977214,0.335971964,0.475473709,0,0.001996008,0.417470837,0.277969091
842,0.753204095,0.252912745,0.359619435,0,0.001996008,0.50029135,0.39358466,0.262096673,0.41650107,0,0.001996008,0.491107422,0.336703025
3186,0.752961149,0.181261016,0.306295836,0,0.001996008,0.571700134,0.446665313,0.271568663,0.571597772,0,0.001996008,0.481392486,0.181363378
816,0.752789436,0.309644719,0.375795093,0,0.001996008,0.443144718,0.376994343,0.257434542,0.432988218,0,0.001996008,0.495354894,0.319801219
2994,0.752774911,0.221188516,0.314374206,0,0.001996008,0.531586394,0.438400705,0.337000912,0.493690617,0,0.001996008,0.415773999,0.259084294
1767,0.752744361,0.182327028,0.382754325,0,0.001996008,0.570417333,0.369990036,0.332265995,0.500806121,0,0.001996008,0.420478366,0.25193824
1769,0.752703486,0.153833406,0.368043369,0,0.001996008,0.59887008,0.384660117,0.459147387,0.662754797,0,0.001996008,0.293556099,0.089948689
3150,0.752367958,0.22641391,0.42593522,0,0.001996008,0.525954047,0.326432738,0.328386286,0.494872554,0,0.001996008,0.423981672,0.257495404
2690,0.752347961,0.233203218,0.346536697,0,0.001996008,0.519144743,0.405811264,0.329271904,0.51580397,0,0.001996008,0.423076057,0.236543991
857,0.752289557,0.332339496,0.463007134,0,0.001996008,0.41995006,0.289282422,0.346450682,0.540599606,0,0.001996008,0.405838875,0.21168995
1610,0.751662691,0.283190073,0.383956337,0,0.001996008,0.468472618,0.367706354,0.374352971,0.507851346,0,0.001996008,0.37730972,0.243811345
3442,0.751554502,0.277081358,0.434352822,0,0.001996008,0.474473144,0.31720168,0.243246982,0.473978378,0,0.001996008,0.50830752,0.277576125
1514,0.751449482,0.171952319,0.292506912,0,0.001996008,0.579497163,0.45894257,0.325668225,0.512799946,0,0.001996008,0.425781257,0.238649536
3658,0.751257031,0.203801957,0.371538646,0,0.001996008,0.547455075,0.379718385,0.36649561,0.521810621,0,0.001996008,0.384761421,0.22944641
2627,0.751168715,0.178181863,0.341498841,0,0.001996008,0.572986852,0.409669874,0.409700815,0.53785908,0,0.001996008,0.3414679,0.213309635
1388,0.751114235,0.23365929,0.38460537,0,0.001996008,0.517454945,0.366508865,0.395790883,0.531625058,0,0.001996008,0.355323352,0.219489177
2392,0.751114235,0.23365929,0.411856332,0,0.001996008,0.517454945,0.339257903,0.395790883,0.534615747,0,0.001996008,0.355323352,0.216498488
2471,0.751114235,0.23365929,0.386633361,0,0.001996008,0.517454945,0.364480874,0.395790883,0.532019967,0,0.001996008,0.355323352,0.219094269
2754,0.751114235,0.23365929,0.38861002,0,0.001996008,0.517454945,0.362504215,0.395790883,0.52926478,0,0.001996008,0.355323352,0.221849456
619,0.750872868,0.222825084,0.343625714,0,0.001996008,0.528047784,0.407247154,0.349217551,0.504459428,0,0.001996008,0.401655317,0.24641344
2229,0.750872868,0.222825084,0.358375969,0,0.001996008,0.528047784,0.392496899,0.349217551,0.506749182,0,0.001996008,0.401655317,0.244123686
3695,0.750585224,0.238032094,0.398313836,0,0.001996008,0.51255313,0.352271388,0.365110411,0.549343062,0,0.001996008,0.385474813,0.201242163
3539,0.750329005,0.187394999,0.370606666,0,0.001996008,0.562934006,0.37972234,0.44787386,0.584716621,0,0.001996008,0.302455145,0.165612385
225,0.750183022,0.217234568,0.381296101,0,0.001996008,0.532948454,0.368886921,0.314538829,0.461357548,0,0.001996008,0.435644194,0.288825475
2079,0.750102187,0.164351196,0.259372948,0,0.001996008,0.58575099,0.490729238,0.292762572,0.677417134,0,0.001996008,0.457339615,0.072685053
3401,0.750010078,0.183451916,0.324220339,0,0.001996008,0.566558161,0.425789738,0.333552944,0.495880531,0,0.001996008,0.416457134,0.254129547
2485,0.749949768,0.186300696,0.367932671,0,0.001996008,0.563649072,0.382017097,0.426182006,0.518379677,0,0.001996008,0.323767762,0.231570091
847,0.749818907,0.181896803,0.315464087,0,0.001996008,0.567922105,0.43435482,0.390113504,0.4980423,0,0.001996008,0.359705404,0.251776607
1990,0.749742511,0.150739604,0.243552362,0,0.001996008,0.599002907,0.506190149,0.421728554,0.655219995,0,0.001996008,0.328013958,0.094522516
2086,0.749742511,0.150739604,0.258365018,0,0.001996008,0.599002907,0.491377493,0.421728554,0.657195565,0,0.001996008,0.328013958,0.092546946
257,0.749691933,0.161946711,0.348331217,0,0.001996008,0.587745222,0.401360716,0.381983402,0.557223856,0,0.001996008,0.367708531,0.192468076
1452,0.749691933,0.161946711,0.380385109,0,0.001996008,0.587745222,0.369306823,0.381983402,0.560865015,0,0.001996008,0.367708531,0.188826918
2755,0.749691933,0.161946711,0.38182921,0,0.001996008,0.587745222,0.367862723,0.381983402,0.562606955,0,0.001996008,0.367708531,0.187084978
1348,0.749620289,0.207399326,0.313396886,0,0.001996008,0.542220963,0.436223403,0.392623016,0.567338668,0,0.001996008,0.356997273,0.182281622
1429,0.749500403,0.16343777,0.335929589,0,0.001996008,0.586062633,0.413570815,0.478378386,0.570976878,0,0.001996008,0.271122017,0.178523526
1469,0.748955433,0.27492012,0.398253047,0,0.001996008,0.474035313,0.350702386,0.253642642,0.456191226,0,0.001996008,0.495312791,0.292764207
991,0.748720744,0.1838268,0.244258892,0,0.001996008,0.564893944,0.504461852,0.306658636,0.477530944,0,0.001996008,0.442062108,0.2711898
3174,0.748607734,0.16551739,0.337788627,0,0.001996008,0.583090344,0.410819107,0.381488561,0.500837258,0,0.001996008,0.367119173,0.247770476
2599,0.748581658,0.162737173,0.271200594,0,0.001996008,0.585844485,0.477381064,0.297612476,0.558997192,0,0.001996008,0.450969181,0.189584465
224,0.748437529,0.191118237,0.332345362,0,0.001996008,0.557319292,0.416092167,0.397843696,0.593063744,0,0.001996008,0.350593833,0.155373785
1597,0.748312379,0.157023958,0.375658414,0,0.001996008,0.591288422,0.372653966,0.376010376,0.532696689,0,0.001996008,0.372302003,0.21561569
2112,0.748263507,0.214148634,0.424229134,0,0.001996008,0.534114873,0.324034373,0.388193527,0.479235845,0,0.001996008,0.36006998,0.269027662
9,0.748214969,0.224353597,0.364802829,0,0.001996008,0.523861372,0.38341214,0.503555484,0.574945223,0,0.001996008,0.244659484,0.173269745
1504,0.748195061,0.321593066,0.416164688,0,0.001996008,0.426601995,0.332030374,0.300368442,0.528701876,0,0.001996008,0.44782662,0.219493186
580,0.748192932,0.311795389,0.361524213,0,0.001996008,0.436397543,0.386668719,0.253930502,0.418791098,0,0.001996008,0.49426243,0.329401834
2205,0.747709177,0.17608269,0.350550478,0,0.001996008,0.571626487,0.3971587,0.333243381,0.471593113,0,0.001996008,0.414465796,0.276116064
2870,0.74768441,0.187935242,0.382249112,0,0.001996008,0.559749168,0.365435298,0.449283808,0.558830552,0,0.001996008,0.298400602,0.188853858
885,0.746957837,0.21421638,0.318115856,0,0.001996008,0.532741458,0.428841981,0.319324902,0.446811716,0,0.001996008,0.427632936,0.300146121
3192,0.746820386,0.287235783,0.409067706,0,0.001996008,0.459584603,0.33775268,0.3802877,0.464577827,0,0.001996008,0.366532687,0.282242559
543,0.746724361,0.188083705,0.366287256,0,0.001996008,0.558640656,0.380437105,0.390642991,0.477852113,0,0.001996008,0.35608137,0.268872248
1813,0.746662084,0.309635053,0.36837512,0,0.001996008,0.437027032,0.378286964,0.27034545,0.493732322,0,0.001996008,0.476316635,0.252929763
298,0.746609077,0.178066191,0.301811177,0,0.001996008,0.568542886,0.4447979,0.296828509,0.486141921,0,0.001996008,0.449780568,0.260467156
944,0.746178829,0.304717651,0.440191423,0,0.001996008,0.441461178,0.305987406,0.306819588,0.464947524,0,0.001996008,0.439359241,0.281231305
3354,0.746017524,0.252775458,0.371360121,0,0.001996008,0.493242066,0.374657403,0.285064389,0.464666961,0,0.001996008,0.460953135,0.281350562
374,0.745983541,0.266179025,0.417403044,0,0.001996008,0.479804516,0.328580498,0.373458308,0.528037474,0,0.001996008,0.372525233,0.217946067
2972,0.74585656,0.275159957,0.402578836,0,0.001996008,0.470696604,0.343277725,0.312565326,0.454822533,0,0.001996008,0.433291234,0.291034027
996,0.74546425,0.269195212,0.387822638,0,0.001996008,0.476269038,0.357641612,0.224321947,0.436675491,0,0.001996008,0.521142304,0.308788759
2873,0.745244498,0.26388188,0.348729926,0,0.001996008,0.481362618,0.396514572,0.414423685,0.513800578,0,0.001996008,0.330820813,0.23144392
3745,0.745113297,0.206008703,0.399857108,0,0.001996008,0.539104594,0.345256189,0.362360438,0.563478702,0,0.001996008,0.382752859,0.181634595
2417,0.745098899,0.286157247,0.342090624,0,0.001996008,0.458941652,0.403008275,0.2883855,0.501732259,0,0.001996008,0.456713399,0.24336664
1089,0.745045574,0.161492834,0.38147758,0,0.001996008,0.58355274,0.363567994,0.430010144,0.596357301,0,0.001996008,0.31503543,0.148688273
2608,0.744794258,0.217156017,0.354423514,0,0.001996008,0.527638242,0.390370744,0.388544723,0.529986966,0,0.001996008,0.356249535,0.214807292
1561,0.744665505,0.237105704,0.349805746,0,0.001996008,0.507559801,0.394859759,0.347279896,0.54916825,0,0.001996008,0.397385608,0.195497255
626,0.743989851,0.25913854,0.335976148,0,0.001996008,0.484851311,0.408013703,0.325413611,0.531842846,0,0.001996008,0.41857624,0.212147006
1586,0.743572064,0.242202788,0.296366899,0,0.001996008,0.501369276,0.447205165,0.335206581,0.438736573,0,0.001996008,0.408365483,0.304835491
957,0.74349583,0.213074222,0.311808859,0,0.001996008,0.530421608,0.431686971,0.34260076,0.534599261,0,0.001996008,0.40089507,0.208896569
3246,0.743308772,0.165360156,0.27099007,0,0.001996008,0.577948616,0.472318701,0.362521946,0.552065497,0,0.001996008,0.380786826,0.191243274
6,0.743253636,0.192716571,0.307028598,0,0.001996008,0.550537065,0.436225038,0.427966116,0.538607496,0,0.001996008,0.31528752,0.204646139
2119,0.743122932,0.209799176,0.400398585,0,0.001996008,0.533323755,0.342724347,0.347463261,0.490078176,0,0.001996008,0.39565967,0.253044756
3494,0.742987042,0.158075219,0.34259256,0,0.001996008,0.584911822,0.400394481,0.379060501,0.575819104,0,0.001996008,0.363926541,0.167167938
1912,0.742796559,0.220423947,0.3696796,0,0.001996008,0.522372612,0.373116958,0.300893936,0.453802359,0,0.001996008,0.441902622,0.288994199
952,0.742759206,0.294364461,0.384106811,0,0.001996008,0.448394745,0.358652394,0.290644004,0.371134411,0,0.001996008,0.452115202,0.371624795
2956,0.742637364,0.330064034,0.412141399,0,0.001996008,0.41257333,0.330495965,0.316912375,0.418456737,0,0.001996008,0.425724988,0.324180627
2123,0.742229089,0.213180067,0.385663809,0,0.001996008,0.529049022,0.35656528,0.335035982,0.549076771,0,0.001996008,0.407193107,0.193152317
2670,0.742188525,0.181359765,0.310256027,0,0.001996008,0.56082876,0.431932499,0.301597164,0.570319449,0,0.001996008,0.440591361,0.171869076
1819,0.742070676,0.212219838,0.31327471,0,0.001996008,0.529850837,0.428795966,0.368853828,0.580019134,0,0.001996008,0.373216847,0.162051542
3388,0.741940605,0.185251906,0.346113169,0,0.001996008,0.556688699,0.395827436,0.351774601,0.473366268,0,0.001996008,0.390166004,0.268574337
3085,0.741482592,0.24235309,0.463046571,0,0.001996008,0.499129502,0.278436021,0.341880173,0.469751151,0,0.001996008,0.399602418,0.271731441
150,0.741444988,0.180639596,0.381960472,0,0.001996008,0.560805392,0.359484516,0.394230883,0.615137584,0,0.001996008,0.347214105,0.126307404
332,0.74096805,0.21855437,0.34163357,0,0.001996008,0.52241368,0.39933448,0.273757548,0.451883954,0,0.001996008,0.467210502,0.289084096
819,0.7405779,0.181724351,0.305300482,0,0.001996008,0.558853549,0.435277417,0.367645414,0.503847143,0,0.001996008,0.372932485,0.236730756
1860,0.740340425,0.237233088,0.359595828,0,0.001996008,0.503107337,0.380744597,0.327537052,0.506870469,0,0.001996008,0.412803373,0.233469956
922,0.740277383,0.405435466,0.475222139,0,0.001996008,0.334841917,0.265055244,0.257354817,0.457045171,0,0.001996008,0.482922566,0.283232212
3549,0.740088789,0.239644399,0.407254881,0,0.001996008,0.500444391,0.332833908,0.319517282,0.46847488,0,0.001996008,0.420571507,0.27161391
1556,0.740000704,0.236798993,0.302419916,0,0.001996008,0.503201711,0.437580789,0.34757428,0.498873074,0,0.001996008,0.392426425,0.24112763
3464,0.739946028,0.165030768,0.388992419,0,0.001996008,0.574915261,0.350953609,0.472841256,0.439550042,0,0.001996008,0.267104772,0.300395986
3699,0.739912325,0.194773689,0.359964949,0,0.001996008,0.545138636,0.379947375,0.349155785,0.571987364,0,0.001996008,0.390756539,0.167924961
3080,0.739551038,0.169067714,0.351151653,0,0.001996008,0.570483324,0.388399385,0.413611492,0.492082239,0,0.001996008,0.325939546,0.247468799
479,0.739538178,0.147801834,0.360354447,0,0.001996008,0.591736344,0.379183731,0.447107826,0.634645871,0,0.001996008,0.292430352,0.104892307
3292,0.739505004,0.192915963,0.364842049,0,0.001996008,0.546589041,0.374662956,0.345150771,0.452997941,0,0.001996008,0.394354233,0.286507064
2311,0.739491603,0.157985103,0.332296643,0,0.001996008,0.5815065,0.40719496,0.392046639,0.56891882,0,0.001996008,0.347444964,0.170572783
535,0.739431249,0.139517929,0.3960363,0,0.001996008,0.599913319,0.343394949,0.293271086,0.430958625,0,0.001996008,0.446160163,0.308472623
2113,0.739211795,0.169969487,0.374134841,0,0.001996008,0.569242309,0.365076954,0.491175153,0.619431678,0,0.001996008,0.248036642,0.119780117
3760,0.739211795,0.169969487,0.371777055,0,0.001996008,0.569242309,0.36743474,0.491175153,0.619333495,0,0.001996008,0.248036642,0.1198783
3751,0.738985842,0.186410552,0.399329732,0,0.001996008,0.552575289,0.33965611,0.327617786,0.552907059,0,0.001996008,0.411368056,0.186078783
2125,0.738912856,0.246285462,0.398807223,0,0.001996008,0.492627394,0.340105633,0.350738467,0.54879057,0,0.001996008,0.388174389,0.190122285
1024,0.738880544,0.233226778,0.316927242,0,0.001996008,0.505653766,0.421953302,0.306098789,0.554151865,0,0.001996008,0.432781755,0.184728679
1032,0.738811738,0.208805509,0.347558101,0,0.001996008,0.530006229,0.391253637,0.346189153,0.484749112,0,0.001996008,0.392622584,0.254062626
297,0.738750382,0.210222928,0.352637847,0,0.001996008,0.528527454,0.386112535,0.294690855,0.450254593,0,0.001996008,0.444059527,0.288495789
2570,0.738569863,0.277974722,0.452204854,0,0.001996008,0.460595141,0.286365009,0.28463812,0.415018689,0,0.001996008,0.453931743,0.323551174
2851,0.738463471,0.247341576,0.329751866,0,0.001996008,0.491121894,0.408711605,0.39721606,0.530993515,0,0.001996008,0.341247411,0.207469955
2578,0.738373183,0.191719942,0.299229478,0,0.001996008,0.546653241,0.439143705,0.266632945,0.535541684,0,0.001996008,0.471740238,0.202831499
2380,0.738254934,0.216564929,0.373209977,0,0.001996008,0.521690005,0.365044957,0.287113349,0.467687807,0,0.001996008,0.451141585,0.270567127
2444,0.738068693,0.230385064,0.350242931,0,0.001996008,0.507683629,0.387825762,0.330095765,0.535741562,0,0.001996008,0.407972928,0.202327131
2504,0.737951885,0.213055743,0.337339777,0,0.001996008,0.524896142,0.400612109,0.298319298,0.476985694,0,0.001996008,0.439632588,0.260966192
2688,0.73784361,0.315784336,0.41062482,0,0.001996008,0.422059274,0.32721879,0.313647068,0.487364243,0,0.001996008,0.424196542,0.250479366
2862,0.73769011,0.255313965,0.442698291,0,0.001996008,0.482376145,0.294991819,0.398945338,0.548058646,0,0.001996008,0.338744772,0.189631464
3201,0.737648545,0.225533179,0.280052719,0,0.001996008,0.512115365,0.457595825,0.302466099,0.518628067,0,0.001996008,0.435182446,0.219020478
1633,0.737570217,0.224841428,0.336313327,0,0.001996008,0.512728789,0.40125689,0.343209998,0.525182451,0,0.001996008,0.394360219,0.212387766
3014,0.737182889,0.164334709,0.378899597,0,0.001996008,0.57284818,0.358283292,0.4840588,0.550520723,0,0.001996008,0.253124089,0.186662166
473,0.736657006,0.27300478,0.39298116,0,0.001996008,0.463652226,0.343675847,0.345824589,0.477186674,0,0.001996008,0.390832417,0.259470333
3298,0.736497797,0.22941139,0.392667195,0,0.001996008,0.507086407,0.343830602,0.32955525,0.482072155,0,0.001996008,0.406942548,0.254425643
1505,0.736385434,0.341890728,0.427991945,0,0.001996008,0.394494706,0.308393489,0.343173249,0.462009751,0,0.001996008,0.393212185,0.274375682
1920,0.736321501,0.290143859,0.379243153,0,0.001996008,0.446177642,0.357078348,0.314356814,0.51309357,0,0.001996008,0.421964687,0.223227931
739,0.736248963,0.156952396,0.313132961,0,0.001996008,0.579296567,0.423116002,0.508491102,0.537151616,0,0.001996008,0.227757861,0.199097347
1547,0.736187374,0.21151905,0.391243576,0,0.001996008,0.524668324,0.344943798,0.624959804,0.579950474,0,0.001996008,0.111227571,0.1562369
1164,0.736051837,0.199381331,0.30380281,0,0.001996008,0.536670506,0.432249027,0.317065174,0.587890975,0,0.001996008,0.418986664,0.148160862
3300,0.736049638,0.2019385,0.396192223,0,0.001996008,0.534111139,0.339857416,0.34225187,0.448544576,0,0.001996008,0.393797768,0.287505062
2999,0.73590369,0.197474556,0.396690844,0,0.001996008,0.538429134,0.339212846,0.374473577,0.514934174,0,0.001996008,0.361430114,0.220969516
2246,0.735750698,0.175098039,0.284114678,0,0.001996008,0.560652659,0.45163602,0.322584591,0.523163587,0,0.001996008,0.413166108,0.212587111
757,0.735457055,0.311827773,0.435003487,0,0.001996008,0.423629282,0.300453568,0.328715499,0.476262968,0,0.001996008,0.406741556,0.259194086
1923,0.735083325,0.249048407,0.364166459,0,0.001996008,0.486034918,0.370916866,0.216805969,0.440124187,0,0.001996008,0.518277356,0.294959138
80,0.7350689,0.162927892,0.304381917,0,0.001996008,0.572141008,0.430686984,0.404426802,0.506740604,0,0.001996008,0.330642098,0.228328296
1905,0.7350689,0.162927892,0.314776926,0,0.001996008,0.572141008,0.420291975,0.404426802,0.501768386,0,0.001996008,0.330642098,0.233300514
2385,0.7350689,0.162927892,0.33079943,0,0.001996008,0.572141008,0.40426947,0.404426802,0.502104967,0,0.001996008,0.330642098,0.232963933
1519,0.734809187,0.195784681,0.354552177,0,0.001996008,0.539024506,0.38025701,0.324814833,0.475969191,0,0.001996008,0.409994354,0.258839995
2362,0.734734284,0.305201223,0.408155554,0,0.001996008,0.429533061,0.326578729,0.310220007,0.431521516,0,0.001996008,0.424514277,0.303212767
2911,0.734732856,0.17277072,0.378740839,0,0.001996008,0.561962136,0.355992016,0.4209053,0.588055185,0,0.001996008,0.313827556,0.146677671
967,0.734667017,0.273059596,0.419288325,0,0.001996008,0.461607421,0.315378692,0.339209438,0.446166593,0,0.001996008,0.395457578,0.288500424
472,0.73461715,0.209968398,0.325785525,0,0.001996008,0.524648752,0.408831626,0.319687649,0.587618716,0,0.001996008,0.414929501,0.146998434
856,0.73450996,0.232696086,0.421462007,0,0.001996008,0.501813874,0.313047953,0.294741992,0.429638426,0,0.001996008,0.439767968,0.304871534
2753,0.73450996,0.232696086,0.417618113,0,0.001996008,0.501813874,0.316891846,0.294741992,0.423166886,0,0.001996008,0.439767968,0.311343074
1864,0.734493397,0.229720644,0.407578681,0,0.001996008,0.504772753,0.326914716,0.287902902,0.422929178,0,0.001996008,0.446590495,0.311564219
2489,0.734489956,0.196372051,0.407868933,0,0.001996008,0.538117904,0.326621023,0.33352201,0.441086432,0,0.001996008,0.400967946,0.293403524
2443,0.734447007,0.207547934,0.407886434,0,0.001996008,0.526899073,0.326560572,0.375131387,0.512017726,0,0.001996008,0.35931562,0.22242928
1857,0.734304102,0.339448054,0.452007328,0,0.001996008,0.394856048,0.282296774,0.270445331,0.48236274,0,0.001996008,0.463858771,0.251941362
2223,0.734304102,0.339448054,0.454236136,0,0.001996008,0.394856048,0.280067966,0.270445331,0.480459298,0,0.001996008,0.463858771,0.253844804
1458,0.734270093,0.197876525,0.359822409,0,0.001996008,0.536393569,0.374447685,0.357295957,0.530616804,0,0.001996008,0.376974137,0.203653289
