Regulon_ID,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned
658,CYP4F22_code_potential_somatic,ENSG00000136630,R-658,1,2.247065111,0.425000312,1.91E-25,6.139917956,1.870663055,1
130,CYP4F22_code_potential_somatic,ENSG00000105967,R-130,1,2.066778494,0.819531616,3.85E-134,6.904872389,2.136404764,1
174,CYP4F22_code_potential_somatic,ENSG00000007866,R-174,1,1.874764333,0.252355413,2.08E-09,9.093804754,3.27999375,1
175,CYP4F22_code_potential_somatic,ENSG00000007866,R-175,1,1.874764333,0.462644627,2.04E-30,4.787046887,1.657380637,1
316,CYP4F22_code_potential_somatic,ENSG00000111424,R-316,1,2.388442094,0.287571451,6.79E-12,5.447810163,1.991550336,1
306,CYP4F22_code_potential_somatic,ENSG00000111424,R-306,1,2.388442094,0.60491699,5.43E-56,8.062689323,2.72446033,1
309,CYP4F22_code_potential_somatic,ENSG00000111424,R-309,1,2.388442094,0.293796842,2.26E-12,12.51800345,4.504978266,1
312,CYP4F22_code_potential_somatic,ENSG00000111424,R-312,1,2.388442094,0.487533941,4.62E-34,3.221265566,2.476872496,1
2411,CYP4F2_code_potential_somatic,ENSG00000198815,R-2411,-1,4.991570641,0.223397945,1.26E-07,-9.412740497,3.494548222,1
1709,CYP4F2_code_potential_somatic,ENSG00000170365,R-1709,-1,3.051361327,0.574846777,1.63E-49,-5.067822082,1.50577806,1
1704,CYP4F2_code_potential_somatic,ENSG00000170365,R-1704,-1,3.051361327,0.618818278,3.17E-59,-4.934781764,1.515848093,1
3439,CYP4F2_code_potential_somatic,ENSG00000175832,R-3439,-1,2.231918825,0.188963162,8.44E-06,-4.651549562,1.554465321,1
3205,CYP4F2_code_potential_somatic,ENSG00000171634,R-3205,-1,2.155261306,0.183027186,1.62E-05,-8.209691756,2.184929382,1
1664,CYP4F2_code_potential_somatic,ENSG00000143190,R-1664,-1,1.820300326,0.519111464,3.87E-39,-5.552232183,1.826400419,1
1672,CYP4F2_code_potential_somatic,ENSG00000143190,R-1672,-1,1.820300326,0.195587785,3.97E-06,-3.947100308,1.341245654,1
1668,CYP4F2_code_potential_somatic,ENSG00000143190,R-1668,-1,1.820300326,0.374382822,1.12E-19,-4.062353218,1.428287992,1
1675,CYP4F2_code_potential_somatic,ENSG00000143190,R-1675,-1,1.820300326,0.490025148,1.92E-34,-6.171418025,2.248775393,1
2556,CYP4F2_code_potential_somatic,ENSG00000263001,R-2556,-1,1.580424851,0.602402741,2.01E-55,-13.53393236,6.247873608,1
2553,CYP4F2_code_potential_somatic,ENSG00000263001,R-2553,-1,1.580424851,0.403814119,6.57E-23,-3.886381892,1.328407837,1
2440,CYP4F2_code_potential_somatic,ENSG00000169057,R-2440,-1,1.758986696,0.112569516,0.008350592,-4.676072478,1.550042685,1
2408,CYP4F3_code_potential_somatic,ENSG00000198815,R-2408,-1,3.47625451,0.655847011,1.10E-68,-3.946930767,2.782949394,1
1079,CYP4F3_code_potential_somatic,ENSG00000163848,R-1079,-1,1.887104109,0.384107161,1.04E-20,-13.64018595,15.32531064,1
1361,CYP4F3_code_potential_somatic,ENSG00000173153,R-1361,-1,1.308134095,0.19174393,6.17E-06,-5.069205323,1.794414514,1
1632,CYP4F8_code_potential_somatic,ENSG00000028277,R-1632,-1,1.896164216,-0.237866179,1.73E-08,8.452781602,3.144571644,1
1628,CYP4F8_code_potential_somatic,ENSG00000028277,R-1628,-1,1.896164216,-0.240964947,1.11E-08,13.82525098,8.679415232,1
2812,CYP4F8_code_potential_somatic,ENSG00000277615,R-2812,1,1.512039995,0.396699407,4.26E-22,4.232681133,1.377721821,1
2720,CYP4F8_code_potential_somatic,ENSG00000130726,R-2720,1,1.618244282,0.385018285,8.32E-21,4.337371505,1.386531955,1
2960,CYP4F8_code_potential_somatic,ENSG00000099326,R-2960,1,1.63377128,0.285229218,1.02E-11,5.588691615,2.135534162,1
2955,CYP4F8_code_potential_somatic,ENSG00000099326,R-2955,1,1.63377128,0.305460682,2.68E-13,8.191290995,2.177125635,1
2950,CYP4F8_code_potential_somatic,ENSG00000099326,R-2950,1,1.63377128,0.340621593,2.36E-16,6.471796475,1.989750622,1
1396,CYP4F8_code_potential_somatic,ENSG00000125398,R-1396,1,1.392749709,0.339359145,3.09E-16,14.67719633,29.2098214,1
1400,CYP4F8_code_potential_somatic,ENSG00000125398,R-1400,1,1.392749709,-0.326543695,4.41E-15,-6.216326666,6.193494989,1
1399,CYP4F8_code_potential_somatic,ENSG00000125398,R-1399,1,1.392749709,0.460734804,3.77E-30,3.820058903,1.336394163,1
2091,CYP4F8_code_potential_somatic,ENSG00000030419,R-2091,-1,1.776755907,0.355923145,8.25E-18,-12.87841564,17.32736451,1
2085,CYP4F8_code_potential_somatic,ENSG00000030419,R-2085,-1,1.776755907,-0.183972363,1.46E-05,5.207061639,1.585467872,1
2088,CYP4F8_code_potential_somatic,ENSG00000030419,R-2088,-1,1.776755907,-0.193103797,5.29E-06,6.136046661,1.762776679,1
866,CYP4F8_code_potential_somatic,ENSG00000244405,R-866,1,2.236172295,0.429402654,5.40E-26,10.03975048,3.218954956,1
1494,CYP4F8_code_potential_somatic,ENSG00000129194,R-1494,1,1.650257429,-0.214466236,4.02E-07,-6.015887369,3.903929801,1
3339,CYP4F8_code_potential_somatic,ENSG00000102974,R-3339,1,1.572742549,-0.377188383,5.71E-20,-8.834637555,2.952347062,1
3337,CYP4F8_code_potential_somatic,ENSG00000102974,R-3337,1,1.572742549,0.315343401,4.07E-14,11.98831733,6.096277976,1
3352,CYP4F8_code_potential_somatic,ENSG00000102974,R-3352,1,1.572742549,0.268965936,1.55E-10,5.782481631,1.91076121,1
3440,CYP4F8_code_potential_somatic,ENSG00000140044,R-3440,-1,2.26308589,-0.333883362,9.77E-16,3.417055947,1.346446492,1
257,CYP4F8_code_potential_somatic,ENSG00000177606,R-257,1,1.476927046,0.470485904,1.56E-31,6.62213136,2.505133064,1
251,CYP4F8_code_potential_somatic,ENSG00000177606,R-251,1,1.476927046,0.702070544,1.50E-82,6.157618493,1.968773512,1
243,CYP4F8_code_potential_somatic,ENSG00000177606,R-243,1,1.476927046,0.540695139,6.29E-43,11.94080069,5.414266252,1
2970,CYP4F8_code_potential_somatic,ENSG00000187079,R-2970,1,3.330001644,0.452239078,5.58E-29,7.063753956,2.101082152,1
2969,CYP4F8_code_potential_somatic,ENSG00000187079,R-2969,1,3.330001644,0.389866089,2.46E-21,5.030988268,1.603400264,1
2978,CYP4F8_code_potential_somatic,ENSG00000187079,R-2978,1,3.330001644,0.197218765,3.29E-06,10.77986005,4.162497296,1
3399,CYP4F8_code_potential_somatic,ENSG00000120149,R-3399,-1,8.375963165,0.122525884,0.004071888,-4.128977037,4.130673065,1
3194,CYP4F8_code_potential_somatic,ENSG00000176165,R-3194,1,1.435133731,0.361729179,2.20E-18,4.458367399,1.619178898,1
3198,CYP4F8_code_potential_somatic,ENSG00000176165,R-3198,1,1.435133731,0.191734742,6.18E-06,4.227683062,1.401691062,1
3189,CYP4F8_code_potential_somatic,ENSG00000176165,R-3189,1,1.435133731,0.356572854,7.13E-18,3.708123825,1.354687142,1
3179,CYP4F8_code_potential_somatic,ENSG00000176165,R-3179,1,1.435133731,0.584436799,1.65E-51,8.575894616,2.658229173,1
1897,CYP4F8_code_potential_somatic,ENSG00000167034,R-1897,-1,1.895307688,-0.278519061,3.20E-11,5.783731726,1.748777624,1
1896,CYP4F8_code_potential_somatic,ENSG00000167034,R-1896,-1,1.895307688,-0.363680347,1.40E-18,5.902350919,1.818844883,1
1911,CYP4F8_code_potential_somatic,ENSG00000167034,R-1911,-1,1.895307688,-0.387749322,4.20E-21,4.71841303,1.549083329,1
1904,CYP4F8_code_potential_somatic,ENSG00000167034,R-1904,-1,1.895307688,-0.31458497,4.71E-14,6.831461594,3.890139876,1
1902,CYP4F8_code_potential_somatic,ENSG00000167034,R-1902,-1,1.895307688,-0.229884605,5.26E-08,11.63281832,4.387681236,1
1610,CYP4F8_code_potential_somatic,ENSG00000112592,R-1610,1,3.139873439,0.56173914,6.76E-47,3.834974241,1.622423,1
1606,CYP4F8_code_potential_somatic,ENSG00000112592,R-1606,1,3.139873439,0.413103131,5.35E-24,6.549165246,2.356193768,1
1183,CYP4F8_code_potential_somatic,ENSG00000100811,R-1183,1,1.62998039,0.43649724,6.74E-27,3.948962566,1.356682195,1
1182,CYP4F8_code_potential_somatic,ENSG00000100811,R-1182,1,1.62998039,0.513100236,3.94E-38,4.320947669,1.423879409,1
1197,CYP4F8_code_potential_somatic,ENSG00000100811,R-1197,1,1.62998039,0.485409299,9.72E-34,10.04500163,5.487997247,1
1181,CYP4F8_code_potential_somatic,ENSG00000100811,R-1181,1,1.62998039,0.202856283,1.69E-06,2.678456221,1.587154638,1
1191,CYP4F8_code_potential_somatic,ENSG00000100811,R-1191,1,1.62998039,0.176837453,3.14E-05,3.811981057,1.353360191,1
3751,CYP4X1_code_potential_somatic,ENSG00000163666,R-3751,-1,2.687239989,0.240136076,1.25E-08,-3.291859005,1.511345837,1
2607,CYP4X1_code_potential_somatic,ENSG00000196482,R-2607,-1,3.1393367,0.45434498,2.88E-29,-4.962681409,1.691989981,0.5
884,CYP4X1_code_potential_somatic,ENSG00000139083,R-884,1,1.593917585,-0.214749235,3.87E-07,-4.510037059,1.733677843,1
886,CYP4X1_code_potential_somatic,ENSG00000139083,R-886,1,1.593917585,-0.256989054,1.03E-09,-4.051294103,1.481460624,1
881,CYP4X1_code_potential_somatic,ENSG00000139083,R-881,1,1.593917585,-0.210208055,6.86E-07,-5.773507071,1.933306421,1
3699,CYP4X1_code_potential_somatic,ENSG00000163884,R-3699,-1,1.850920235,-0.263706284,3.60E-10,11.16911837,14.27527065,1
2978,CYP4X1_code_potential_somatic,ENSG00000187079,R-2978,1,1.366798603,0.197218765,3.29E-06,4.491983632,1.625825245,1
3563,CYP4X1_code_potential_somatic,ENSG00000025156,R-3563,-1,2.671566502,0.394241232,8.04E-22,-4.692977396,1.529963686,0.5
1281,CYP4X1_code_potential_somatic,ENSG00000118263,R-1281,1,4.974339285,0.623923487,1.87E-60,4.415582219,2.573137791,1
1293,CYP4X1_code_potential_somatic,ENSG00000118263,R-1293,1,4.974339285,0.611112703,2.06E-57,3.444162147,1.348718668,1
1279,CYP4X1_code_potential_somatic,ENSG00000118263,R-1279,1,4.974339285,-0.232978779,3.44E-08,-3.571949301,1.380270242,1
3718,DAB1_code_potential_somatic,ENSG00000137265,R-3718,-1,1.797132771,-0.264783445,3.03E-10,3.901720629,3.895723671,1
1912,DAB1_code_potential_somatic,ENSG00000167034,R-1912,-1,2.55694839,-0.250617242,2.70E-09,5.103512572,1.606681822,1
692,DAB1_code_potential_somatic,ENSG00000188786,R-692,1,1.983236288,0.566974801,6.28E-48,5.141710728,1.834168161,1
689,DAB1_code_potential_somatic,ENSG00000188786,R-689,1,1.983236288,0.334476267,8.63E-16,4.252018201,1.386333149,1
363,DAO_code_potential_somatic,ENSG00000163497,R-363,1,1.556919099,-0.265674931,2.63E-10,-3.089068381,1.304595582,1
368,DAO_code_potential_somatic,ENSG00000163497,R-368,1,1.556919099,-0.279989109,2.50E-11,-3.331686265,1.380470112,1
365,DAO_code_potential_somatic,ENSG00000163497,R-365,1,1.556919099,-0.216475281,3.11E-07,-4.390220841,1.80661337,1
362,DAO_code_potential_somatic,ENSG00000163497,R-362,1,1.556919099,-0.228067991,6.74E-08,-6.173505917,2.684854915,1
1295,DAO_code_potential_somatic,ENSG00000131759,R-1295,-1,2.449636499,0.217046258,2.89E-07,-3.721000277,1.570503729,1
1758,DAO_code_potential_somatic,ENSG00000116017,R-1758,-1,1.419885035,0.268518431,1.67E-10,-3.180783686,1.338565341,1
2678,DAO_code_potential_somatic,ENSG00000102034,R-2678,-1,1.385284921,0.51862215,4.68E-39,-3.120796853,1.389619349,1
2682,DAO_code_potential_somatic,ENSG00000102034,R-2682,-1,1.385284921,0.690988136,5.48E-79,-11.27831314,3.917417025,1
2688,DAO_code_potential_somatic,ENSG00000102034,R-2688,-1,1.385284921,0.596800381,3.55E-54,-3.462651185,1.424279201,1
2692,DAO_code_potential_somatic,ENSG00000102034,R-2692,-1,1.385284921,0.575368049,1.27E-49,-3.553916934,1.494149806,1
2685,DAO_code_potential_somatic,ENSG00000102034,R-2685,-1,1.385284921,0.444537449,6.01E-28,-5.004455773,2.147668628,1
2277,DAO_code_potential_somatic,ENSG00000165030,R-2277,-1,1.469174109,0.116443924,0.006353693,-3.165810241,1.319934666,1
716,DAO_code_potential_somatic,ENSG00000168310,R-716,-1,2.066606929,0.532708315,1.71E-41,-5.427396776,2.128024076,1
3277,DAO_code_potential_somatic,ENSG00000137309,R-3277,-1,2.460975615,0.27867693,3.12E-11,-3.594758437,1.62563364,1
3279,DAO_code_potential_somatic,ENSG00000137309,R-3279,-1,2.460975615,0.332339082,1.35E-15,-3.138092063,1.314196831,1
3009,DAO_code_potential_somatic,ENSG00000157554,R-3009,-1,1.742440734,0.138010755,0.001199986,-3.779124697,1.549338358,1
3011,DAO_code_potential_somatic,ENSG00000157554,R-3011,-1,1.742440734,0.143895979,0.000729024,-3.240876977,1.349459157,1
792,DAO_code_potential_somatic,ENSG00000126561,R-792,-1,1.977772181,0.434174476,1.34E-26,-3.651647146,1.523705566,1
810,DAO_code_potential_somatic,ENSG00000126561,R-810,-1,1.977772181,0.540726786,6.21E-43,-3.430943364,1.439054806,1
807,DAO_code_potential_somatic,ENSG00000126561,R-807,-1,1.977772181,0.18996332,7.55E-06,-3.541773869,1.502630709,1
1839,DAO_code_potential_somatic,ENSG00000112658,R-1839,-1,1.630966325,0.439304332,2.92E-27,-3.553916934,1.494149806,1
3075,DAO_code_potential_somatic,ENSG00000100968,R-3075,-1,2.254886691,0.304118607,3.44E-13,-5.912987943,2.271745637,1
3078,DAO_code_potential_somatic,ENSG00000100968,R-3078,-1,2.254886691,0.349924168,3.14E-17,-9.710789693,3.830587894,1
541,DAO_code_potential_somatic,ENSG00000169136,R-541,-1,1.707916968,0.358038381,5.12E-18,-3.342975374,1.470457486,1
538,DAO_code_potential_somatic,ENSG00000169136,R-538,-1,1.707916968,0.299456673,8.13E-13,-3.901020103,1.656965431,1
545,DAO_code_potential_somatic,ENSG00000169136,R-545,-1,1.707916968,0.390378127,2.16E-21,-4.530940443,1.876355613,1
540,DAO_code_potential_somatic,ENSG00000169136,R-540,-1,1.707916968,0.235933022,2.28E-08,-7.984005537,2.949390502,1
546,DAO_code_potential_somatic,ENSG00000169136,R-546,-1,1.707916968,0.26015695,6.29E-10,-3.492958732,1.481030961,1
1438,DBR1_code_potential_somatic,ENSG00000221869,R-1438,1,1.568034953,0.492727965,7.34E-35,4.804448214,1.55980496,1
2528,DBR1_code_potential_somatic,ENSG00000112333,R-2528,1,3.000356233,0.59003968,1.06E-52,8.158875927,2.795339624,1
3279,DBR1_code_potential_somatic,ENSG00000137309,R-3279,1,4.762178786,0.332339082,1.35E-15,3.946821361,1.483795885,1
127,DBR1_code_potential_somatic,ENSG00000196843,R-127,1,2.424173911,0.433234987,1.76E-26,5.399362739,1.656009236,1
547,DBR1_code_potential_somatic,ENSG00000169136,R-547,1,1.698920988,0.183949758,1.47E-05,4.115373754,1.323888958,1
1635,DCAF12L1_code_potential_somatic,ENSG00000028277,R-1635,-1,3.062395998,-0.293948441,2.20E-12,2.908813871,1.757001906,1
1630,DCAF12L1_code_potential_somatic,ENSG00000028277,R-1630,-1,3.062395998,-0.280953974,2.12E-11,5.937896723,3.220741458,1
1035,DCAF12L1_code_potential_somatic,ENSG00000137203,R-1035,1,1.732731234,0.387511898,4.45E-21,5.547753696,1.618614948,1
900,DCAF12L1_code_potential_somatic,ENSG00000154727,R-900,1,1.688619259,0.203300798,1.60E-06,4.370445225,1.744588402,1
891,DCAF12L1_code_potential_somatic,ENSG00000154727,R-891,1,1.688619259,0.23585529,2.30E-08,3.579634566,1.357132907,1
1889,DCAF12L1_code_potential_somatic,ENSG00000185697,R-1889,1,1.954333683,0.516948539,8.97E-39,5.043643865,1.916924019,1
1888,DCAF12L1_code_potential_somatic,ENSG00000185697,R-1888,1,1.954333683,0.31975916,1.71E-14,5.761761083,1.946423437,1
1890,DCAF12L1_code_potential_somatic,ENSG00000185697,R-1890,1,1.954333683,0.390605343,2.04E-21,3.44204444,1.394292174,1
2,DCAF12L1_code_potential_somatic,ENSG00000147862,R-2,1,1.391989592,0.248852819,3.52E-09,7.085034623,3.195637152,1
3762,DCAF12L1_code_potential_somatic,ENSG00000123388,R-3762,1,1.303144746,0.369969471,3.22E-19,4.754015044,1.542692729,1
3561,DCAF12L1_code_potential_somatic,ENSG00000025156,R-3561,1,1.65312362,0.287775259,6.55E-12,4.19057732,1.347017351,1
3508,DCAF8L2_code_potential_somatic,ENSG00000111145,R-3508,-1,1.402734807,0.374258787,1.16E-19,-4.516623974,1.827318896,1
528,DCAF8L2_code_potential_somatic,ENSG00000120690,R-528,-1,1.583642349,0.514637224,2.19E-38,-6.432376266,1.92597166,1
1332,DCAF8L2_code_potential_somatic,ENSG00000116044,R-1332,-1,2.30112225,0.481432294,3.86E-33,-4.905456235,1.59003083,0.5
2521,DCC_code_potential_somatic,ENSG00000112333,R-2521,1,3.008556619,-0.227981563,6.82E-08,-3.141375833,1.743037723,1
2525,DCC_code_potential_somatic,ENSG00000112333,R-2525,1,3.008556619,0.406899178,2.88E-23,3.879004265,2.030888371,1
459,DCC_code_potential_somatic,ENSG00000172216,R-459,-1,1.865183572,0.377689337,5.05E-20,-4.550004117,2.622691202,0.5
113,DCC_code_potential_somatic,ENSG00000057657,R-113,-1,3.106996573,0.48237696,2.78E-33,-3.284565879,1.865183572,1
109,DCC_code_potential_somatic,ENSG00000057657,R-109,-1,3.106996573,0.387781334,4.16E-21,-2.49901373,1.306093404,1
714,DCC_code_potential_somatic,ENSG00000168310,R-714,1,1.532580509,0.535480333,5.49E-42,3.796040256,2.003494657,1
715,DCC_code_potential_somatic,ENSG00000168310,R-715,1,1.532580509,0.471487156,1.12E-31,4.11913601,2.214030608,1
3714,DCC_code_potential_somatic,ENSG00000163435,R-3714,-1,1.678622563,-0.124126384,0.00361022,3.057827092,1.678402946,1
3545,DCC_code_potential_somatic,ENSG00000167157,R-3545,-1,1.756740105,0.156239821,0.000240941,-2.446132908,1.305841959,1
1473,DCC_code_potential_somatic,ENSG00000087510,R-1473,-1,1.605852936,-0.250234727,2.86E-09,2.606777473,1.355971125,1
1478,DCC_code_potential_somatic,ENSG00000087510,R-1478,-1,1.605852936,0.185970048,1.18E-05,-2.889601472,1.589974877,1
1477,DCC_code_potential_somatic,ENSG00000087510,R-1477,-1,1.605852936,0.134344142,0.00162137,-2.923952241,1.610992106,1
1467,DCC_code_potential_somatic,ENSG00000087510,R-1467,-1,1.605852936,0.362186003,1.98E-18,-4.429600706,2.528858463,1
1257,DCC_code_potential_somatic,ENSG00000073282,R-1257,-1,1.454083162,0.298905009,8.99E-13,-3.41114359,1.834701146,1
1236,DCC_code_potential_somatic,ENSG00000110777,R-1236,-1,1.325938208,0.36831916,4.75E-19,-3.113054075,1.659839665,1
2945,DCC_code_potential_somatic,ENSG00000152977,R-2945,1,2.010201471,0.16847021,7.40E-05,2.663247475,1.386625496,1
2944,DCC_code_potential_somatic,ENSG00000152977,R-2944,1,2.010201471,-0.222456633,1.43E-07,-2.62520453,1.378302262,1
2939,DCC_code_potential_somatic,ENSG00000152977,R-2939,1,2.010201471,0.313612376,5.69E-14,3.392979795,1.806149637,1
648,DCC_code_potential_somatic,ENSG00000071564,R-648,1,1.665099266,0.392661149,1.21E-21,2.940638365,1.529965082,1
1517,DCC_code_potential_somatic,ENSG00000177426,R-1517,1,1.414014912,0.295029393,1.81E-12,2.797692005,1.505743328,0.5
1440,DCHS2_code_potential_somatic,ENSG00000221869,R-1440,1,4.582224136,0.721016882,4.86E-89,4.241490308,2.031066343,1
1036,DCHS2_code_potential_somatic,ENSG00000137203,R-1036,-1,3.63866365,-0.22274109,1.37E-07,3.72656457,1.952013337,1
1505,DCHS2_code_potential_somatic,ENSG00000165495,R-1505,-1,4.186935935,0.401476552,1.22E-22,-3.315546415,1.798820137,1
363,DCHS2_code_potential_somatic,ENSG00000163497,R-363,-1,1.814118479,-0.265674931,2.63E-10,3.878964941,1.926545138,1
368,DCHS2_code_potential_somatic,ENSG00000163497,R-368,-1,1.814118479,-0.279989109,2.50E-11,9.920465672,7.601355144,1
362,DCHS2_code_potential_somatic,ENSG00000163497,R-362,-1,1.814118479,-0.228067991,6.74E-08,3.146785913,1.50907998,1
367,DCHS2_code_potential_somatic,ENSG00000163497,R-367,-1,1.814118479,-0.274868928,5.90E-11,3.770267021,1.85315647,1
32,DCHS2_code_potential_somatic,ENSG00000261678,R-32,-1,1.957455188,-0.27645841,4.53E-11,4.371396484,2.204184481,1
2522,DCHS2_code_potential_somatic,ENSG00000112333,R-2522,1,1.952013337,0.484894928,1.16E-33,2.892573163,1.38401598,1
2528,DCHS2_code_potential_somatic,ENSG00000112333,R-2528,1,1.952013337,0.59003968,1.06E-52,7.952225918,4.471789233,1
2523,DCHS2_code_potential_somatic,ENSG00000112333,R-2523,1,1.952013337,-0.248148494,3.91E-09,-7.04424002,3.388483416,1
886,DCHS2_code_potential_somatic,ENSG00000139083,R-886,1,1.462096207,-0.256989054,1.03E-09,-2.630537855,1.677177613,1
1583,DCHS2_code_potential_somatic,ENSG00000105866,R-1583,-1,1.816060737,-0.184404263,1.40E-05,2.968195417,1.486043824,1
1574,DCHS2_code_potential_somatic,ENSG00000105866,R-1574,-1,1.816060737,-0.213399211,4.60E-07,3.513084551,1.754721277,1
1551,DCHS2_code_potential_somatic,ENSG00000134323,R-1551,-1,1.816060737,-0.436735977,6.28E-27,3.589915541,1.733187707,1
515,DCHS2_code_potential_somatic,ENSG00000120690,R-515,1,1.530779028,0.584591898,1.53E-51,4.457057456,2.504161122,0.666666667
527,DCHS2_code_potential_somatic,ENSG00000120690,R-527,1,1.530779028,0.229714412,5.39E-08,4.289861823,3.089305513,0.666666667
1546,DCHS2_code_potential_somatic,ENSG00000173404,R-1546,-1,2.120230054,0.418613405,1.16E-24,-2.790228681,1.383023978,1
1725,DCHS2_code_potential_somatic,ENSG00000170365,R-1725,1,1.699472439,0.24239941,9.06E-09,3.027334761,1.535857202,1
1709,DCHS2_code_potential_somatic,ENSG00000170365,R-1709,1,1.699472439,0.574846777,1.63E-49,5.841704328,3.665453009,1
1707,DCHS2_code_potential_somatic,ENSG00000170365,R-1707,1,1.699472439,0.383215945,1.30E-20,2.804534778,1.367348384,1
1721,DCHS2_code_potential_somatic,ENSG00000170365,R-1721,1,1.699472439,0.615138564,2.36E-58,2.828948012,1.403455491,1
1723,DCHS2_code_potential_somatic,ENSG00000170365,R-1723,1,1.699472439,0.353320227,1.48E-17,3.917978346,2.418139149,1
1097,DCHS2_code_potential_somatic,ENSG00000176887,R-1097,-1,2.360138836,-0.245642995,5.65E-09,3.168302305,1.551799061,0.666666667
