,Regulon_ID,PCA_1Var,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPVal,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMember,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
2262,2262,0.693486379,0.15798781,0.333149835,0,0.001996008,0.535498569,0.360336544,0.381056152,0.479452814,0,0.001996008,0.312430227,0.214033565
2263,2263,0.776114143,0.162820483,0.347284598,0,0.001996008,0.61329366,0.428829545,0.357830393,0.563068852,0,0.001996008,0.41828375,0.213045291
2264,2264,0.610044685,0.115577583,0.271927163,0,0.001996008,0.494467102,0.338117523,0.304310538,0.441356373,0,0.001996008,0.305734148,0.168688313
2265,2265,0.578443685,0.150503488,0.293830441,0,0.001996008,0.427940197,0.284613244,0.290275825,0.404812498,0,0.001996008,0.28816786,0.173631187
2266,2266,0.627120959,0.136200809,0.284433801,0,0.001996008,0.49092015,0.342687158,0.284848626,0.402372628,0,0.001996008,0.342272333,0.224748332
2267,2267,0.715711439,0.128260853,0.302086858,0,0.001996008,0.587450586,0.413624581,0.308064157,0.453600453,0,0.001996008,0.407647282,0.262110986
2268,2268,0.716869979,0.163402873,0.355327076,0,0.001996008,0.553467107,0.361542903,0.314533146,0.441067335,0,0.001996008,0.402336833,0.275802644
2269,2269,0.609856962,0.132843032,0.341828413,0,0.001996008,0.477013931,0.26802855,0.280558365,0.389710452,0,0.001996008,0.329298597,0.22014651
2270,2270,0.643884483,0.200503176,0.290462417,0,0.001996008,0.443381306,0.353422066,0.274159269,0.386910115,0,0.001996008,0.369725214,0.256974368
2271,2271,0.503248182,0.147508097,0.253527075,0,0.001996008,0.355740085,0.249721107,0.219931252,0.311228851,0,0.001996008,0.28331693,0.192019331
2272,2272,0.674975882,0.165905117,0.27572002,0,0.001996008,0.509070765,0.399255862,0.259123038,0.453674555,0,0.001996008,0.415852844,0.221301327
2273,2273,0.648052319,0.138947331,0.277307537,0,0.001996008,0.509104988,0.370744782,0.285171319,0.376400358,0,0.001996008,0.362881,0.271651961
2274,2274,0.637932152,0.157978477,0.27188233,0,0.001996008,0.479953675,0.366049822,0.297582496,0.43176797,0,0.001996008,0.340349656,0.206164182
2275,2275,0.603819094,0.138717109,0.29171254,0,0.001996008,0.465101985,0.312106555,0.268132582,0.384743817,0,0.001996008,0.335686512,0.219075277
2276,2276,0.80343072,0.14591661,0.338115721,0,0.001996008,0.657514109,0.465314999,0.341977004,0.53155781,0,0.001996008,0.461453715,0.271872909
2277,2277,0.774764294,0.175573409,0.353153482,0,0.001996008,0.599190885,0.421610812,0.376244441,0.564154978,0,0.001996008,0.398519853,0.210609316
2278,2278,0.572707722,0.140765601,0.350325913,0,0.001996008,0.431942121,0.222381809,0.321083996,0.343069911,0,0.001996008,0.251623726,0.229637811
2279,2279,0.472411634,0.141881524,0.175148074,0,0.001996008,0.330530109,0.297263559,0.197967497,0.371952543,0,0.001996008,0.274444136,0.100459091
2280,2280,0.61001811,0.15716314,0.189989896,0,0.001996008,0.45285497,0.420028214,0.220345086,0.501357848,0,0.001996008,0.389673025,0.108660262
2281,2281,0.625340769,0.14719917,0.189902991,0,0.001996008,0.478141599,0.435437778,0.247170759,0.534533688,0,0.001996008,0.37817001,0.090807081
2282,2282,0.625277862,0.138132598,0.179093365,0,0.001996008,0.487145264,0.446184497,0.237543094,0.528490988,0,0.001996008,0.387734768,0.096786874
2283,2283,0.487303813,0.162888266,0.212068658,0,0.001996008,0.324415547,0.275235155,0.173147656,0.338793688,0,0.001996008,0.314156157,0.148510125
2284,2284,0.493570542,0.146465711,0.214051886,0,0.001996008,0.347104831,0.279518655,0.201106878,0.364048697,0,0.001996008,0.292463664,0.129521845
2285,2285,0.597467251,0.114940675,0.195348076,0,0.001996008,0.482526576,0.402119175,0.261945291,0.457906242,0,0.001996008,0.335521959,0.139561009
2286,2286,0.733168719,0.205057031,0.255790937,0,0.001996008,0.528111687,0.477377781,0.275764989,0.527778888,0,0.001996008,0.45740373,0.205389831
2287,2287,0.604619502,0.164308846,0.255907604,0,0.001996008,0.440310656,0.348711897,0.258736106,0.407424667,0,0.001996008,0.345883396,0.197194835
2288,2288,0.681044915,0.161307558,0.232936577,0,0.001996008,0.519737357,0.448108338,0.332721452,0.478721916,0,0.001996008,0.348323463,0.202322999
2289,2289,0.507031542,0.15551831,0.242699158,0,0.001996008,0.351513232,0.264332384,0.257764364,0.340540344,0,0.001996008,0.249267178,0.166491198
2290,2290,0.763791175,0.196023768,0.291577533,0,0.001996008,0.567767407,0.472213642,0.316563744,0.592450009,0,0.001996008,0.447227431,0.171341166
2291,2291,0.7579817,0.16249252,0.278118135,0,0.001996008,0.59548918,0.479863565,0.321262273,0.599338773,0,0.001996008,0.436719427,0.158642926
2292,2292,0.637233524,0.144047488,0.252914976,0,0.001996008,0.493186036,0.384318547,0.213010997,0.423406709,0,0.001996008,0.424222527,0.213826815
2293,2293,0.633748671,0.18204322,0.274811138,0,0.001996008,0.451705451,0.358937532,0.262622268,0.404042113,0,0.001996008,0.371126403,0.229706558
2294,2294,0.723083618,0.16387276,0.295027441,0,0.001996008,0.559210858,0.428056178,0.345377004,0.514106438,0,0.001996008,0.377706615,0.20897718
2295,2295,0.779030623,0.16337226,0.293478626,0,0.001996008,0.615658364,0.485551998,0.3842306,0.65105703,0,0.001996008,0.394800024,0.127973594
2296,2296,0.603459143,0.128212214,0.288101439,0,0.001996008,0.475246929,0.315357704,0.289422535,0.417442959,0,0.001996008,0.314036608,0.186016184
2297,2297,0.685134233,0.141737279,0.297991395,0,0.001996008,0.543396954,0.387142837,0.326930395,0.485381565,0,0.001996008,0.358203837,0.199752668
2298,2298,0.632630415,0.161866111,0.308613374,0,0.001996008,0.470764304,0.324017041,0.260499424,0.377615784,0,0.001996008,0.37213099,0.25501463
2299,2299,0.815898501,0.138967916,0.299952536,0,0.001996008,0.676930584,0.515945965,0.451026696,0.714405821,0,0.001996008,0.364871805,0.101492679
2300,2300,0.674550019,0.146468664,0.290802329,0,0.001996008,0.528081355,0.38374769,0.339445069,0.529197389,0,0.001996008,0.335104951,0.145352631
2301,2301,0.722631533,0.18676273,0.320113056,0,0.001996008,0.535868803,0.402518477,0.303144947,0.520336672,0,0.001996008,0.419486586,0.202294861
2302,2302,0.605143941,0.148428135,0.29617122,0,0.001996008,0.456715806,0.308972721,0.280893186,0.412086844,0,0.001996008,0.324250755,0.193057097
2303,2303,0.695603419,0.149755478,0.216894207,0,0.001996008,0.545847941,0.478709212,0.31741482,0.546492559,0,0.001996008,0.378188599,0.14911086
2304,2304,0.655787308,0.188929613,0.259211941,0,0.001996008,0.466857695,0.396575367,0.266264145,0.399603163,0,0.001996008,0.389523163,0.256184146
2305,2305,0.595161889,0.13200725,0.281264013,0,0.001996008,0.463154639,0.313897875,0.285814493,0.394429772,0,0.001996008,0.309347395,0.200732116
2306,2306,0.555708269,0.132023359,0.294785615,1,0.003992016,0.42368491,0.260922654,0.292406952,0.340459568,0,0.001996008,0.263301317,0.215248701
2307,2307,0.577874897,0.171168198,0.311458055,0,0.001996008,0.406706699,0.266416842,0.285127373,0.38467741,0,0.001996008,0.292747524,0.193197487
2308,2308,0.828589291,0.204822153,0.358732428,0,0.001996008,0.623767138,0.469856864,0.436429626,0.612206411,0,0.001996008,0.392159665,0.21638288
2309,2309,0.79203692,0.16335582,0.333949696,0,0.001996008,0.6286811,0.458087224,0.373567473,0.579891723,0,0.001996008,0.418469447,0.212145197
2310,2310,0.786974446,0.205202108,0.359251005,0,0.001996008,0.581772338,0.427723441,0.2876446,0.454175962,0,0.001996008,0.499329846,0.332798484
2311,2311,0.74781884,0.17041467,0.334657493,0,0.001996008,0.57740417,0.413161348,0.318920005,0.463125502,0,0.001996008,0.428898835,0.284693338
2312,2312,0.642102506,0.14243824,0.351157803,0,0.001996008,0.499664266,0.290944704,0.335777498,0.445694133,0,0.001996008,0.306325008,0.196408373
2313,2313,0.821440857,0.17125571,0.36042612,0,0.001996008,0.650185147,0.461014738,0.376274699,0.624558581,0,0.001996008,0.445166158,0.196882276
2314,2314,0.671973838,0.135320004,0.354041446,0,0.001996008,0.536653834,0.317932392,0.37383939,0.461798495,0,0.001996008,0.298134447,0.210175342
2315,2315,0.688543735,0.157816248,0.355492107,0,0.001996008,0.530727487,0.333051628,0.3356338,0.44383828,0,0.001996008,0.352909935,0.244705455
2316,2316,0.550837521,0.131121276,0.35085537,0,0.001996008,0.419716245,0.199982151,0.26726272,0.352212191,0,0.001996008,0.283574801,0.198625331
2317,2317,0.703798982,0.184487904,0.374373535,0,0.001996008,0.519311078,0.329425448,0.333025338,0.505369426,0,0.001996008,0.370773645,0.198429556
2318,2318,0.589538323,0.165357545,0.251249807,0,0.001996008,0.424180778,0.338288516,0.345146566,0.426763772,0,0.001996008,0.244391757,0.162774551
2319,2319,0.607722339,0.131969591,0.253065722,0,0.001996008,0.475752748,0.354656617,0.297078609,0.476932626,0,0.001996008,0.31064373,0.130789713
2320,2320,0.736491343,0.17387697,0.26995769,0,0.001996008,0.562614373,0.466533653,0.286028798,0.553985411,0,0.001996008,0.450462545,0.182505932
2321,2321,0.750038087,0.219303038,0.330316579,0,0.001996008,0.530735049,0.419721508,0.298558583,0.549599306,0,0.001996008,0.451479504,0.200438781
2322,2322,0.72065662,0.189154212,0.365851195,0,0.001996008,0.531502408,0.354805425,0.336360844,0.469912936,0,0.001996008,0.384295776,0.250743684
2323,2323,0.686355557,0.144278609,0.366250557,0,0.001996008,0.542076947,0.320105,0.356324422,0.447045929,0,0.001996008,0.330031135,0.239309627
2324,2324,0.785830595,0.173130518,0.366292208,0,0.001996008,0.612700077,0.419538387,0.39902495,0.57126962,0,0.001996008,0.386805645,0.214560975
2325,2325,0.494936536,0.154960272,0.183437334,0,0.001996008,0.339976264,0.311499202,0.191804166,0.367893467,0,0.001996008,0.30313237,0.127043069
2326,2326,0.449303693,0.156822106,0.18396943,0,0.001996008,0.292481587,0.265334263,0.150645253,0.31985743,0,0.001996008,0.298658441,0.129446264
2327,2327,0.611344223,0.138006101,0.179675402,0,0.001996008,0.473338122,0.431668821,0.194069608,0.523598005,0,0.001996008,0.417274615,0.087746218
2328,2328,0.52890002,0.166946616,0.205712799,0,0.001996008,0.361953404,0.32318722,0.237327355,0.371034513,0,0.001996008,0.291572665,0.157865507
2329,2329,0.471310797,0.132922166,0.193740494,0,0.001996008,0.338388631,0.277570302,0.198498835,0.370563116,0,0.001996008,0.272811962,0.10074768
2330,2330,0.492242008,0.128154733,0.191545744,0,0.001996008,0.364087275,0.300696264,0.189726845,0.35287294,0,0.001996008,0.302515163,0.139369068
2331,2331,0.528934157,0.127187724,0.183033418,0,0.001996008,0.401746433,0.345900739,0.248151266,0.407617405,0,0.001996008,0.280782891,0.121316752
2332,2332,0.542277839,0.137977091,0.203891446,0,0.001996008,0.404300748,0.338386393,0.236423862,0.42843066,0,0.001996008,0.305853976,0.113847179
2333,2333,0.571886615,0.148726304,0.212261628,0,0.001996008,0.42316031,0.359624987,0.216325831,0.468982407,0,0.001996008,0.355560784,0.102904208
2334,2334,0.608299927,0.122934989,0.203728757,0,0.001996008,0.485364938,0.40457117,0.24802401,0.442743398,0,0.001996008,0.360275917,0.165556529
2335,2335,0.563885878,0.139942726,0.226403982,0,0.001996008,0.423943152,0.337481896,0.262130925,0.445088412,0,0.001996008,0.301754953,0.118797466
2336,2336,0.59602882,0.226450721,0.288668007,0,0.001996008,0.369578099,0.307360813,0.20393591,0.38470822,0,0.001996008,0.392092909,0.211320599
2337,2337,0.51191063,0.179128155,0.2539307,0,0.001996008,0.332782475,0.25797993,0.215748135,0.300544318,0,0.001996008,0.296162495,0.211366313
2338,2338,0.418419165,0.163339901,0.254406026,0,0.001996008,0.255079264,0.164013139,0.238383711,0.283667269,0,0.001996008,0.180035453,0.134751896
2339,2339,0.516930036,0.159448897,0.247973442,0,0.001996008,0.357481139,0.268956594,0.277490562,0.353259722,0,0.001996008,0.239439473,0.163670314
2340,2340,0.639355148,0.128705581,0.232630696,0,0.001996008,0.510649567,0.406724452,0.25079859,0.523766202,0,0.001996008,0.388556558,0.115588945
2341,2341,0.392227648,0.169009544,0.258186099,0,0.001996008,0.223218105,0.13404155,0.1940781,0.270969949,0,0.001996008,0.198149548,0.121257699
2342,2342,0.414276374,0.165996833,0.248696524,0,0.001996008,0.248279541,0.16557985,0.250504555,0.277899997,0,0.001996008,0.163771819,0.136376377
2343,2343,0.64578381,0.114162978,0.251005466,0,0.001996008,0.531620832,0.394778345,0.292393104,0.506657901,0,0.001996008,0.353390706,0.13912591
2344,2344,0.764320138,0.170448604,0.30294567,0,0.001996008,0.593871534,0.461374468,0.326159871,0.487738788,0,0.001996008,0.438160267,0.276581349
2345,2345,0.812452749,0.199664116,0.31841224,0,0.001996008,0.612788633,0.494040509,0.39153162,0.598782418,0,0.001996008,0.420921129,0.213670331
2346,2346,0.520906908,0.195964231,0.313978219,0,0.001996008,0.324942676,0.206928689,0.218699242,0.315581355,0,0.001996008,0.302207666,0.205325553
2347,2347,0.652845091,0.153795843,0.294815903,0,0.001996008,0.499049247,0.358029187,0.315547408,0.449252373,0,0.001996008,0.337297682,0.203592718
2348,2348,0.658331745,0.161559798,0.295088391,0,0.001996008,0.496771947,0.363243354,0.296215398,0.446219092,0,0.001996008,0.362116347,0.212112653
2349,2349,0.659776476,0.151477113,0.304272142,0,0.001996008,0.508299363,0.355504333,0.309491347,0.460495631,0,0.001996008,0.350285129,0.199280845
2350,2350,0.669484244,0.172581222,0.295538819,0,0.001996008,0.496903022,0.373945425,0.301040338,0.406045094,0,0.001996008,0.368443906,0.26343915
2351,2351,0.702061365,0.169756115,0.309296779,0,0.001996008,0.532305251,0.392764586,0.312236544,0.48825058,0,0.001996008,0.389824821,0.213810786
2352,2352,0.751880618,0.146049624,0.317986485,0,0.001996008,0.605830993,0.433894133,0.322866707,0.429890598,0,0.001996008,0.429013911,0.32199002
2353,2353,0.855264406,0.177099372,0.34122138,0,0.001996008,0.678165035,0.514043026,0.426847501,0.65265216,0,0.001996008,0.428416905,0.202612246
2354,2354,0.794199018,0.173756222,0.35629695,0,0.001996008,0.620442797,0.437902068,0.37878862,0.569525597,0,0.001996008,0.415410398,0.224673421
2355,2355,0.768550084,0.180477729,0.358289573,0,0.001996008,0.588072355,0.410260512,0.363182563,0.553454666,0,0.001996008,0.405367521,0.215095418
2356,2356,0.638496726,0.132930126,0.343307414,0,0.001996008,0.5055666,0.295189312,0.288339329,0.375531451,0,0.001996008,0.350157396,0.262965275
2357,2357,0.519179237,0.179306536,0.218921187,0,0.001996008,0.339872701,0.30025805,0.209692703,0.356775443,0,0.001996008,0.309486534,0.162403793
2358,2358,0.516425764,0.185821595,0.236813409,0,0.001996008,0.330604169,0.279612355,0.180255759,0.398542991,0,0.001996008,0.336170005,0.117882772
2359,2359,0.559528057,0.144955968,0.204894466,0,0.001996008,0.414572089,0.354633591,0.228611764,0.448763175,0,0.001996008,0.330916292,0.110764882
2360,2360,0.538736595,0.175207261,0.265519035,0,0.001996008,0.363529333,0.27321756,0.210217295,0.338034367,0,0.001996008,0.3285193,0.200702228
2361,2361,0.70259191,0.185868954,0.276719123,0,0.001996008,0.516722956,0.425872787,0.301198615,0.522026264,0,0.001996008,0.401393295,0.180565646
2362,2362,0.722475965,0.156739114,0.277440869,0,0.001996008,0.565736851,0.445035096,0.306764271,0.568811711,0,0.001996008,0.415711694,0.153664255
2363,2363,0.807038075,0.126724443,0.267161329,0,0.001996008,0.680313632,0.539876745,0.420768131,0.644948922,0,0.001996008,0.386269943,0.162089153
2364,2364,0.703634938,0.176466119,0.306095896,0,0.001996008,0.527168819,0.397539042,0.38251171,0.591971989,2,0.005988024,0.321123228,0.11166295
2365,2365,0.746213564,0.159066335,0.314968538,0,0.001996008,0.587147229,0.431245026,0.381388171,0.500246377,0,0.001996008,0.364825392,0.245967187
2366,2366,0.695087948,0.162375518,0.343453907,0,0.001996008,0.53271243,0.351634041,0.353555827,0.446942184,0,0.001996008,0.341532121,0.248145764
2367,2367,0.653775342,0.153664545,0.355041681,0,0.001996008,0.500110797,0.298733662,0.299544185,0.409429885,0,0.001996008,0.354231157,0.244345457
2368,2368,0.83621033,0.151407501,0.352500069,0,0.001996008,0.684802829,0.483710261,0.392424752,0.722909273,0,0.001996008,0.443785579,0.113301058
2369,2369,0.692203794,0.162757299,0.363223221,0,0.001996008,0.529446496,0.328980574,0.361750922,0.465091028,0,0.001996008,0.330452873,0.227112766
2370,2370,0.492939905,0.148698451,0.177338894,0,0.001996008,0.344241453,0.31560101,0.232379623,0.361342246,0,0.001996008,0.260560282,0.131597658
2371,2371,0.542521268,0.163753461,0.204253196,0,0.001996008,0.378767807,0.338268072,0.236774797,0.395238163,0,0.001996008,0.305746471,0.147283104
2372,2372,0.499333119,0.16236145,0.213732626,0,0.001996008,0.336971669,0.285600493,0.180848502,0.361019866,0,0.001996008,0.318484617,0.138313253
2373,2373,0.56709186,0.151608326,0.215093591,0,0.001996008,0.415483535,0.35199827,0.208040531,0.420589967,0,0.001996008,0.359051329,0.146501894
2374,2374,0.693803732,0.190754012,0.241375026,0,0.001996008,0.50304972,0.452428706,0.239317062,0.513468405,0,0.001996008,0.45448667,0.180335327
2375,2375,0.708879762,0.151513627,0.225258089,0,0.001996008,0.557366135,0.483621673,0.338707045,0.573391565,0,0.001996008,0.370172717,0.135488196
2376,2376,0.76762181,0.143821058,0.228069022,0,0.001996008,0.623800753,0.539552789,0.366576294,0.642078522,0,0.001996008,0.401045516,0.125543288
2377,2377,0.486107795,0.168344238,0.276637523,1,0.003992016,0.317763557,0.209470272,0.254352798,0.307682521,0,0.001996008,0.231754997,0.178425274
2378,2378,0.738784481,0.170894481,0.284986748,0,0.001996008,0.56789,0.453797733,0.323091634,0.600964751,0,0.001996008,0.415692847,0.13781973
2379,2379,0.718735091,0.183551247,0.29517651,0,0.001996008,0.535183844,0.423558581,0.32994098,0.552812219,0,0.001996008,0.38879411,0.165922872
2380,2380,0.73469388,0.1730639,0.301711466,0,0.001996008,0.56162998,0.432982414,0.29545431,0.469074534,0,0.001996008,0.43923957,0.265619346
2381,2381,0.747701504,0.17038918,0.297556236,0,0.001996008,0.577312324,0.450145269,0.334900848,0.572906071,0,0.001996008,0.412800656,0.174795433
2382,2382,0.674550019,0.146468664,0.289662416,0,0.001996008,0.528081355,0.384887604,0.339445069,0.529914791,0,0.001996008,0.335104951,0.144635229
2383,2383,0.499044247,0.143544486,0.192801587,0,0.001996008,0.355499761,0.306242661,0.227126986,0.358278727,0,0.001996008,0.271917262,0.140765521
2384,2384,0.580356058,0.138391464,0.19589676,0,0.001996008,0.441964594,0.384459298,0.234838344,0.448924396,0,0.001996008,0.345517714,0.131431662
2385,2385,0.584464225,0.21550431,0.324649962,0,0.001996008,0.368959914,0.259814263,0.275233927,0.342608675,0,0.001996008,0.309230298,0.24185555
2386,2386,0.573735891,0.164316197,0.300746374,0,0.001996008,0.409419694,0.272989517,0.304686655,0.34614768,0,0.001996008,0.269049236,0.227588211
2387,2387,0.515285019,0.136254034,0.297143722,0,0.001996008,0.379030984,0.218141297,0.249005433,0.347441989,0,0.001996008,0.266279586,0.16784303
2388,2388,0.587167083,0.132772356,0.281264673,0,0.001996008,0.454394727,0.30590241,0.340155063,0.448251309,0,0.001996008,0.24701202,0.138915773
2389,2389,0.663284318,0.197352242,0.385654598,0,0.001996008,0.465932076,0.27762972,0.276936614,0.387230913,0,0.001996008,0.386347704,0.276053405
2390,2390,0.822778148,0.216420134,0.380485686,0,0.001996008,0.606358014,0.442292462,0.393879805,0.580512859,0,0.001996008,0.428898343,0.242265289
2391,2391,0.7213474,0.159419781,0.355106459,0,0.001996008,0.561927619,0.366240941,0.317741169,0.434036391,0,0.001996008,0.403606231,0.287311009
2392,2392,0.740273942,0.171755874,0.368165238,0,0.001996008,0.568518069,0.372108704,0.338879582,0.501438224,0,0.001996008,0.40139436,0.238835718
2393,2393,0.502403355,0.158198023,0.20983391,0,0.001996008,0.344205333,0.292569445,0.212414587,0.366663041,0,0.001996008,0.289988768,0.135740315
2394,2394,0.538746579,0.133277821,0.196798205,0,0.001996008,0.405468757,0.341948374,0.22206327,0.440844757,0,0.001996008,0.316683308,0.097901821
2395,2395,0.501727036,0.146533622,0.219010939,0,0.001996008,0.355193414,0.282716097,0.204300935,0.331383821,0,0.001996008,0.2974261,0.170343214
2396,2396,0.582794409,0.166358621,0.272199222,0,0.001996008,0.416435788,0.310595187,0.311595095,0.422778622,0,0.001996008,0.271199314,0.160015787
2397,2397,0.609062948,0.187220368,0.307836676,0,0.001996008,0.421842579,0.301226271,0.265651632,0.325016139,0,0.001996008,0.343411315,0.284046808
2398,2398,0.659776476,0.151477113,0.305372033,0,0.001996008,0.508299363,0.354404443,0.309491347,0.460160705,0,0.001996008,0.350285129,0.199615771
2399,2399,0.576414922,0.149717652,0.345016951,1,0.003992016,0.426697271,0.231397972,0.252272526,0.367853261,22,0.045908184,0.324142396,0.208561662
2400,2400,0.800894973,0.153473364,0.330240807,0,0.001996008,0.647421609,0.470654167,0.410116492,0.547087156,0,0.001996008,0.390778482,0.253807817
2401,2401,0.675514238,0.136127232,0.34225257,0,0.001996008,0.539387007,0.333261668,0.32172214,0.450258471,0,0.001996008,0.353792098,0.225255767
2402,2402,0.699793996,0.18108541,0.376198993,0,0.001996008,0.518708586,0.323595003,0.312773907,0.441512477,0,0.001996008,0.387020089,0.258281518
2403,2403,0.564612149,0.13061233,0.342347445,0,0.001996008,0.433999819,0.222264704,0.288234278,0.324479009,0,0.001996008,0.276377872,0.24013314
2404,2404,0.488791095,0.157825952,0.180967966,0,0.001996008,0.330965142,0.307823129,0.171328535,0.368449731,0,0.001996008,0.317462559,0.120341364
2405,2405,0.642265785,0.15540186,0.183135631,0,0.001996008,0.486863925,0.459130154,0.169654119,0.572341288,0,0.001996008,0.472611665,0.069924497
2406,2406,0.400063228,0.182220721,0.223726576,0,0.001996008,0.217842507,0.176336652,0.18734148,0.250503505,0,0.001996008,0.212721747,0.149559722
2407,2407,0.635865817,0.14465231,0.182020888,0,0.001996008,0.491213507,0.453844929,0.195110479,0.529216423,0,0.001996008,0.440755338,0.106649394
2408,2408,0.525837891,0.176371343,0.205802614,0,0.001996008,0.349466548,0.320035277,0.188917617,0.384071921,0,0.001996008,0.336920274,0.14176597
2409,2409,0.591943248,0.176715964,0.210428453,0,0.001996008,0.415227284,0.381514795,0.201429976,0.431240447,0,0.001996008,0.390513271,0.1607028
2410,2410,0.484936999,0.132444875,0.181829247,0,0.001996008,0.352492124,0.303107752,0.212798213,0.355833976,0,0.001996008,0.272138786,0.129103023
2411,2411,0.531825002,0.14135502,0.197661044,0,0.001996008,0.390469982,0.334163958,0.210671167,0.399967895,0,0.001996008,0.321153835,0.131857107
2412,2412,0.456941061,0.144565141,0.197447179,0,0.001996008,0.31237592,0.259493881,0.217474845,0.335476824,0,0.001996008,0.239466216,0.121464237
2413,2413,0.541269383,0.162389144,0.213012866,0,0.001996008,0.378880239,0.328256517,0.198363381,0.38838285,0,0.001996008,0.342906002,0.152886533
2414,2414,0.692230973,0.189440006,0.233315977,0,0.001996008,0.502790967,0.458914996,0.234982173,0.515173905,0,0.001996008,0.4572488,0.177057068
2415,2415,0.587166391,0.170917299,0.22715706,0,0.001996008,0.416249092,0.360009331,0.206137882,0.399821509,0,0.001996008,0.381028509,0.187344882
2416,2416,0.651669185,0.12573113,0.195872663,0,0.001996008,0.525938054,0.455796522,0.300290905,0.558742741,0,0.001996008,0.35137828,0.092926444
2417,2417,0.746727553,0.156596472,0.231693131,0,0.001996008,0.590131081,0.515034421,0.279049081,0.611678196,0,0.001996008,0.467678471,0.135049357
2418,2418,0.711219908,0.133793673,0.207388358,0,0.001996008,0.577426235,0.50383155,0.336969999,0.610939237,0,0.001996008,0.374249909,0.100280671
2419,2419,0.683803115,0.151530841,0.226068676,0,0.001996008,0.532272273,0.457734439,0.338152171,0.569656579,0,0.001996008,0.345650943,0.114146536
2420,2420,0.570116276,0.154550696,0.231298576,0,0.001996008,0.415565579,0.3388177,0.264605192,0.398189394,0,0.001996008,0.305511084,0.171926882
2421,2421,0.574462074,0.170991879,0.256452899,0,0.001996008,0.403470194,0.318009175,0.225501205,0.39503598,0,0.001996008,0.348960869,0.179426094
2422,2422,0.723083618,0.16387276,0.294109416,0,0.001996008,0.559210858,0.428974202,0.345377004,0.513630201,0,0.001996008,0.377706615,0.209453417
2423,2423,0.709368457,0.182625625,0.308312116,0,0.001996008,0.526742832,0.401056341,0.310208644,0.457600854,0,0.001996008,0.399159813,0.251767603
2424,2424,0.658860634,0.147284058,0.293034153,0,0.001996008,0.511576576,0.365826481,0.247042482,0.42364259,0,0.001996008,0.411818152,0.235218044
2425,2425,0.707902632,0.169026639,0.314041648,0,0.001996008,0.538875993,0.393860984,0.287507497,0.514496192,0,0.001996008,0.420395135,0.19340644
2426,2426,0.66622339,0.14257795,0.289429282,0,0.001996008,0.52364544,0.376794107,0.329407679,0.481827011,0,0.001996008,0.336815711,0.184396379
2427,2427,0.775624393,0.178491512,0.331244942,0,0.001996008,0.597132881,0.444379451,0.381068816,0.539924991,0,0.001996008,0.394555578,0.235699402
2428,2428,0.772477986,0.158427016,0.365509706,0,0.001996008,0.614050969,0.40696828,0.337897184,0.538417408,0,0.001996008,0.434580802,0.234060578
2429,2429,0.743537681,0.211115063,0.392579094,0,0.001996008,0.532422617,0.350958586,0.335607128,0.503763699,0,0.001996008,0.407930553,0.239773981
2430,2430,0.468394244,0.123221121,0.181717172,0,0.001996008,0.345173123,0.286677072,0.195287893,0.347287943,0,0.001996008,0.273106351,0.121106301
2431,2431,0.504891032,0.174610179,0.226559265,0,0.001996008,0.330280853,0.278331767,0.203061921,0.376835698,0,0.001996008,0.301829111,0.128055334
2432,2432,0.592441649,0.145178284,0.246436052,0,0.001996008,0.447263365,0.346005597,0.258529059,0.454936709,0,0.001996008,0.33391259,0.13750494
2433,2433,0.65355279,0.176277042,0.265585419,0,0.001996008,0.477275748,0.387967371,0.234281904,0.483859059,0,0.001996008,0.419270886,0.169693731
2434,2434,0.606271351,0.154976753,0.27232165,0,0.001996008,0.451294598,0.3339497,0.300494383,0.419577721,0,0.001996008,0.305776968,0.18669363
2435,2435,0.56027282,0.126455712,0.254154351,0,0.001996008,0.433817108,0.306118469,0.276328552,0.40474037,0,0.001996008,0.283944268,0.15553245
2436,2436,0.654783518,0.180503354,0.298921869,0,0.001996008,0.474280164,0.355861648,0.341074136,0.430896503,0,0.001996008,0.313709381,0.223887015
2437,2437,0.673615328,0.118998321,0.28660216,0,0.001996008,0.554617007,0.387013169,0.333785202,0.523122311,0,0.001996008,0.339830126,0.150493017
2438,2438,0.681375583,0.154143469,0.307443537,0,0.001996008,0.527232113,0.373932046,0.282660999,0.471083186,0,0.001996008,0.398714584,0.210292397
2439,2439,0.767872452,0.187475166,0.363003313,0,0.001996008,0.580397286,0.404869139,0.397903863,0.570374662,0,0.001996008,0.369968589,0.19749779
2440,2440,0.676058389,0.163410854,0.284287452,0,0.001996008,0.512647536,0.391770937,0.330841883,0.46508301,0,0.001996008,0.345216506,0.21097538
2441,2441,0.782262876,0.188984603,0.365892785,0,0.001996008,0.593278273,0.416370091,0.354525802,0.519738911,0,0.001996008,0.427737074,0.262523965
2442,2442,0.726444553,0.148539288,0.35094218,0,0.001996008,0.577905265,0.375502373,0.317206429,0.483382521,0,0.001996008,0.409238124,0.243062032
