,Regulon_ID,PCA_1VarRembrandt,PCA_1RandomPValRembrandt,PCA_1RandomPValNonMemberRembrandt,PCA_1VarFrench,PCA_1RandomPValFrench,PCA_1RandomPValNonMemberFrench,PCA_1VarIvyAtlas,PCA_1RandomPValIvyAtlas,PCA_1RandomPValNonMemberIvyAtlas,PCA_1VarGSE7696,PCA_1RandomPValGSE7696,PCA_1RandomPValNonMemberGSE7696,PCA_1Var,PCA_1RandomPVal,PCA_1RandomPValNonMember,Mutation,Regulator,RegMutation_Pval_allPatients,EigenGenePValAllPatients,EigenGene_tstat_allPatients,MutationRegulatorEdge,Fraction_of_edges_correctly_aligned,HRFrench,Cox-p-valueFrench,HRGSE7696,Cox-p-valueGSE7696,HRRembrandt,Cox-p-valueRembrandt,HR,p-value,SpearmanCorrelationEigenGene,SpearmanCorrelationPValEigenGene
6335,2821,0.5600161,0.001996008,0.001996008,0.560827126,0.001996008,0.001996008,0.553081374,0.001996008,0.001996008,0.491107524,0.001996008,0.001996008,0.565906341,0.001996008,0.001996008,IDH1_code_potential_somatic,ENSG00000126456,5.54e-10,1.19e-08,-8.840664763,-1,1.0,6.811958586,9.63e-12,,,5.938704642,2.87e-09,2.679212258,0.00737956,0.445026324,2.23e-18
6336,2821,0.5600161,0.001996008,0.001996008,0.560827126,0.001996008,0.001996008,0.553081374,0.001996008,0.001996008,0.491107524,0.001996008,0.001996008,0.565906341,0.001996008,0.001996008,ATRX_code_potential_somatic,ENSG00000126456,1.03e-05,9.87e-05,-5.101616033,-1,1.0,6.811958586,9.63e-12,,,5.938704642,2.87e-09,2.679212258,0.00737956,0.445026324,2.23e-18
6337,2821,0.5600161,0.001996008,0.001996008,0.560827126,0.001996008,0.001996008,0.553081374,0.001996008,0.001996008,0.491107524,0.001996008,0.001996008,0.565906341,0.001996008,0.001996008,BMP5_code_potential_somatic,ENSG00000126456,0.045499562,3.07e-10,7.148118536,1,1.0,6.811958586,9.63e-12,,,5.938704642,2.87e-09,2.679212258,0.00737956,0.445026324,2.23e-18
6338,2821,0.5600161,0.001996008,0.001996008,0.560827126,0.001996008,0.001996008,0.553081374,0.001996008,0.001996008,0.491107524,0.001996008,0.001996008,0.565906341,0.001996008,0.001996008,LRBA_code_potential_somatic,ENSG00000126456,4.21e-09,0.001450892,5.310004132,1,1.0,6.811958586,9.63e-12,,,5.938704642,2.87e-09,2.679212258,0.00737956,0.445026324,2.23e-18
6339,2821,0.5600161,0.001996008,0.001996008,0.560827126,0.001996008,0.001996008,0.553081374,0.001996008,0.001996008,0.491107524,0.001996008,0.001996008,0.565906341,0.001996008,0.001996008,MPP7_code_potential_somatic,ENSG00000126456,4.63e-05,0.013549979,-6.298888236,-1,1.0,6.811958586,9.63e-12,,,5.938704642,2.87e-09,2.679212258,0.00737956,0.445026324,2.23e-18
6340,2821,0.5600161,0.001996008,0.001996008,0.560827126,0.001996008,0.001996008,0.553081374,0.001996008,0.001996008,0.491107524,0.001996008,0.001996008,0.565906341,0.001996008,0.001996008,PCSK6_code_potential_somatic,ENSG00000126456,0.035528457,0.018409069,2.946726004,1,1.0,6.811958586,9.63e-12,,,5.938704642,2.87e-09,2.679212258,0.00737956,0.445026324,2.23e-18
6341,2821,0.5600161,0.001996008,0.001996008,0.560827126,0.001996008,0.001996008,0.553081374,0.001996008,0.001996008,0.491107524,0.001996008,0.001996008,0.565906341,0.001996008,0.001996008,PUM1_code_potential_somatic,ENSG00000126456,0.028559132,0.002641576,3.039575696,1,1.0,6.811958586,9.63e-12,,,5.938704642,2.87e-09,2.679212258,0.00737956,0.445026324,2.23e-18
6342,2821,0.5600161,0.001996008,0.001996008,0.560827126,0.001996008,0.001996008,0.553081374,0.001996008,0.001996008,0.491107524,0.001996008,0.001996008,0.565906341,0.001996008,0.001996008,SUSD5_code_potential_somatic,ENSG00000126456,0.015607015,0.000531194,6.267848963,1,0.923076923,6.811958586,9.63e-12,,,5.938704642,2.87e-09,2.679212258,0.00737956,0.445026324,2.23e-18
6343,2821,0.5600161,0.001996008,0.001996008,0.560827126,0.001996008,0.001996008,0.553081374,0.001996008,0.001996008,0.491107524,0.001996008,0.001996008,0.565906341,0.001996008,0.001996008,TP53_code_potential_somatic,ENSG00000126456,0.001182009,0.00084408,-3.422222351,-1,1.0,6.811958586,9.63e-12,,,5.938704642,2.87e-09,2.679212258,0.00737956,0.445026324,2.23e-18
6344,2822,0.399885559,0.001996008,0.001996008,0.508120458,0.001996008,0.001996008,0.40232903,0.001996008,0.001996008,0.464505044,0.003992016,0.001996008,0.46971616,0.001996008,0.001996008,IDH1_code_potential_somatic,ENSG00000126456,5.54e-10,1.46e-07,-7.776745626,-1,1.0,7.523711175,5.32e-14,,,5.628360527,1.82e-08,3.185237176,0.001446354,0.420173558,7.42e-12
6345,2822,0.399885559,0.001996008,0.001996008,0.508120458,0.001996008,0.001996008,0.40232903,0.001996008,0.001996008,0.464505044,0.003992016,0.001996008,0.46971616,0.001996008,0.001996008,ABCC5_code_potential_somatic,ENSG00000126456,0.002155566,0.049925024,-3.85929012,-1,1.0,7.523711175,5.32e-14,,,5.628360527,1.82e-08,3.185237176,0.001446354,0.420173558,7.42e-12
6346,2822,0.399885559,0.001996008,0.001996008,0.508120458,0.001996008,0.001996008,0.40232903,0.001996008,0.001996008,0.464505044,0.003992016,0.001996008,0.46971616,0.001996008,0.001996008,ATRX_code_potential_somatic,ENSG00000126456,1.03e-05,0.001773241,-3.773353181,-1,1.0,7.523711175,5.32e-14,,,5.628360527,1.82e-08,3.185237176,0.001446354,0.420173558,7.42e-12
6347,2822,0.399885559,0.001996008,0.001996008,0.508120458,0.001996008,0.001996008,0.40232903,0.001996008,0.001996008,0.464505044,0.003992016,0.001996008,0.46971616,0.001996008,0.001996008,KLHL34_code_potential_somatic,ENSG00000126456,0.0140189,1.18e-10,-9.117652165,-1,1.0,7.523711175,5.32e-14,,,5.628360527,1.82e-08,3.185237176,0.001446354,0.420173558,7.42e-12
6348,2822,0.399885559,0.001996008,0.001996008,0.508120458,0.001996008,0.001996008,0.40232903,0.001996008,0.001996008,0.464505044,0.003992016,0.001996008,0.46971616,0.001996008,0.001996008,MPP7_code_potential_somatic,ENSG00000126456,4.63e-05,0.013153266,-6.738346185,-1,1.0,7.523711175,5.32e-14,,,5.628360527,1.82e-08,3.185237176,0.001446354,0.420173558,7.42e-12
6349,2822,0.399885559,0.001996008,0.001996008,0.508120458,0.001996008,0.001996008,0.40232903,0.001996008,0.001996008,0.464505044,0.003992016,0.001996008,0.46971616,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_THE_HEDGEHOG_FAMILY,ENSG00000126456,0.026759872,0.043064714,2.075130561,1,1.0,7.523711175,5.32e-14,,,5.628360527,1.82e-08,3.185237176,0.001446354,0.420173558,7.42e-12
6350,2822,0.399885559,0.001996008,0.001996008,0.508120458,0.001996008,0.001996008,0.40232903,0.001996008,0.001996008,0.464505044,0.003992016,0.001996008,0.46971616,0.001996008,0.001996008,TP53_code_potential_somatic,ENSG00000126456,0.001182009,0.000539768,-3.542053454,-1,1.0,7.523711175,5.32e-14,,,5.628360527,1.82e-08,3.185237176,0.001446354,0.420173558,7.42e-12
6351,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,EGFR_code_potential_somatic,ENSG00000126456,0.000356037,0.02813825,2.216935554,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6352,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,IDH1_code_potential_somatic,ENSG00000126456,5.54e-10,1.15e-13,-12.57056099,-1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6353,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,AADACL4_code_potential_somatic,ENSG00000126456,0.014557898,0.043709551,-3.158142157,-1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6354,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,ABCA5_code_potential_somatic,ENSG00000126456,0.002720478,0.013837982,5.720004495,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6355,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,ABCC5_code_potential_somatic,ENSG00000126456,0.002155566,0.005892029,-7.419059255,-1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6356,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,ADAMTS10_code_potential_somatic,ENSG00000126456,0.005140871,0.000174289,6.461009838,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6357,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,ADCY9_code_potential_somatic,ENSG00000126456,0.014017387,0.001247716,-5.439207631,-1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6358,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,AHR_code_potential_somatic,ENSG00000126456,0.017063622,0.001378959,6.67701349,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6359,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,APOBEC1_code_potential_somatic,ENSG00000126456,7.02e-07,0.041632526,4.191984497,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6360,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,ATRX_code_potential_somatic,ENSG00000126456,1.03e-05,2.87e-05,-5.781658637,-1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6361,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,BCAM_code_potential_somatic,ENSG00000126456,0.048817355,0.00070036,-10.27765148,-1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6362,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,BMP5_code_potential_somatic,ENSG00000126456,0.045499562,0.003138243,10.08962644,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6363,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,COL1A2_code_potential_somatic,ENSG00000126456,0.048636484,0.018703321,2.865451243,1,0.666666667,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6364,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.004615923,0.046581798,2.016931864,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6365,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,EGF_RECEPTOR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.0019434,0.03262664,2.167144456,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6366,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.001509003,0.023460077,2.300218391,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6367,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,GPR45_code_potential_somatic,ENSG00000126456,0.038195906,0.037932813,3.62927745,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6368,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,INTERNALIZATION_OF_ERBB1_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.004587132,0.037583313,2.108013692,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6369,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,IRAK3_code_potential_somatic,ENSG00000126456,0.019765286,9.83e-08,-13.49384445,-1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6370,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,KDELC2_code_potential_somatic,ENSG00000126456,0.014849083,0.01637796,4.583021641,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6371,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,KRTAP10-11_code_potential_somatic,ENSG00000126456,0.017049964,4.81e-06,12.13967175,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6372,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,LRBA_code_potential_somatic,ENSG00000126456,4.21e-09,0.020029692,5.549396068,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6373,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,LRRIQ1_code_potential_somatic,ENSG00000126456,0.031336562,0.036402445,2.614230386,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6374,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,MPP7_code_potential_somatic,ENSG00000126456,4.63e-05,0.00985432,-7.418357308,-1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6375,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,NOX3_code_potential_somatic,ENSG00000126456,0.005621966,0.003371857,5.589207254,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6376,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,OR5L2_code_potential_somatic,ENSG00000126456,0.022595571,0.007959346,6.460877162,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6377,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,PCSK6_code_potential_somatic,ENSG00000126456,0.035528457,0.007541819,5.436046982,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6378,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,PLEKHA5_code_potential_somatic,ENSG00000126456,2.74e-05,0.046899824,3.964782566,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6379,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,PROKR2_code_potential_somatic,ENSG00000126456,0.036530651,0.007149931,4.462236185,1,0.75,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6380,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_HEPATOCYTE_GFR_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.029080045,0.030259096,2.226313598,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6381,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,SPAM1_code_potential_somatic,ENSG00000126456,0.030380484,0.016905312,4.326099016,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6382,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,TP53_code_potential_somatic,ENSG00000126456,0.001182009,4.26e-08,-5.796925453,-1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6383,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,UTRN_code_potential_somatic,ENSG00000126456,0.000459628,0.023666573,-4.570033072,-1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6384,2823,0.499934786,0.001996008,0.001996008,0.478605563,0.001996008,0.001996008,0.525994684,0.001996008,0.001996008,0.502689912,0.001996008,0.001996008,0.553339283,0.001996008,0.001996008,VAV1_code_potential_somatic,ENSG00000126456,0.031740696,0.000703546,13.90427689,1,1.0,6.177462946,6.51e-10,,,4.507698422,6.55e-06,2.147259947,0.031772593,0.437730767,3.44e-18
6385,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,IDH1_code_potential_somatic,ENSG00000126456,5.54e-10,1.69e-05,-5.678083448,-1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6386,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,A6B1_AND_A6B4_INTEGRIN_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.002524816,0.001692759,3.213393609,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6387,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,ABCC5_code_potential_somatic,ENSG00000126456,0.002155566,1.16e-37,-19.18630798,-1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6388,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,ATRX_code_potential_somatic,ENSG00000126456,1.03e-05,0.000336811,-4.486646836,-1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6389,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.004615923,0.001629055,3.235417371,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6390,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,EGF_RECEPTOR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.0019434,0.002286693,3.123642753,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6391,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.001509003,0.001154112,3.334155593,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6392,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,INTERNALIZATION_OF_ERBB1_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.004587132,0.00356694,2.978508845,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6393,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,LPA_RECEPTOR_MEDIATED_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.006386714,0.012978264,2.543029677,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6394,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,LRBA_code_potential_somatic,ENSG00000126456,4.21e-09,0.017192546,5.570990035,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6395,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,MPP7_code_potential_somatic,ENSG00000126456,4.63e-05,0.021208653,-5.704438752,-1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6396,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,OR5L2_code_potential_somatic,ENSG00000126456,0.022595571,0.01179803,5.691982831,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6397,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,SHP2_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.01099153,0.014136025,2.492004059,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6398,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_HEPATOCYTE_GFR_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.029080045,0.007940387,2.751240707,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6399,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.01299642,0.003928765,2.944345921,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6400,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_TCPTP_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.006901518,0.006687134,2.76464827,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
