Regulon_ID,PCA_1VarIvyAtlas,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPValIvyAtlas,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMemberIvyAtlas,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
2253,0.590966842,0.2654851,0.369509841,1,0.003992016,0.325481741,0.221457001,0.255905416,0.357598659,0,0.001996008,0.335061425,0.233368183
2254,0.652278453,0.32321342,0.406101734,3,0.007984032,0.329065034,0.246176719,0.271814308,0.377962525,0,0.001996008,0.380464146,0.274315928
2255,0.590776582,0.180765401,0.344977339,0,0.001996008,0.41001118,0.245799243,0.268931765,0.341325266,0,0.001996008,0.321844817,0.249451316
2256,0.586946743,0.147058671,0.311491052,0,0.001996008,0.439888072,0.275455691,0.257083585,0.357869934,0,0.001996008,0.329863158,0.229076809
2257,0.759299363,0.260173762,0.377751044,0,0.001996008,0.499125601,0.381548319,0.374764635,0.526179817,0,0.001996008,0.384534728,0.233119546
2258,0.649182419,0.155047838,0.335641687,0,0.001996008,0.494134581,0.313540733,0.322681979,0.446361508,0,0.001996008,0.32650044,0.202820912
2259,0.699388323,0.250982553,0.404564528,0,0.001996008,0.44840577,0.294823795,0.324347903,0.423637529,0,0.001996008,0.37504042,0.275750794
2260,0.637621604,0.184935072,0.369467448,0,0.001996008,0.452686531,0.268154156,0.297749195,0.409895707,0,0.001996008,0.339872409,0.227725896
2261,0.746956386,0.202618288,0.38734754,0,0.001996008,0.544338098,0.359608846,0.288250853,0.398165135,0,0.001996008,0.458705532,0.348791251
2262,0.792319062,0.373867839,0.464136737,0,0.001996008,0.418451223,0.328182325,0.381151025,0.51754227,0,0.001996008,0.411168036,0.274776792
2263,0.766480718,0.154887268,0.362915422,0,0.001996008,0.611593449,0.403565296,0.44233053,0.477405977,0,0.001996008,0.324150187,0.289074741
2264,0.573948412,0.161819781,0.307398101,0,0.001996008,0.412128631,0.26655031,0.319314543,0.403830367,0,0.001996008,0.254633868,0.170118044
2265,0.682950694,0.240024031,0.398918316,0,0.001996008,0.442926663,0.284032379,0.29994817,0.435069002,0,0.001996008,0.383002524,0.247881692
2266,0.630074757,0.199331549,0.374740502,1,0.003992016,0.430743208,0.255334254,0.271555718,0.394010815,0,0.001996008,0.358519039,0.236063942
2267,0.736387704,0.164930075,0.336034261,0,0.001996008,0.571457629,0.400353443,0.314385344,0.480774096,0,0.001996008,0.42200236,0.255613608
2268,0.645810064,0.206490643,0.398814666,2,0.005988024,0.43931942,0.246995397,0.325661166,0.418443186,0,0.001996008,0.320148897,0.227366877
2269,0.621452862,0.243651172,0.425771445,4,0.00998004,0.37780169,0.195681417,0.395132062,0.474032045,7,0.015968064,0.2263208,0.147420817
2270,0.574588785,0.182464525,0.306546331,0,0.001996008,0.39212426,0.268042454,0.244542923,0.331231213,0,0.001996008,0.330045863,0.243357573
2271,0.505490082,0.243301855,0.339889488,5,0.011976048,0.262188227,0.165600594,0.220024866,0.297795328,0,0.001996008,0.285465216,0.207694754
2272,0.599744176,0.201987805,0.307381013,0,0.001996008,0.397756371,0.292363163,0.238421644,0.343076599,0,0.001996008,0.361322532,0.256667577
2273,0.659197397,0.174441385,0.327890428,0,0.001996008,0.484756013,0.331306969,0.236703647,0.367923515,0,0.001996008,0.42249375,0.291273882
2274,0.688578814,0.188131964,0.31843184,0,0.001996008,0.50044685,0.370146974,0.328258397,0.446330679,0,0.001996008,0.360320417,0.242248135
2275,0.609462501,0.273533746,0.434109831,12,0.025948104,0.335928754,0.17535267,0.251468108,0.418676244,1,0.003992016,0.357994392,0.190786257
2276,0.702949771,0.247261093,0.381568327,0,0.001996008,0.455688678,0.321381444,0.288904322,0.445317965,0,0.001996008,0.414045449,0.257631806
2277,0.565739602,0.20326567,0.385765818,4,0.00998004,0.362473932,0.179973784,0.396570519,0.389094246,0,0.001996008,0.169169083,0.176645356
2278,0.603952,0.140741956,0.368528159,0,0.001996008,0.463210044,0.235423841,0.31020985,0.345942089,0,0.001996008,0.29374215,0.258009911
2279,0.458662512,0.236423725,0.26218996,0,0.001996008,0.222238786,0.196472552,0.18081881,0.29999542,0,0.001996008,0.277843702,0.158667092
2280,0.551498243,0.24330364,0.273658936,0,0.001996008,0.308194603,0.277839307,0.189196776,0.417358642,0,0.001996008,0.362301467,0.134139601
2281,0.39473238,0.171830297,0.216811932,0,0.001996008,0.222902083,0.177920448,0.17141811,0.270080962,0,0.001996008,0.22331427,0.124651418
2282,0.643917718,0.272545484,0.29940236,0,0.001996008,0.371372234,0.344515358,0.219881741,0.491698023,0,0.001996008,0.424035977,0.152219695
2283,0.44990069,0.268004897,0.313670305,1,0.003992016,0.181895793,0.136230386,0.215351943,0.250944391,0,0.001996008,0.234548747,0.198956299
2284,0.525297677,0.221420407,0.275323321,0,0.001996008,0.30387727,0.249974357,0.203991915,0.390568178,0,0.001996008,0.321305763,0.134729499
2285,0.432004333,0.173972689,0.246857012,0,0.001996008,0.258031643,0.18514732,0.229396819,0.301315423,0,0.001996008,0.202607514,0.130688909
2286,0.51610019,0.224466198,0.290372317,0,0.001996008,0.291633992,0.225727873,0.262238419,0.358706465,0,0.001996008,0.253861771,0.157393725
2287,0.639475434,0.343555458,0.391357363,0,0.001996008,0.295919977,0.248118071,0.26897255,0.396172577,0,0.001996008,0.370502884,0.243302857
2288,0.434215282,0.201530349,0.286666393,2,0.005988024,0.232684933,0.147548889,0.230247777,0.310653136,1,0.003992016,0.203967505,0.123562146
2289,0.500516951,0.304025247,0.369496771,16,0.033932136,0.196491705,0.13102018,0.252701667,0.336681286,0,0.001996008,0.247815285,0.163835666
2290,0.722802059,0.281287287,0.345311641,0,0.001996008,0.441514772,0.377490418,0.301550555,0.566497572,0,0.001996008,0.421251504,0.156304487
2291,0.813523827,0.321138473,0.38757412,0,0.001996008,0.492385354,0.425949706,0.246001957,0.514656651,0,0.001996008,0.567521869,0.298867176
2292,0.551261775,0.180762361,0.284806403,0,0.001996008,0.370499414,0.266455372,0.274139495,0.336460056,0,0.001996008,0.27712228,0.214801719
2293,0.539250143,0.245616379,0.324459733,0,0.001996008,0.293633764,0.21479041,0.263766178,0.367138324,0,0.001996008,0.275483965,0.172111819
2294,0.704129113,0.260059489,0.351318646,0,0.001996008,0.444069625,0.352810468,0.354688383,0.552082568,0,0.001996008,0.34944073,0.152046545
2295,0.640576921,0.198062666,0.335770725,0,0.001996008,0.442514255,0.304806195,0.310688099,0.421427626,0,0.001996008,0.329888821,0.219149295
2296,0.554048728,0.151626192,0.30830877,0,0.001996008,0.402422536,0.245739958,0.320656853,0.345369554,0,0.001996008,0.233391875,0.208679175
2297,0.632392806,0.281879303,0.380350953,2,0.005988024,0.350513503,0.252041853,0.304992308,0.433310647,0,0.001996008,0.327400497,0.199082159
2298,0.679273993,0.153656688,0.342550166,0,0.001996008,0.525617304,0.336723827,0.282779422,0.384060236,0,0.001996008,0.396494571,0.295213756
2299,0.828958715,0.242142534,0.347570684,0,0.001996008,0.58681618,0.48138803,0.35424667,0.753929403,0,0.001996008,0.474712044,0.075029312
2300,0.636369669,0.282211034,0.380504755,0,0.001996008,0.354158635,0.255864914,0.28711257,0.451917296,0,0.001996008,0.349257099,0.184452374
2301,0.56419482,0.170988536,0.308186806,0,0.001996008,0.393206284,0.256008014,0.233475889,0.364600564,0,0.001996008,0.330718931,0.199594255
2302,0.553919673,0.158609338,0.31798995,0,0.001996008,0.395310335,0.235929723,0.250910487,0.363396065,0,0.001996008,0.303009186,0.190523608
2303,0.655340997,0.262033787,0.313367382,0,0.001996008,0.393307209,0.341973614,0.228797732,0.502272333,0,0.001996008,0.426543265,0.153068664
2304,0.51143674,0.21644135,0.290768583,0,0.001996008,0.294995391,0.220668157,0.234864158,0.324231076,0,0.001996008,0.276572582,0.187205664
2305,0.682767093,0.168545609,0.357703589,0,0.001996008,0.514221483,0.325063504,0.267245374,0.389995964,0,0.001996008,0.415521718,0.292771129
2306,0.519422166,0.177059239,0.326656987,0,0.001996008,0.342362927,0.192765179,0.338792307,0.366826183,0,0.001996008,0.180629859,0.152595983
2307,0.758508712,0.305351758,0.399986139,0,0.001996008,0.453156954,0.358522573,0.360904237,0.498195744,0,0.001996008,0.397604474,0.260312967
2308,0.733076724,0.198374594,0.373830655,0,0.001996008,0.53470213,0.359246069,0.322640094,0.437933389,0,0.001996008,0.41043663,0.295143335
2309,0.639868814,0.146926759,0.328223971,0,0.001996008,0.492942055,0.311644843,0.335315731,0.451958505,0,0.001996008,0.304553083,0.187910309
2310,0.892860405,0.208955147,0.393807804,0,0.001996008,0.683905258,0.499052601,0.398199498,0.53523389,0,0.001996008,0.494660907,0.357626515
2311,0.745741077,0.221418642,0.363474603,0,0.001996008,0.524322435,0.382266475,0.359688358,0.553797586,0,0.001996008,0.386052719,0.191943491
2312,0.610575906,0.233804933,0.4103231,5,0.011976048,0.376770974,0.200252806,0.356703053,0.397504637,0,0.001996008,0.253872853,0.213071269
2313,0.808195933,0.295599749,0.429806462,0,0.001996008,0.512596184,0.378389471,0.386764473,0.597958424,0,0.001996008,0.42143146,0.210237509
2314,0.61656326,0.171956876,0.376361202,1,0.003992016,0.444606384,0.240202057,0.32880708,0.400090677,0,0.001996008,0.28775618,0.216472583
2315,0.691932757,0.285588047,0.431801662,3,0.007984032,0.40634471,0.260131095,0.320552284,0.435978841,0,0.001996008,0.371380474,0.255953916
2316,0.44110219,0.207062762,0.40074494,122,0.245508982,0.234039429,0.04035725,0.253638679,0.343516302,12,0.025948104,0.187463511,0.097585888
2317,0.579044425,0.194511329,0.364750826,3,0.007984032,0.384533096,0.214293599,0.378132663,0.463618795,0,0.001996008,0.200911763,0.11542563
2318,0.538919977,0.218815621,0.323465881,1,0.003992016,0.320104355,0.215454096,0.305929914,0.368184574,0,0.001996008,0.232990063,0.170735403
2319,0.66254249,0.191312295,0.297524846,0,0.001996008,0.471230194,0.365017643,0.276834028,0.396702233,0,0.001996008,0.385708462,0.265840257
2320,0.602766535,0.280463485,0.355282217,0,0.001996008,0.32230305,0.247484318,0.261693691,0.377594993,0,0.001996008,0.341072844,0.225171542
2321,0.621208207,0.207365987,0.334060565,0,0.001996008,0.41384222,0.287147642,0.324628088,0.427467981,0,0.001996008,0.296580119,0.193740226
2322,0.555902365,0.128148603,0.363920817,0,0.001996008,0.427753762,0.191981548,0.430136791,0.388749657,0,0.001996008,0.125765575,0.167152708
2323,0.61516711,0.207952317,0.411145899,5,0.011976048,0.407214794,0.204021211,0.321754794,0.392323818,0,0.001996008,0.293412316,0.222843293
2324,0.648693085,0.203036952,0.39793739,0,0.001996008,0.445656133,0.250755694,0.455779898,0.506307592,0,0.001996008,0.192913186,0.142385492
2325,0.415045202,0.20316844,0.22562127,0,0.001996008,0.211876763,0.189423932,0.215708804,0.284467595,0,0.001996008,0.199336399,0.130577607
2326,0.397019345,0.229140894,0.256597553,0,0.001996008,0.167878451,0.140421792,0.187623328,0.27424393,0,0.001996008,0.209396017,0.122775415
2327,0.570707233,0.244882072,0.274988291,0,0.001996008,0.325825161,0.295718942,0.184314281,0.465062015,0,0.001996008,0.386392952,0.105645218
2328,0.359697803,0.188055942,0.240938955,0,0.001996008,0.171641861,0.118758848,0.20285524,0.263230946,0,0.001996008,0.156842562,0.096466857
2329,0.49924209,0.180930814,0.236423637,0,0.001996008,0.318311276,0.262818454,0.262707974,0.354344873,0,0.001996008,0.236534116,0.144897217
2330,0.513936184,0.182489118,0.227972379,0,0.001996008,0.331447066,0.285963805,0.234665854,0.355955939,0,0.001996008,0.279270331,0.157980246
2331,0.56696309,0.223944388,0.26888734,0,0.001996008,0.343018702,0.29807575,0.228188182,0.410321777,0,0.001996008,0.338774908,0.156641313
2332,0.603641666,0.232565696,0.288389608,0,0.001996008,0.37107597,0.315252059,0.213400654,0.420229034,0,0.001996008,0.390241012,0.183412632
2333,0.729859403,0.20091327,0.257574824,0,0.001996008,0.528946133,0.472284579,0.279216415,0.600008236,0,0.001996008,0.450642988,0.129851167
2334,0.521506338,0.270814621,0.321511405,0,0.001996008,0.250691718,0.199994933,0.255281961,0.352270954,0,0.001996008,0.266224378,0.169235385
2335,0.542977511,0.177879272,0.275466496,0,0.001996008,0.365098239,0.267511015,0.227827125,0.317274178,0,0.001996008,0.315150386,0.225703333
2336,0.438101945,0.260201737,0.326340268,17,0.035928144,0.177900208,0.111761677,0.199359252,0.310889375,1,0.003992016,0.238742693,0.127212569
2337,0.509838947,0.210079223,0.29057572,0,0.001996008,0.299759724,0.219263227,0.186864227,0.283608133,0,0.001996008,0.32297472,0.226230815
2338,0.455238354,0.179515686,0.287680715,0,0.001996008,0.275722668,0.167557639,0.213462006,0.298657506,0,0.001996008,0.241776347,0.156580848
2339,0.533260893,0.271822096,0.328625043,1,0.003992016,0.261438797,0.20463585,0.24185351,0.338484321,0,0.001996008,0.291407383,0.194776571
2340,0.630365457,0.206676088,0.282700861,0,0.001996008,0.42368937,0.347664597,0.248839991,0.520358797,0,0.001996008,0.381525466,0.110006661
2341,0.4491641,0.193518204,0.285864764,2,0.005988024,0.255645896,0.163299336,0.232483898,0.282524547,0,0.001996008,0.216680203,0.166639553
2342,0.47808125,0.222255986,0.302421631,1,0.003992016,0.255825263,0.175659619,0.203716422,0.284278183,0,0.001996008,0.274364828,0.193803067
2343,0.596677589,0.165172676,0.282180253,0,0.001996008,0.431504913,0.314497336,0.297311641,0.448057952,0,0.001996008,0.299365948,0.148619637
2344,0.503739857,0.163595294,0.294027114,0,0.001996008,0.340144563,0.209712743,0.27723842,0.353220251,0,0.001996008,0.226501437,0.150519606
2345,0.692832386,0.274868345,0.368682179,0,0.001996008,0.417964041,0.324150208,0.339799,0.442382118,0,0.001996008,0.353033386,0.250450268
2346,0.546093444,0.302511252,0.420243239,26,0.053892216,0.243582192,0.125850205,0.234644374,0.36797464,0,0.001996008,0.31144907,0.178118804
2347,0.542351968,0.181720819,0.317256243,0,0.001996008,0.360631149,0.225095726,0.284223056,0.375076422,0,0.001996008,0.258128912,0.167275546
2348,0.652448811,0.243022397,0.354153863,0,0.001996008,0.409426414,0.298294948,0.281082189,0.482307657,0,0.001996008,0.371366622,0.170141154
2349,0.718497819,0.305143881,0.396659096,0,0.001996008,0.413353938,0.321838724,0.307080357,0.511643689,0,0.001996008,0.411417463,0.206854131
2350,0.583934191,0.182225427,0.343945604,1,0.003992016,0.401708764,0.239988587,0.28655988,0.37735008,0,0.001996008,0.297374312,0.206584112
2351,0.766007671,0.191851604,0.352418346,0,0.001996008,0.574156066,0.413589324,0.290035571,0.425857615,0,0.001996008,0.475972099,0.340150055
2352,0.690436463,0.255054305,0.399995327,0,0.001996008,0.435382158,0.290441136,0.292575024,0.422314453,0,0.001996008,0.397861439,0.26812201
2353,0.742634574,0.220934602,0.370766364,0,0.001996008,0.521699972,0.37186821,0.333383128,0.530613148,0,0.001996008,0.409251447,0.212021427
2354,0.739501793,0.172207131,0.3998697,0,0.001996008,0.567294662,0.339632093,0.381908333,0.459510645,0,0.001996008,0.35759346,0.279991148
2355,0.661207238,0.164591148,0.375553872,0,0.001996008,0.49661609,0.285653366,0.33290886,0.438923938,0,0.001996008,0.328298378,0.2222833
2356,0.614062265,0.177089957,0.36785259,0,0.001996008,0.436972308,0.246209675,0.287207307,0.432254287,0,0.001996008,0.326854958,0.181807978
2357,0.322986811,0.144568891,0.213495355,1,0.003992016,0.178417921,0.109491456,0.222245199,0.258850866,0,0.001996008,0.100741613,0.064135945
2358,0.364860168,0.149327133,0.223670844,0,0.001996008,0.215533035,0.141189324,0.208442521,0.234313225,0,0.001996008,0.156417647,0.130546943
2359,0.495634218,0.19458772,0.250673953,0,0.001996008,0.301046498,0.244960266,0.240274086,0.37636139,0,0.001996008,0.255360132,0.119272828
2360,0.548258179,0.271322903,0.332591834,0,0.001996008,0.276935275,0.215666345,0.215336742,0.381593409,0,0.001996008,0.332921437,0.16666477
2361,0.533683684,0.16971236,0.310984514,0,0.001996008,0.363971323,0.22269917,0.347451004,0.388428876,0,0.001996008,0.18623268,0.145254808
2362,0.41833193,0.25498029,0.335634732,62,0.125748503,0.163351639,0.082697198,0.212196814,0.309249428,0,0.001996008,0.206135116,0.109082502
2363,0.712770647,0.230006369,0.345484064,0,0.001996008,0.482764278,0.367286582,0.30566032,0.483169758,0,0.001996008,0.407110326,0.229600888
2364,0.518484263,0.219735203,0.343974347,1,0.003992016,0.29874906,0.174509916,0.283218849,0.34112287,0,0.001996008,0.235265413,0.177361392
2365,0.704639694,0.15892488,0.328906277,0,0.001996008,0.545714815,0.375733417,0.346443896,0.513055296,0,0.001996008,0.358195798,0.191584398
2366,0.631439174,0.17153283,0.371708469,0,0.001996008,0.459906343,0.259730705,0.281298704,0.395437462,0,0.001996008,0.350140469,0.236001712
2367,0.585456892,0.258007762,0.425188508,19,0.03992016,0.327449129,0.160268384,0.321890861,0.398630705,1,0.003992016,0.26356603,0.186826187
2368,0.871038096,0.263370352,0.404866449,0,0.001996008,0.607667744,0.466171647,0.455404763,0.754862203,0,0.001996008,0.415633333,0.116175893
2369,0.509381951,0.150263936,0.367365642,4,0.00998004,0.359118015,0.142016309,0.400457737,0.438962033,12,0.025948104,0.108924214,0.070419918
2370,0.450447944,0.251597995,0.273324941,0,0.001996008,0.198849949,0.177123003,0.201940515,0.30291783,0,0.001996008,0.24850743,0.147530114
2371,0.345847014,0.190846752,0.241317646,2,0.005988024,0.155000262,0.104529368,0.197594495,0.241746377,0,0.001996008,0.148252519,0.104100637
2372,0.43884162,0.268695365,0.312178043,4,0.00998004,0.170146256,0.126663577,0.206119957,0.257226194,0,0.001996008,0.232721663,0.181615426
2373,0.474343618,0.225738695,0.279307,0,0.001996008,0.248604923,0.195036618,0.199619967,0.307238224,0,0.001996008,0.274723651,0.167105394
2374,0.540370809,0.184763877,0.260661047,0,0.001996008,0.355606932,0.279709763,0.313504263,0.351518271,0,0.001996008,0.226866546,0.188852538
2375,0.605529035,0.164693263,0.244280498,0,0.001996008,0.440835772,0.361248537,0.256457497,0.433078389,0,0.001996008,0.349071538,0.172450645
2376,0.60197173,0.198378494,0.274071684,0,0.001996008,0.403593236,0.327900046,0.3098849,0.431818605,0,0.001996008,0.29208683,0.170153125
2377,0.419482816,0.180410848,0.312186229,13,0.027944112,0.239071968,0.107296588,0.210923426,0.289620025,0,0.001996008,0.208559391,0.129862792
2378,0.684516335,0.303524191,0.385677685,0,0.001996008,0.380992144,0.29883865,0.365674017,0.491128481,0,0.001996008,0.318842318,0.193387854
2379,0.747834246,0.312221979,0.37539633,0,0.001996008,0.435612267,0.372437916,0.291695852,0.579714881,0,0.001996008,0.456138394,0.168119365
2380,0.529955334,0.256977557,0.377278208,14,0.02994012,0.272977777,0.152677126,0.229389568,0.319153675,0,0.001996008,0.300565765,0.210801659
2381,0.748607431,0.209289711,0.363531322,0,0.001996008,0.539317719,0.385076108,0.344191447,0.443877676,0,0.001996008,0.404415983,0.304729754
2382,0.636369669,0.282211034,0.380930038,1,0.003992016,0.354158635,0.255439631,0.28711257,0.451764326,0,0.001996008,0.349257099,0.184605343
2383,0.38932088,0.19602123,0.236876585,0,0.001996008,0.19329965,0.152444295,0.224683684,0.264056402,0,0.001996008,0.164637195,0.125264478
2384,0.480612886,0.230508874,0.275287453,0,0.001996008,0.250104012,0.205325433,0.234672762,0.346677123,0,0.001996008,0.245940123,0.133935762
2385,0.553712965,0.277106686,0.389466825,11,0.023952096,0.276606279,0.16424614,0.292083605,0.366527178,1,0.003992016,0.26162936,0.187185787
2386,0.534105646,0.265227038,0.364804411,7,0.015968064,0.268878608,0.169301235,0.2656333,0.349360875,0,0.001996008,0.268472346,0.184744771
2387,0.649488311,0.206905638,0.357265463,0,0.001996008,0.442582673,0.292222848,0.414711964,0.44308596,0,0.001996008,0.234776347,0.206402351
2388,0.674190281,0.213199181,0.335713418,0,0.001996008,0.4609911,0.338476863,0.293670627,0.455942535,0,0.001996008,0.380519654,0.218247746
2389,0.671992028,0.321159236,0.450572838,7,0.015968064,0.350832792,0.22141919,0.292157369,0.445901969,0,0.001996008,0.379834659,0.226090058
2390,0.679854555,0.196232459,0.388827468,1,0.003992016,0.483622096,0.291027087,0.393618937,0.48352082,0,0.001996008,0.286235618,0.196333734
2391,0.544412349,0.183146442,0.363407875,1,0.003992016,0.361265907,0.181004474,0.323225118,0.411410385,0,0.001996008,0.221187231,0.133001964
2392,0.853254397,0.349106842,0.477834804,0,0.001996008,0.504147555,0.375419593,0.30822329,0.579450698,0,0.001996008,0.545031106,0.273803699
2393,0.468057882,0.1843849,0.244862279,0,0.001996008,0.283672983,0.223195604,0.205556402,0.297642905,0,0.001996008,0.26250148,0.170414977
2394,0.474154397,0.22814153,0.274889888,0,0.001996008,0.246012866,0.199264508,0.197270798,0.364790455,0,0.001996008,0.276883598,0.109363941
2395,0.483373339,0.243482407,0.305730993,1,0.003992016,0.239890932,0.177642345,0.220006436,0.296361648,0,0.001996008,0.263366903,0.187011691
2396,0.593101689,0.199107651,0.359456428,0,0.001996008,0.393994038,0.233645261,0.272594388,0.407975593,3,0.007984032,0.320507302,0.185126096
2397,0.506634432,0.187939513,0.34430675,2,0.005988024,0.318694919,0.162327682,0.232471307,0.341117619,7,0.015968064,0.274163125,0.165516813
2398,0.718497819,0.305143881,0.400390192,0,0.001996008,0.413353938,0.318107628,0.307080357,0.508416497,0,0.001996008,0.411417463,0.210081322
2399,0.564344592,0.197663693,0.382309775,6,0.013972056,0.366680899,0.182034817,0.289559369,0.415319962,11,0.023952096,0.274785223,0.14902463
2400,0.648793468,0.285998597,0.424363358,5,0.011976048,0.36279487,0.22443011,0.318472051,0.412127541,0,0.001996008,0.330321417,0.236665927
2401,0.620725457,0.145778315,0.347062145,0,0.001996008,0.474947142,0.273663312,0.443546226,0.489488998,0,0.001996008,0.177179231,0.131236459
2402,0.574090717,0.189959168,0.365661617,1,0.003992016,0.384131549,0.2084291,0.463711901,0.426480184,0,0.001996008,0.110378817,0.147610533
2403,0.560629126,0.258692502,0.426076182,28,0.057884232,0.301936624,0.134552943,0.259015403,0.34839592,0,0.001996008,0.301613722,0.212233205
2404,0.388028997,0.211979117,0.232375023,0,0.001996008,0.176049881,0.155653974,0.179463811,0.263719256,0,0.001996008,0.208565186,0.124309741
2405,0.560894241,0.225447492,0.254070535,0,0.001996008,0.335446749,0.306823706,0.215459364,0.458667425,0,0.001996008,0.345434878,0.102226816
2406,0.508236424,0.288857004,0.317657839,0,0.001996008,0.21937942,0.190578585,0.156056798,0.295364296,0,0.001996008,0.352179627,0.212872129
2407,0.553540991,0.23223898,0.260536223,0,0.001996008,0.321302011,0.293004768,0.176855539,0.450087403,0,0.001996008,0.376685451,0.103453588
2408,0.298176862,0.179086504,0.230670197,12,0.025948104,0.119090358,0.067506665,0.200861707,0.249046148,38,0.077844311,0.097315155,0.049130714
2409,0.463981905,0.168606805,0.212548896,0,0.001996008,0.295375099,0.251433009,0.208256258,0.294357497,0,0.001996008,0.255725647,0.169624408
2410,0.515103311,0.205879274,0.236789669,0,0.001996008,0.309224037,0.278313642,0.237233123,0.374728052,0,0.001996008,0.277870188,0.140375259
2411,0.520050134,0.255056808,0.291073541,0,0.001996008,0.264993325,0.228976592,0.174480168,0.374458368,0,0.001996008,0.345569966,0.145591765
2412,0.517694918,0.247839477,0.279502212,0,0.001996008,0.269855441,0.238192706,0.215428051,0.338638658,0,0.001996008,0.302266867,0.17905626
2413,0.479217323,0.243451365,0.290799579,0,0.001996008,0.235765958,0.188417744,0.209059244,0.306474119,0,0.001996008,0.270158079,0.172743204
2414,0.540370809,0.184763877,0.253458561,0,0.001996008,0.355606932,0.286912248,0.313504263,0.346370898,0,0.001996008,0.226866546,0.193999911
2415,0.575409932,0.23651471,0.281841045,0,0.001996008,0.338895222,0.293568887,0.166059643,0.43060275,0,0.001996008,0.409350289,0.144807182
2416,0.586465306,0.22789152,0.272729011,0,0.001996008,0.358573785,0.313736295,0.204219196,0.457648497,0,0.001996008,0.382246109,0.128816808
2417,0.799588068,0.268267375,0.317064725,0,0.001996008,0.531320693,0.482523343,0.309936812,0.693244802,0,0.001996008,0.489651256,0.106343266
2418,0.523217658,0.178215472,0.244270151,0,0.001996008,0.345002186,0.278947507,0.276804425,0.378898347,0,0.001996008,0.246413233,0.144319311
2419,0.601799017,0.168050185,0.241243926,0,0.001996008,0.433748831,0.36055509,0.278844237,0.466731552,0,0.001996008,0.32295478,0.135067465
2420,0.58003336,0.284058497,0.334886836,0,0.001996008,0.295974862,0.245146523,0.279408223,0.41161077,0,0.001996008,0.300625137,0.168422589
2421,0.524146186,0.178389704,0.271427772,0,0.001996008,0.345756482,0.252718414,0.304667555,0.364560603,0,0.001996008,0.219478631,0.159585584
2422,0.704129113,0.260059489,0.344371088,0,0.001996008,0.444069625,0.359758025,0.354688383,0.550652378,0,0.001996008,0.34944073,0.153476736
2423,0.77363927,0.351084572,0.424295588,0,0.001996008,0.422554698,0.349343682,0.331110176,0.528045622,0,0.001996008,0.442529094,0.245593649
2424,0.577823633,0.155487748,0.308006228,0,0.001996008,0.422335885,0.269817405,0.311956923,0.423793962,0,0.001996008,0.265866709,0.154029671
2425,0.845147305,0.369485259,0.453796658,0,0.001996008,0.475662046,0.391350647,0.371033024,0.540525244,0,0.001996008,0.474114281,0.304622061
2426,0.644199478,0.161001767,0.321032389,0,0.001996008,0.483197712,0.323167089,0.292983183,0.449288826,0,0.001996008,0.351216295,0.194910652
2427,0.909911777,0.327669822,0.434523911,0,0.001996008,0.582241955,0.475387866,0.434342529,0.679144206,0,0.001996008,0.475569248,0.230767571
2428,0.818982475,0.325169463,0.450441915,0,0.001996008,0.493813012,0.36854056,0.378562184,0.568418403,0,0.001996008,0.44042029,0.250564072
2429,0.644153554,0.25478515,0.410618779,5,0.011976048,0.389368405,0.233534775,0.337625097,0.456092929,0,0.001996008,0.306528457,0.188060626
2430,0.403946751,0.146089755,0.200382714,0,0.001996008,0.257856997,0.203564038,0.234068538,0.259207277,0,0.001996008,0.169878214,0.144739475
2431,0.392519682,0.181476578,0.244439974,0,0.001996008,0.211043104,0.148079708,0.170515617,0.233106387,0,0.001996008,0.222004066,0.159413296
2432,0.531172461,0.205091402,0.302632337,0,0.001996008,0.326081059,0.228540123,0.23458994,0.327858282,0,0.001996008,0.296582521,0.203314179
2433,0.609355622,0.269946556,0.33900789,1,0.003992016,0.339409066,0.270347732,0.282234767,0.429417657,0,0.001996008,0.327120855,0.179937965
2434,0.509718293,0.143781998,0.273823557,0,0.001996008,0.365936294,0.235894736,0.336325021,0.330030809,0,0.001996008,0.173393271,0.179687484
2435,0.568946972,0.175539483,0.298547472,0,0.001996008,0.393407489,0.2703995,0.249004877,0.379557365,0,0.001996008,0.319942094,0.189389607
2436,0.531469147,0.219116103,0.334460108,1,0.003992016,0.312353043,0.197009039,0.282460038,0.354927561,0,0.001996008,0.249009109,0.176541585
2437,0.669257771,0.179368295,0.336086658,0,0.001996008,0.489889477,0.333171113,0.365170036,0.455942772,0,0.001996008,0.304087736,0.213314999
2438,0.782676926,0.318555869,0.412524375,0,0.001996008,0.464121057,0.370152551,0.294077848,0.572280734,0,0.001996008,0.488599078,0.210396193
2439,0.584111511,0.187625116,0.402107137,5,0.011976048,0.396486395,0.182004374,0.350260006,0.420944133,2,0.005988024,0.233851505,0.163167378
2440,0.708129798,0.317112998,0.399359343,0,0.001996008,0.3910168,0.308770456,0.36313379,0.471231023,0,0.001996008,0.344996008,0.236898776
