Regulon_ID,PCA_1VarFrench,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPValFrench,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMemberFrench,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
2005,0.873463558,0.26163369,0.362727184,0,0.001996008,0.611829868,0.510736374,0.435324561,0.734957193,0,0.001996008,0.438138998,0.138506366
2006,0.403374141,0.252024318,0.251938419,0,0.001996008,0.151349822,0.151435722,0.154689967,0.262658893,0,0.001996008,0.248684174,0.140715248
2007,0.513780177,0.207216609,0.218935228,0,0.001996008,0.306563568,0.294844948,0.147521089,0.437397601,0,0.001996008,0.366259088,0.076382575
2008,0.462447493,0.204663442,0.233425863,0,0.001996008,0.25778405,0.22902163,0.130213468,0.294825369,0,0.001996008,0.332234024,0.167622124
2009,0.38030487,0.194483641,0.225552259,0,0.001996008,0.185821229,0.15475261,0.117141147,0.248108161,0,0.001996008,0.263163723,0.132196709
2010,0.376100189,0.193973412,0.21119135,0,0.001996008,0.182126777,0.164908839,0.139697489,0.206473622,0,0.001996008,0.2364027,0.169626567
2011,0.50522337,0.192153456,0.223008107,0,0.001996008,0.313069914,0.282215263,0.190756852,0.348112242,0,0.001996008,0.314466518,0.157111128
2012,0.213376998,0.208965314,0.232748538,342,0.684630739,0.004411684,-0.01937154,0.164160117,0.206474896,177,0.355289421,0.049216882,0.006902102
2013,0.481013265,0.288736754,0.318263511,2,0.005988024,0.192276511,0.162749754,0.149743796,0.236347763,0,0.001996008,0.331269469,0.244665502
2014,0.428992018,0.14809445,0.203430803,0,0.001996008,0.280897568,0.225561215,0.202954314,0.262903187,0,0.001996008,0.226037704,0.166088831
2015,0.473006373,0.161677185,0.221098845,0,0.001996008,0.311329188,0.251907528,0.203566966,0.279949796,0,0.001996008,0.269439407,0.193056577
2016,0.506073708,0.196392192,0.250709189,0,0.001996008,0.309681516,0.255364519,0.185340102,0.362675814,0,0.001996008,0.320733606,0.143397894
2017,0.490941268,0.175432311,0.247490214,0,0.001996008,0.315508957,0.243451054,0.20974893,0.276524167,0,0.001996008,0.281192338,0.214417101
2018,0.71271609,0.297225811,0.35570386,0,0.001996008,0.415490278,0.357012229,0.200306226,0.373932026,0,0.001996008,0.512409864,0.338784064
2019,0.63678861,0.242012522,0.280718476,0,0.001996008,0.394776088,0.356070134,0.234791432,0.449463807,0,0.001996008,0.401997179,0.187324804
2020,0.52803591,0.156493091,0.230196547,0,0.001996008,0.371542819,0.297839363,0.20104791,0.279955085,0,0.001996008,0.326988001,0.248080825
2021,0.367060096,0.176342852,0.270030845,1,0.003992016,0.190717244,0.097029251,0.225560512,0.307505071,52,0.105788423,0.141499584,0.059555025
2022,0.611531062,0.18193762,0.245885759,0,0.001996008,0.429593441,0.365645303,0.226960609,0.488350316,0,0.001996008,0.384570453,0.123180746
2023,0.454220014,0.196226143,0.283666177,2,0.005988024,0.257993871,0.170553837,0.220983949,0.264741406,0,0.001996008,0.233236065,0.189478609
2024,0.57286386,0.278477534,0.327109868,0,0.001996008,0.294386326,0.245753993,0.222444143,0.361269366,0,0.001996008,0.350419718,0.211594494
2025,0.515739726,0.204146237,0.278541705,0,0.001996008,0.311593489,0.237198021,0.219461123,0.327715126,0,0.001996008,0.296278602,0.188024599
2026,0.658829535,0.282613834,0.361205439,0,0.001996008,0.376215701,0.297624096,0.247748915,0.380408867,0,0.001996008,0.41108062,0.278420668
2027,0.438077334,0.268217951,0.34749548,58,0.117764471,0.169859383,0.090581854,0.250188705,0.262970043,0,0.001996008,0.187888629,0.175107291
2028,0.701428697,0.280015114,0.349132162,0,0.001996008,0.421413583,0.352296535,0.252411587,0.432465113,0,0.001996008,0.44901711,0.268963584
2029,0.524411859,0.174791602,0.291635803,0,0.001996008,0.349620257,0.232776056,0.308511537,0.368206564,0,0.001996008,0.215900322,0.156205295
2030,0.773157142,0.30915133,0.405822137,0,0.001996008,0.464005812,0.367335005,0.329078235,0.445588593,0,0.001996008,0.444078906,0.327568549
2031,0.514884978,0.205177288,0.21578463,0,0.001996008,0.30970769,0.299100349,0.18443624,0.434268224,0,0.001996008,0.330448738,0.080616754
2032,0.650795733,0.221178609,0.231079475,0,0.001996008,0.429617124,0.419716259,0.186627385,0.568793217,0,0.001996008,0.464168348,0.082002516
2033,0.480129983,0.173091525,0.196323108,0,0.001996008,0.307038458,0.283806875,0.200095631,0.387328109,0,0.001996008,0.280034352,0.092801874
2034,0.199054385,0.193759192,0.224420596,379,0.758483034,0.005295192,-0.025366211,0.165385676,0.206103746,291,0.582834331,0.033668709,-0.007049361
2035,0.541242706,0.22755893,0.243100794,0,0.001996008,0.313683776,0.298141912,0.194922028,0.417013085,0,0.001996008,0.346320678,0.124229621
2036,0.586181394,0.239409175,0.25834627,0,0.001996008,0.34677222,0.327835124,0.210352896,0.443255623,0,0.001996008,0.375828499,0.142925771
2037,0.580822833,0.221045989,0.240735292,0,0.001996008,0.359776844,0.340087541,0.210921547,0.457437895,0,0.001996008,0.369901286,0.123384938
2038,0.52751915,0.25770533,0.273126535,0,0.001996008,0.26981382,0.254392615,0.230844751,0.351057541,0,0.001996008,0.296674399,0.176461609
2039,0.725930237,0.173938561,0.212264926,0,0.001996008,0.551991675,0.51366531,0.251457639,0.689722925,0,0.001996008,0.474472598,0.036207311
2040,0.348989203,0.196101449,0.236341745,6,0.013972056,0.152887754,0.112647458,0.229732703,0.255019685,2,0.005988024,0.1192565,0.093969518
2041,0.595907209,0.256646189,0.286975702,0,0.001996008,0.33926102,0.308931507,0.240717856,0.32864276,0,0.001996008,0.355189353,0.267264449
2042,0.330875187,0.198760032,0.240082622,7,0.015968064,0.132115154,0.090792565,0.193218623,0.22104337,0,0.001996008,0.137656564,0.109831817
2043,0.556473246,0.216896704,0.263507062,0,0.001996008,0.339576541,0.292966183,0.26189405,0.379525508,0,0.001996008,0.294579196,0.176947737
2044,0.514148772,0.159453108,0.24201083,0,0.001996008,0.354695664,0.272137941,0.220550314,0.280546666,0,0.001996008,0.293598458,0.233602106
2045,0.634238745,0.192003075,0.238843025,0,0.001996008,0.44223567,0.39539572,0.249933397,0.492288872,0,0.001996008,0.384305349,0.141949873
2046,0.475478207,0.240813956,0.293980165,0,0.001996008,0.234664251,0.181498042,0.182377469,0.300644757,0,0.001996008,0.293100738,0.17483345
2047,0.682296109,0.260627075,0.322438549,0,0.001996008,0.421669034,0.35985756,0.209158368,0.369962862,0,0.001996008,0.47313774,0.312333247
2048,0.642770115,0.270383655,0.302780087,0,0.001996008,0.37238646,0.339990028,0.215277792,0.412364112,0,0.001996008,0.427492323,0.230406003
2049,0.424207089,0.145818263,0.247686734,0,0.001996008,0.278388825,0.176520354,0.262480214,0.283943088,0,0.001996008,0.161726875,0.140264001
2050,0.515739726,0.204146237,0.279816355,0,0.001996008,0.311593489,0.235923371,0.219461123,0.328564625,0,0.001996008,0.296278602,0.1871751
2052,0.762871803,0.261446864,0.339433607,0,0.001996008,0.50142494,0.423438197,0.312572328,0.539181383,0,0.001996008,0.450299475,0.22369042
2053,0.707174863,0.2510835,0.328777926,0,0.001996008,0.456091363,0.378396937,0.359867546,0.522839565,0,0.001996008,0.347307318,0.184335298
2054,0.775734421,0.275787138,0.357573226,0,0.001996008,0.499947283,0.418161195,0.420391705,0.588646245,0,0.001996008,0.355342716,0.187088176
2055,0.618549532,0.235499878,0.281391375,0,0.001996008,0.383049654,0.337158158,0.274340213,0.475941956,0,0.001996008,0.34420932,0.142607577
2056,0.496550381,0.177891931,0.255539983,0,0.001996008,0.31865845,0.241010398,0.192012518,0.275417647,0,0.001996008,0.304537863,0.221132734
2057,0.591710879,0.253932108,0.291423907,0,0.001996008,0.337778771,0.300286972,0.317883439,0.398923572,0,0.001996008,0.27382744,0.192787308
2058,0.5860328,0.214791546,0.273645231,0,0.001996008,0.371241254,0.312387569,0.243501986,0.358267357,0,0.001996008,0.342530814,0.227765443
2059,0.643516834,0.212404568,0.323411756,0,0.001996008,0.431112266,0.320105078,0.180360545,0.304348267,0,0.001996008,0.463156289,0.339168567
2060,0.679920941,0.207340541,0.30160783,0,0.001996008,0.4725804,0.378313111,0.317782519,0.474791918,0,0.001996008,0.362138423,0.205129023
2061,0.498451963,0.151842215,0.26814856,0,0.001996008,0.346609748,0.230303403,0.209280137,0.306838686,0,0.001996008,0.289171826,0.191613277
2062,0.66112595,0.205269496,0.373639188,0,0.001996008,0.455856454,0.287486762,0.306179906,0.390725577,0,0.001996008,0.354946044,0.270400373
2063,0.627306254,0.194249473,0.333358366,0,0.001996008,0.433056781,0.293947888,0.363497732,0.440704717,0,0.001996008,0.263808522,0.186601538
2064,0.794833362,0.255715611,0.37666446,0,0.001996008,0.539117752,0.418168902,0.347646979,0.473568925,0,0.001996008,0.447186383,0.321264437
2065,0.782897565,0.277642648,0.38777362,0,0.001996008,0.505254917,0.395123945,0.385746938,0.559374878,0,0.001996008,0.397150627,0.223522688
2066,0.683190847,0.16086141,0.328208342,0,0.001996008,0.522329437,0.354982505,0.322241423,0.434413728,0,0.001996008,0.360949424,0.248777119
2068,0.765248568,0.264735916,0.411711764,0,0.001996008,0.500512653,0.353536804,0.275617692,0.357529042,0,0.001996008,0.489630876,0.407719526
2069,0.937040527,0.250145392,0.400705326,0,0.001996008,0.686895135,0.536335202,0.471443767,0.519696843,0,0.001996008,0.46559676,0.417343684
2070,0.619993107,0.160261069,0.351241962,0,0.001996008,0.459732039,0.268751146,0.318543112,0.407653307,0,0.001996008,0.301449995,0.2123398
2071,0.458810122,0.173292724,0.348919716,18,0.037924152,0.285517398,0.109890407,0.298274683,0.340495733,0,0.001996008,0.16053544,0.118314389
2072,0.596613434,0.132048405,0.369070911,0,0.001996008,0.464565029,0.227542523,0.255850085,0.341605247,0,0.001996008,0.34076335,0.255008188
2074,0.828579093,0.150911973,0.363188033,0,0.001996008,0.677667121,0.46539106,0.422007441,0.485873064,0,0.001996008,0.406571652,0.34270603
2075,0.825896266,0.175621424,0.348215633,0,0.001996008,0.650274843,0.477680634,0.509224727,0.721899034,0,0.001996008,0.31667154,0.103997232
2076,0.537610503,0.158241739,0.191422789,0,0.001996008,0.379368764,0.346187714,0.223690051,0.391814943,0,0.001996008,0.313920452,0.14579556
2077,0.589769672,0.218688822,0.254646647,0,0.001996008,0.37108085,0.335123025,0.301681215,0.494431595,0,0.001996008,0.288088457,0.095338077
2078,0.600056489,0.13615373,0.209863209,0,0.001996008,0.463902758,0.390193279,0.254700392,0.432254526,0,0.001996008,0.345356097,0.167801963
2079,0.792229126,0.205450036,0.262232954,0,0.001996008,0.58677909,0.529996172,0.29800173,0.70021219,0,0.001996008,0.494227397,0.092016936
2080,0.698695844,0.158817149,0.263059921,0,0.001996008,0.539878694,0.435635923,0.24833989,0.419822452,0,0.001996008,0.450355954,0.278873391
2081,0.509340007,0.210794522,0.295923673,0,0.001996008,0.298545485,0.213416334,0.264806455,0.335199027,0,0.001996008,0.244533552,0.17414098
2082,0.689542158,0.180980988,0.307878015,0,0.001996008,0.50856117,0.381664143,0.282086476,0.544784555,0,0.001996008,0.407455682,0.144757603
2083,0.744834677,0.186404478,0.340029949,0,0.001996008,0.5584302,0.404804729,0.380021438,0.464747396,0,0.001996008,0.36481324,0.280087281
2084,0.581302809,0.230196897,0.250036205,0,0.001996008,0.351105912,0.331266604,0.201236854,0.445337334,0,0.001996008,0.380065955,0.135965475
2085,0.53823718,0.156640917,0.191968521,0,0.001996008,0.381596263,0.346268658,0.233186093,0.409361533,0,0.001996008,0.305051086,0.128875647
2086,0.803228081,0.191830807,0.253566747,0,0.001996008,0.611397274,0.549661334,0.339242949,0.712745936,0,0.001996008,0.463985131,0.090482144
2087,0.448879622,0.177083578,0.262823713,0,0.001996008,0.271796044,0.186055909,0.223350981,0.273223773,0,0.001996008,0.225528641,0.175655849
2088,0.695450594,0.183770006,0.295397246,0,0.001996008,0.511680588,0.400053348,0.250095292,0.343842541,0,0.001996008,0.445355302,0.351608053
2089,0.516185444,0.242129488,0.340607164,4,0.00998004,0.274055956,0.17557828,0.234088566,0.317807577,0,0.001996008,0.282096878,0.198377866
2090,0.887981681,0.251564252,0.361669213,0,0.001996008,0.636417429,0.526312468,0.442866461,0.739412001,0,0.001996008,0.445115219,0.14856968
2092,0.747450273,0.20042937,0.358443766,0,0.001996008,0.547020903,0.389006507,0.411974961,0.599597895,0,0.001996008,0.335475312,0.147852378
2093,0.562175482,0.207803115,0.229854239,0,0.001996008,0.354372367,0.332321243,0.210426718,0.485135149,0,0.001996008,0.351748764,0.077040333
2094,0.680786556,0.226804753,0.256806772,0,0.001996008,0.453981803,0.423979784,0.251289015,0.578398895,0,0.001996008,0.429497541,0.102387661
2095,0.57230713,0.251388749,0.284510038,0,0.001996008,0.320918381,0.287797093,0.26980676,0.369775278,0,0.001996008,0.302500371,0.202531852
2096,0.544452753,0.247259553,0.319266446,1,0.003992016,0.2971932,0.225186308,0.243752754,0.326228024,0,0.001996008,0.300699999,0.218224729
2097,0.583270136,0.224039833,0.333593143,0,0.001996008,0.359230303,0.249676993,0.273366513,0.344347047,0,0.001996008,0.309903623,0.238923089
2098,0.5903724,0.322233351,0.398656804,4,0.00998004,0.268139049,0.191715596,0.275930618,0.38266234,1,0.003992016,0.314441782,0.20771006
2099,0.702323389,0.242404516,0.381342188,0,0.001996008,0.459918873,0.320981201,0.284350014,0.392459292,0,0.001996008,0.417973375,0.309864097
2100,0.781004618,0.257078753,0.32378226,0,0.001996008,0.523925865,0.457222358,0.41208985,0.648107189,0,0.001996008,0.368914768,0.132897429
2101,0.635217721,0.212987306,0.336300266,0,0.001996008,0.422230416,0.298917455,0.363900655,0.482029921,0,0.001996008,0.271317066,0.153187801
2102,0.772651563,0.251723772,0.374154078,0,0.001996008,0.520927791,0.398497485,0.401556393,0.564168163,0,0.001996008,0.37109517,0.2084834
2103,0.802280287,0.195758085,0.32929424,0,0.001996008,0.606522203,0.472986047,0.438946055,0.71239656,0,0.001996008,0.363334232,0.089883728
2104,0.549334033,0.20402684,0.247317977,0,0.001996008,0.345307192,0.302016055,0.227348591,0.468354572,0,0.001996008,0.321985442,0.080979461
2105,0.54362282,0.170370009,0.222826689,0,0.001996008,0.373252811,0.320796131,0.216336298,0.398044704,0,0.001996008,0.327286523,0.145578117
2106,0.590564332,0.226774531,0.257155393,0,0.001996008,0.363789801,0.333408939,0.23171044,0.464925455,0,0.001996008,0.358853892,0.125638878
2107,0.504946384,0.134110486,0.214936342,0,0.001996008,0.370835899,0.290010042,0.211716602,0.271102614,0,0.001996008,0.293229783,0.23384377
2108,0.492033659,0.183509518,0.24335074,0,0.001996008,0.30852414,0.248682918,0.222237764,0.324882507,0,0.001996008,0.269795894,0.167151152
2109,0.404731826,0.20294051,0.28664244,6,0.013972056,0.201791316,0.118089386,0.231646366,0.266940406,0,0.001996008,0.17308546,0.13779142
2110,0.612577629,0.219529372,0.356634218,0,0.001996008,0.393048257,0.255943411,0.234966297,0.357097057,0,0.001996008,0.377611332,0.255480571
2111,0.660125545,0.236135297,0.378026076,0,0.001996008,0.423990248,0.28209947,0.2305455,0.363440289,0,0.001996008,0.429580045,0.296685256
2112,0.722955361,0.143926117,0.328513144,0,0.001996008,0.579029244,0.394442218,0.337184855,0.435498876,0,0.001996008,0.385770506,0.287456486
2113,0.773389888,0.254745524,0.391981815,0,0.001996008,0.518644365,0.381408073,0.39324301,0.600161758,0,0.001996008,0.380146878,0.173228131
2114,0.452049257,0.192203586,0.211124273,0,0.001996008,0.259845671,0.240924984,0.190208212,0.353183047,0,0.001996008,0.261841045,0.09886621
2115,0.522717725,0.131921443,0.291941263,0,0.001996008,0.390796282,0.230776462,0.24189177,0.292625968,0,0.001996008,0.280825955,0.230091757
2116,0.595444495,0.1785138,0.317521369,0,0.001996008,0.416930696,0.277923126,0.28077096,0.376330552,0,0.001996008,0.314673535,0.219113943
2117,0.683366871,0.201038117,0.361790362,0,0.001996008,0.482328754,0.321576509,0.287685921,0.394788893,0,0.001996008,0.395680949,0.288577978
2118,0.82979696,0.170615251,0.295304155,0,0.001996008,0.659181709,0.534492806,0.685210486,0.597709392,0,0.001996008,0.144586474,0.232087568
2119,0.63458004,0.243645415,0.379577649,1,0.003992016,0.390934625,0.255002391,0.342268693,0.383021573,0,0.001996008,0.292311347,0.251558467
2120,0.588806344,0.160636849,0.299523073,0,0.001996008,0.428169496,0.289283271,0.295184219,0.354860015,0,0.001996008,0.293622125,0.233946329
2122,0.711640308,0.254884081,0.403193155,0,0.001996008,0.456756227,0.308447153,0.262967066,0.389101063,0,0.001996008,0.448673242,0.322539245
2123,0.802909772,0.188895368,0.33912804,0,0.001996008,0.614014403,0.463781732,0.352639433,0.532546686,0,0.001996008,0.450270339,0.270363086
2124,0.744926213,0.18375164,0.326703193,0,0.001996008,0.561174573,0.41822302,0.355117389,0.500130096,0,0.001996008,0.389808823,0.244796117
2125,0.702074478,0.189294957,0.344785776,0,0.001996008,0.512779521,0.357288702,0.312254272,0.476911641,0,0.001996008,0.389820206,0.225162837
2126,0.661484063,0.223739729,0.39974873,0,0.001996008,0.437744334,0.261735333,0.332641407,0.424041786,0,0.001996008,0.328842656,0.237442277
2127,0.670093859,0.230843007,0.402570906,0,0.001996008,0.439250852,0.267522953,0.35169558,0.399655966,0,0.001996008,0.318398279,0.270437893
2128,0.768317806,0.226057302,0.374403506,0,0.001996008,0.542260503,0.393914299,0.372922034,0.606541884,0,0.001996008,0.395395771,0.161775922
2129,0.700381623,0.253205403,0.294364734,0,0.001996008,0.447176221,0.406016889,0.29712814,0.538664843,0,0.001996008,0.403253483,0.16171678
2130,0.805773661,0.243776993,0.301926956,0,0.001996008,0.561996668,0.503846705,0.318196657,0.694749459,0,0.001996008,0.487577004,0.111024202
2131,0.652258482,0.240838772,0.29427463,0,0.001996008,0.41141971,0.357983852,0.297460796,0.488661335,0,0.001996008,0.354797686,0.163597147
2132,0.665377667,0.231445218,0.346781866,0,0.001996008,0.433932449,0.318595801,0.264131565,0.418598003,0,0.001996008,0.401246102,0.246779664
2133,0.726030453,0.255596204,0.32414003,0,0.001996008,0.470434248,0.401890422,0.422652961,0.570158261,0,0.001996008,0.303377491,0.155872191
2134,0.640329008,0.201881097,0.305609111,0,0.001996008,0.438447911,0.334719896,0.278369693,0.457276022,0,0.001996008,0.361959315,0.183052986
2135,0.75493624,0.293920881,0.419150929,0,0.001996008,0.461015359,0.335785311,0.312136239,0.444745959,0,0.001996008,0.442800001,0.310190281
2136,0.692816387,0.15698316,0.349901061,0,0.001996008,0.535833227,0.342915326,0.299246024,0.492259029,0,0.001996008,0.393570362,0.200557357
2137,0.921494626,0.212913127,0.381452579,0,0.001996008,0.708581499,0.540042047,0.610156386,0.621448527,0,0.001996008,0.31133824,0.300046099
2138,0.967199972,0.217041074,0.366871722,0,0.001996008,0.750158898,0.60032825,0.553365531,0.85816958,0,0.001996008,0.413834441,0.109030391
2139,0.646837162,0.201517404,0.371811212,0,0.001996008,0.445319758,0.27502595,0.32115153,0.439724846,0,0.001996008,0.325685632,0.207112316
2140,0.900543829,0.213680432,0.374134435,0,0.001996008,0.686863397,0.526409394,0.559821264,0.618824045,0,0.001996008,0.340722565,0.281719784
2141,0.70968756,0.243786169,0.353176794,0,0.001996008,0.465901391,0.356510766,0.413146971,0.545310397,0,0.001996008,0.296540589,0.164377162
2142,0.613509879,0.228839574,0.276488691,0,0.001996008,0.384670306,0.337021188,0.294594418,0.467427829,0,0.001996008,0.318915462,0.14608205
2143,0.602828045,0.271773456,0.340600715,0,0.001996008,0.331054588,0.262227329,0.253193073,0.344045947,0,0.001996008,0.349634972,0.258782098
2144,0.638751341,0.182375621,0.303958617,0,0.001996008,0.45637572,0.334792725,0.261614178,0.440584415,0,0.001996008,0.377137163,0.198166926
2145,0.688933786,0.154693491,0.335057818,0,0.001996008,0.534240295,0.353875968,0.278883236,0.378859391,0,0.001996008,0.41005055,0.310074396
2146,0.532941078,0.208815017,0.219922352,0,0.001996008,0.324126061,0.313018727,0.162439446,0.459429483,0,0.001996008,0.370501633,0.073511596
2147,0.482335252,0.160124244,0.180302057,0,0.001996008,0.322211008,0.302033196,0.197798997,0.383331338,0,0.001996008,0.284536255,0.099003914
2148,0.49549622,0.219655735,0.245231507,0,0.001996008,0.275840485,0.250264713,0.227125236,0.330053804,0,0.001996008,0.268370984,0.165442416
2149,0.511150845,0.212902265,0.233688884,0,0.001996008,0.298248579,0.277461961,0.19315431,0.412252451,0,0.001996008,0.317996535,0.098898394
2150,0.540427767,0.256448378,0.266908274,0,0.001996008,0.283979389,0.273519493,0.197679697,0.354989666,0,0.001996008,0.34274807,0.185438101
2151,0.62084567,0.238988333,0.274949368,0,0.001996008,0.381857337,0.345896301,0.228944767,0.43826015,0,0.001996008,0.391900903,0.18258552
2152,0.515739726,0.204146237,0.27642012,0,0.001996008,0.311593489,0.239319605,0.219461123,0.324369119,0,0.001996008,0.296278602,0.191370607
2153,0.581873929,0.163076081,0.274358322,0,0.001996008,0.418797847,0.307515607,0.21859072,0.332416569,0,0.001996008,0.363283209,0.24945736
2155,0.535331923,0.167369722,0.269963666,0,0.001996008,0.367962201,0.265368257,0.32275064,0.352146428,0,0.001996008,0.212581283,0.183185495
2156,0.639116494,0.184063217,0.296756184,0,0.001996008,0.455053277,0.34236031,0.299322964,0.427123013,0,0.001996008,0.339793531,0.211993481
2157,0.775734421,0.275787138,0.359970197,0,0.001996008,0.499947283,0.415764224,0.420391705,0.592423211,0,0.001996008,0.355342716,0.183311211
2158,0.615578435,0.20716449,0.223954953,0,0.001996008,0.408413945,0.391623482,0.284861528,0.523412513,0,0.001996008,0.330716907,0.092165922
2159,0.544367126,0.233643658,0.256070502,0,0.001996008,0.310723467,0.288296624,0.248866905,0.396777428,0,0.001996008,0.295500221,0.147589698
2160,0.648763758,0.264136842,0.28769953,0,0.001996008,0.384626917,0.361064228,0.284555496,0.465753246,0,0.001996008,0.364208262,0.183010512
2161,0.539455788,0.189052702,0.244293152,0,0.001996008,0.350403086,0.295162636,0.222318218,0.324713115,0,0.001996008,0.31713757,0.214742673
2162,0.499731706,0.246536135,0.311287085,2,0.005988024,0.253195571,0.188444621,0.188598462,0.276940609,0,0.001996008,0.311133244,0.222791097
2163,0.587850887,0.232006623,0.311151052,0,0.001996008,0.355844264,0.276699836,0.395604097,0.433001824,0,0.001996008,0.19224679,0.154849063
2164,0.670008505,0.193388229,0.264398155,0,0.001996008,0.476620276,0.40561035,0.291927583,0.510294057,0,0.001996008,0.378080922,0.159714448
2166,0.692311264,0.352396498,0.425510553,0,0.001996008,0.339914766,0.266800711,0.270202868,0.403729491,0,0.001996008,0.422108396,0.288581774
2167,0.61734682,0.159718386,0.28094287,0,0.001996008,0.457628435,0.33640395,0.270492427,0.390176093,0,0.001996008,0.346854393,0.227170727
2168,0.651825901,0.213957087,0.319574847,0,0.001996008,0.437868814,0.332251055,0.26335055,0.468569494,0,0.001996008,0.388475351,0.183256407
2169,0.79689684,0.288973885,0.388023863,0,0.001996008,0.507922956,0.408872977,0.389943278,0.534453118,0,0.001996008,0.406953563,0.262443722
2170,0.535331923,0.167369722,0.291400358,0,0.001996008,0.367962201,0.243931565,0.32275064,0.350242054,0,0.001996008,0.212581283,0.185089869
2172,0.723926421,0.233569331,0.401136033,0,0.001996008,0.49035709,0.322790388,0.262569982,0.379076409,0,0.001996008,0.461356439,0.344850012
2173,0.755947355,0.332729112,0.44916333,0,0.001996008,0.423218243,0.306784025,0.29060517,0.390938388,0,0.001996008,0.465342186,0.365008967
2174,0.772549503,0.29675818,0.412216064,0,0.001996008,0.475791323,0.360333439,0.340423791,0.464123693,0,0.001996008,0.432125712,0.30842581
2175,0.818605336,0.278486003,0.374286017,0,0.001996008,0.540119333,0.444319319,0.34089887,0.478049632,0,0.001996008,0.477706466,0.340555703
2176,0.905185778,0.188614232,0.353874955,0,0.001996008,0.716571546,0.551310822,0.47910275,0.525577831,0,0.001996008,0.426083028,0.379607946
2177,0.898277612,0.172049927,0.360698088,0,0.001996008,0.726227684,0.537579523,0.388837252,0.549426504,0,0.001996008,0.50944036,0.348851107
2178,0.548745968,0.195198441,0.329242923,0,0.001996008,0.353547527,0.219503045,0.325318087,0.323906917,0,0.001996008,0.223427881,0.224839051
2179,0.722952136,0.195131867,0.376035148,0,0.001996008,0.527820268,0.346916988,0.275814451,0.480712733,0,0.001996008,0.447137684,0.242239403
2180,0.646438609,0.183741503,0.381924251,0,0.001996008,0.462697106,0.264514359,0.36738463,0.39349661,0,0.001996008,0.279053979,0.252941999
2181,0.611884057,0.183765414,0.354912372,0,0.001996008,0.428118643,0.256971685,0.46557245,0.38722278,0,0.001996008,0.146311608,0.224661278
2182,0.696097717,0.175735993,0.32482513,0,0.001996008,0.520361724,0.371272587,0.314067793,0.470045937,0,0.001996008,0.382029923,0.226051779
2183,0.583320459,0.224637617,0.36049083,0,0.001996008,0.358682841,0.222829628,0.298047777,0.353893448,0,0.001996008,0.285272681,0.229427011
2184,0.756371816,0.236359495,0.403572263,0,0.001996008,0.520012321,0.352799552,0.320602051,0.504136624,0,0.001996008,0.435769765,0.252235191
2185,0.763714057,0.226605996,0.366387776,0,0.001996008,0.537108061,0.397326281,0.359294024,0.624726573,0,0.001996008,0.404420033,0.138987484
2186,0.667798078,0.242986774,0.27143751,0,0.001996008,0.424811303,0.396360567,0.232008516,0.548173283,0,0.001996008,0.435789562,0.119624794
2187,0.462546281,0.15215316,0.216996871,0,0.001996008,0.310393121,0.24554941,0.292631864,0.292883256,0,0.001996008,0.169914418,0.169663026
2188,0.57041987,0.32961573,0.340067633,0,0.001996008,0.24080414,0.230352237,0.212203437,0.33159498,0,0.001996008,0.358216432,0.238824889
2189,0.458180708,0.192900905,0.257834578,0,0.001996008,0.265279803,0.200346129,0.210777519,0.30606483,0,0.001996008,0.247403189,0.152115878
2190,0.56366617,0.246028898,0.303153902,0,0.001996008,0.317637272,0.260512268,0.239406362,0.314821942,0,0.001996008,0.324259808,0.248844228
2191,0.720608465,0.211879539,0.322686446,0,0.001996008,0.508728926,0.397922019,0.320109981,0.412797406,0,0.001996008,0.400498484,0.30781106
2192,0.574994408,0.253779983,0.363722834,2,0.005988024,0.321214425,0.211271574,0.263829871,0.32161189,0,0.001996008,0.311164537,0.253382518
2193,0.754445692,0.262558855,0.374322926,0,0.001996008,0.491886838,0.380122766,0.325042546,0.468467639,0,0.001996008,0.429403146,0.285978054
2194,0.839023341,0.251348466,0.368021123,0,0.001996008,0.587674875,0.471002219,0.425440601,0.678255277,0,0.001996008,0.41358274,0.160768064
2195,0.809143177,0.317276933,0.403657124,0,0.001996008,0.491866244,0.405486053,0.414250412,0.56909359,0,0.001996008,0.394892765,0.240049587
2196,0.68805449,0.16796987,0.354537345,0,0.001996008,0.52008462,0.333517145,0.35172763,0.499179728,0,0.001996008,0.33632686,0.188874762
2197,0.841829002,0.228990459,0.375376317,0,0.001996008,0.612838543,0.466452685,0.366994967,0.695735102,0,0.001996008,0.474834035,0.1460939
2198,0.536587869,0.339233695,0.347716348,0,0.001996008,0.197354174,0.188871521,0.19790103,0.300449692,0,0.001996008,0.338686839,0.236138177
2199,0.464485953,0.199098508,0.25810876,0,0.001996008,0.265387445,0.206377193,0.19993199,0.308773315,0,0.001996008,0.264553963,0.155712638
2200,0.655224293,0.184718927,0.277468653,0,0.001996008,0.470505366,0.377755639,0.288068366,0.500878836,0,0.001996008,0.367155927,0.154345457
