,Regulon_ID,Regulator,RegulonGene,SpearmanCorrelationExp,SpearmanCorrelationPValExp,SpearmanCorrelationEigenGene,SpearmanCorrelationPValEigenGene
42417,702,ENSG00000168310,ENSG00000084112,0.326316313,1.80E-08,0.4361257,1.29E-14
42418,702,ENSG00000168310,ENSG00000155506,0.302880029,1.95E-07,0.4361257,1.29E-14
42419,702,ENSG00000168310,ENSG00000142687,0.474892277,2.21E-17,0.4361257,1.29E-14
42420,702,ENSG00000168310,ENSG00000100393,0.302285425,2.06E-07,0.4361257,1.29E-14
42421,702,ENSG00000168310,ENSG00000166716,0.336011756,6.35E-09,0.4361257,1.29E-14
42422,702,ENSG00000168310,ENSG00000100139,0.270782964,3.66E-06,0.4361257,1.29E-14
42423,702,ENSG00000168310,ENSG00000281178,0.234274833,6.71E-05,0.4361257,1.29E-14
42424,702,ENSG00000168310,ENSG00000155252,0.299250066,2.76E-07,0.4361257,1.29E-14
42425,702,ENSG00000168310,ENSG00000136068,0.166752496,0.004839571,0.4361257,1.29E-14
42426,702,ENSG00000168310,ENSG00000044090,0.327276585,1.63E-08,0.4361257,1.29E-14
42427,702,ENSG00000168310,ENSG00000140836,0.39244513,6.81E-12,0.4361257,1.29E-14
42428,702,ENSG00000168310,ENSG00000101986,0.417246645,2.17E-13,0.4361257,1.29E-14
42429,702,ENSG00000168310,ENSG00000163820,0.388078592,1.21E-11,0.4361257,1.29E-14
42430,702,ENSG00000168310,ENSG00000032444,0.459191601,3.22E-16,0.4361257,1.29E-14
42431,702,ENSG00000168310,ENSG00000083799,0.501496986,1.71E-19,0.4361257,1.29E-14
42432,702,ENSG00000168310,ENSG00000136813,0.383720961,2.14E-11,0.4361257,1.29E-14
42433,702,ENSG00000168310,ENSG00000185896,0.409781359,6.31E-13,0.4361257,1.29E-14
42434,702,ENSG00000168310,ENSG00000099917,0.307878366,1.19E-07,0.4361257,1.29E-14
42435,702,ENSG00000168310,ENSG00000196367,0.333530137,8.32E-09,0.4361257,1.29E-14
42436,702,ENSG00000168310,ENSG00000138246,0.38399233,2.07E-11,0.4361257,1.29E-14
42437,702,ENSG00000168310,ENSG00000107290,0.339434262,4.35E-09,0.4361257,1.29E-14
42438,702,ENSG00000168310,ENSG00000129003,0.453131884,8.73E-16,0.4361257,1.29E-14
42439,3472,ENSG00000177463,ENSG00000095596,0.21703682,0.037698198,0.413128246,4.26E-05
42440,3472,ENSG00000177463,ENSG00000078269,0.342231401,0.000840447,0.413128246,4.26E-05
42441,3472,ENSG00000177463,ENSG00000162409,0.354684586,0.000522393,0.413128246,4.26E-05
42442,3472,ENSG00000177463,ENSG00000135002,0.093291001,0.376419672,0.413128246,4.26E-05
42443,3472,ENSG00000177463,ENSG00000087095,0.509686667,2.11E-07,0.413128246,4.26E-05
42444,3472,ENSG00000177463,ENSG00000101557,0.278254705,0.007237942,0.413128246,4.26E-05
42445,3472,ENSG00000177463,ENSG00000124788,0.297211905,0.004013544,0.413128246,4.26E-05
42446,3472,ENSG00000177463,ENSG00000182168,0.236934174,0.022965784,0.413128246,4.26E-05
42447,3472,ENSG00000177463,ENSG00000137501,0.304008754,0.003217578,0.413128246,4.26E-05
42448,2243,ENSG00000131668,ENSG00000141469,-0.102275153,0.089912247,-0.277769597,2.78E-06
42449,2243,ENSG00000131668,ENSG00000101400,-0.196647203,0.00102255,-0.277769597,2.78E-06
42450,2243,ENSG00000131668,ENSG00000025423,-0.195979383,0.001064604,-0.277769597,2.78E-06
42451,2243,ENSG00000131668,ENSG00000119737,-0.257558634,1.47E-05,-0.277769597,2.78E-06
42452,2243,ENSG00000131668,ENSG00000152661,-0.208923669,0.00047623,-0.277769597,2.78E-06
42453,2243,ENSG00000131668,ENSG00000148700,-0.164237401,0.006243187,-0.277769597,2.78E-06
42454,2243,ENSG00000131668,ENSG00000069702,-0.142601757,0.01776629,-0.277769597,2.78E-06
42455,2243,ENSG00000131668,ENSG00000078114,-0.155624811,0.009611668,-0.277769597,2.78E-06
42456,2243,ENSG00000131668,ENSG00000108231,-0.172323156,0.004087033,-0.277769597,2.78E-06
42457,2243,ENSG00000131668,ENSG00000007372,-0.258918817,1.32E-05,-0.277769597,2.78E-06
42458,2243,ENSG00000131668,ENSG00000163624,-0.092740173,0.124284189,-0.277769597,2.78E-06
42459,2243,ENSG00000131668,ENSG00000112425,-0.192414254,0.00131729,-0.277769597,2.78E-06
42460,2243,ENSG00000131668,ENSG00000048540,-0.20160505,0.000755044,-0.277769597,2.78E-06
42461,2243,ENSG00000131668,ENSG00000173208,-0.234319652,8.49E-05,-0.277769597,2.78E-06
42462,2243,ENSG00000131668,ENSG00000211455,-0.224810927,0.000165744,-0.277769597,2.78E-06
42463,2243,ENSG00000131668,ENSG00000080709,-0.20352175,0.000670217,-0.277769597,2.78E-06
42464,2243,ENSG00000131668,ENSG00000155324,-0.247480836,3.22E-05,-0.277769597,2.78E-06
42465,2845,ENSG00000126456,ENSG00000170365,0.144886878,0.310385723,0.147873303,0.300410709
42466,2845,ENSG00000126456,ENSG00000151748,0.166968326,0.241568976,0.147873303,0.300410709
42467,2845,ENSG00000126456,ENSG00000140263,0.102895928,0.472438402,0.147873303,0.300410709
42468,2845,ENSG00000126456,ENSG00000095637,0.229773756,0.104799676,0.147873303,0.300410709
42469,2845,ENSG00000126456,ENSG00000198431,0.166696833,0.242346101,0.147873303,0.300410709
42470,2845,ENSG00000126456,ENSG00000137502,-0.184072398,0.195999981,0.147873303,0.300410709
42471,2291,ENSG00000118689,ENSG00000165629,-0.441350468,2.01E-11,-0.428642697,8.55E-11
42472,2291,ENSG00000118689,ENSG00000115944,-0.532379419,9.08E-17,-0.428642697,8.55E-11
42473,2291,ENSG00000118689,ENSG00000127184,-0.407232428,8.56E-10,-0.428642697,8.55E-11
42474,2291,ENSG00000118689,ENSG00000131966,-0.293014095,1.59E-05,-0.428642697,8.55E-11
42475,2291,ENSG00000118689,ENSG00000140740,-0.319076234,2.36E-06,-0.428642697,8.55E-11
42476,2291,ENSG00000118689,ENSG00000104863,-0.322919535,1.75E-06,-0.428642697,8.55E-11
42477,2291,ENSG00000118689,ENSG00000143198,-0.458982225,2.45E-12,-0.428642697,8.55E-11
42478,2291,ENSG00000118689,ENSG00000014641,-0.398211168,2.16E-09,-0.428642697,8.55E-11
42479,2291,ENSG00000118689,ENSG00000130770,-0.47566158,2.97E-13,-0.428642697,8.55E-11
42480,2291,ENSG00000118689,ENSG00000178741,-0.448805124,8.38E-12,-0.428642697,8.55E-11
42481,1977,ENSG00000179348,ENSG00000115380,-0.254822048,9.36E-06,-0.327576729,8.30E-09
42482,1977,ENSG00000179348,ENSG00000179431,-0.185118308,0.001404816,-0.327576729,8.30E-09
42483,1977,ENSG00000179348,ENSG00000116717,-0.291100526,3.60E-07,-0.327576729,8.30E-09
42484,1977,ENSG00000179348,ENSG00000075142,-0.230220535,6.58E-05,-0.327576729,8.30E-09
42485,1977,ENSG00000179348,ENSG00000164543,-0.292769733,3.06E-07,-0.327576729,8.30E-09
42486,1977,ENSG00000179348,ENSG00000175348,-0.30680537,7.56E-08,-0.327576729,8.30E-09
42487,1977,ENSG00000179348,ENSG00000159200,-0.39664476,1.48E-12,-0.327576729,8.30E-09
42488,1977,ENSG00000179348,ENSG00000104267,-0.257659839,7.37E-06,-0.327576729,8.30E-09
42489,1977,ENSG00000179348,ENSG00000117643,-0.265277609,3.84E-06,-0.327576729,8.30E-09
42490,1977,ENSG00000179348,ENSG00000067182,-0.182175811,0.001677855,-0.327576729,8.30E-09
42491,1977,ENSG00000179348,ENSG00000078967,-0.303897464,1.02E-07,-0.327576729,8.30E-09
42492,1977,ENSG00000179348,ENSG00000185432,-0.158009012,0.00653854,-0.327576729,8.30E-09
42493,1977,ENSG00000179348,ENSG00000132329,-0.286253704,5.71E-07,-0.327576729,8.30E-09
42494,1977,ENSG00000179348,ENSG00000135404,-0.277287855,1.31E-06,-0.327576729,8.30E-09
42495,1977,ENSG00000179348,ENSG00000087077,-0.208023503,0.000321684,-0.327576729,8.30E-09
42496,209,ENSG00000113722,ENSG00000161638,0.250028312,1.34E-05,0.273335689,1.81E-06
42497,209,ENSG00000113722,ENSG00000011422,0.282474989,7.80E-07,0.273335689,1.81E-06
42498,209,ENSG00000113722,ENSG00000142669,0.29356486,2.70E-07,0.273335689,1.81E-06
42499,209,ENSG00000113722,ENSG00000106366,0.138765675,0.016899735,0.273335689,1.81E-06
42500,209,ENSG00000113722,ENSG00000150687,0.230050627,6.47E-05,0.273335689,1.81E-06
42501,209,ENSG00000113722,ENSG00000109861,0.259853123,5.90E-06,0.273335689,1.81E-06
42502,209,ENSG00000113722,ENSG00000167779,0.282131655,8.05E-07,0.273335689,1.81E-06
42503,3317,ENSG00000091831,ENSG00000182197,0.438136395,1.57E-05,0.542050459,3.43E-08
42504,3317,ENSG00000091831,ENSG00000155850,0.302251307,0.003787111,0.542050459,3.43E-08
42505,3317,ENSG00000091831,ENSG00000197614,0.493418941,7.76E-07,0.542050459,3.43E-08
42506,3317,ENSG00000091831,ENSG00000184254,0.421821624,3.46E-05,0.542050459,3.43E-08
42507,3317,ENSG00000091831,ENSG00000164930,0.486767914,1.15E-06,0.542050459,3.43E-08
42508,3317,ENSG00000091831,ENSG00000176014,0.390492653,0.000141812,0.542050459,3.43E-08
42509,3317,ENSG00000091831,ENSG00000138061,0.455949294,6.30E-06,0.542050459,3.43E-08
42510,3317,ENSG00000091831,ENSG00000108511,0.655598039,2.35E-12,0.542050459,3.43E-08
42511,543,ENSG00000169136,ENSG00000119938,0.151610294,0.022025039,0.27260329,3.01E-05
42512,543,ENSG00000169136,ENSG00000182534,0.204802785,0.00188057,0.27260329,3.01E-05
42513,543,ENSG00000169136,ENSG00000169764,0.20433502,0.001927255,0.27260329,3.01E-05
42514,543,ENSG00000169136,ENSG00000117394,0.244451374,0.000193345,0.27260329,3.01E-05
42515,543,ENSG00000169136,ENSG00000112715,0.287789429,1.01E-05,0.27260329,3.01E-05
42516,543,ENSG00000169136,ENSG00000148926,0.264340468,5.31E-05,0.27260329,3.01E-05
42517,543,ENSG00000169136,ENSG00000147852,0.269697482,3.68E-05,0.27260329,3.01E-05
42518,1550,ENSG00000134323,ENSG00000102871,-0.573512539,1.16E-24,-0.617248123,2.52E-29
42519,1550,ENSG00000134323,ENSG00000064012,-0.627385827,1.64E-30,-0.617248123,2.52E-29
42520,1550,ENSG00000134323,ENSG00000134285,-0.575856963,6.78E-25,-0.617248123,2.52E-29
42521,1550,ENSG00000134323,ENSG00000214063,-0.479659717,1.04E-16,-0.617248123,2.52E-29
42522,1550,ENSG00000134323,ENSG00000239264,-0.517645502,1.23E-19,-0.617248123,2.52E-29
42523,1550,ENSG00000134323,ENSG00000182240,-0.530973714,9.45E-21,-0.617248123,2.52E-29
42524,1550,ENSG00000134323,ENSG00000213064,-0.51215839,3.44E-19,-0.617248123,2.52E-29
42525,1918,ENSG00000167034,ENSG00000274442,-0.305922542,0.003364461,-0.297131333,0.00445564
42526,1918,ENSG00000167034,ENSG00000115687,-0.200065852,0.058674746,-0.297131333,0.00445564
42527,1918,ENSG00000167034,ENSG00000078246,-0.24410421,0.020416868,-0.297131333,0.00445564
42528,1918,ENSG00000167034,ENSG00000006704,-0.321842203,0.001979246,-0.297131333,0.00445564
42529,1918,ENSG00000167034,ENSG00000214022,-0.250870478,0.017080416,-0.297131333,0.00445564
42530,1918,ENSG00000167034,ENSG00000149485,-0.299551385,0.00412756,-0.297131333,0.00445564
42531,3347,ENSG00000102974,ENSG00000164877,0.057926292,0.553412501,0.209173377,0.030597212
42532,3347,ENSG00000102974,ENSG00000168487,0.262093693,0.006388969,0.209173377,0.030597212
42533,3347,ENSG00000102974,ENSG00000089159,0.20603852,0.033242108,0.209173377,0.030597212
42534,3347,ENSG00000102974,ENSG00000114554,0.251004134,0.009112618,0.209173377,0.030597212
42535,3347,ENSG00000102974,ENSG00000048828,0.17521895,0.071046046,0.209173377,0.030597212
42536,3347,ENSG00000102974,ENSG00000065882,0.069662415,0.47584778,0.209173377,0.030597212
42537,758,ENSG00000107187,ENSG00000108691,-0.261638854,1.33E-05,-0.279203956,3.17E-06
42538,758,ENSG00000107187,ENSG00000115009,-0.257268961,1.87E-05,-0.279203956,3.17E-06
42539,758,ENSG00000107187,ENSG00000205403,-0.322039168,6.23E-08,-0.279203956,3.17E-06
42540,758,ENSG00000107187,ENSG00000169385,-0.298133823,6.04E-07,-0.279203956,3.17E-06
42541,758,ENSG00000107187,ENSG00000069399,-0.242723622,5.57E-05,-0.279203956,3.17E-06
42542,758,ENSG00000107187,ENSG00000188641,-0.28774502,1.52E-06,-0.279203956,3.17E-06
42543,758,ENSG00000107187,ENSG00000124731,-0.224623712,0.000198053,-0.279203956,3.17E-06
42544,758,ENSG00000107187,ENSG00000166741,-0.245114705,4.68E-05,-0.279203956,3.17E-06
42545,808,ENSG00000126561,ENSG00000092421,0.0209214,0.806875332,0.128102239,0.132874177
42546,808,ENSG00000126561,ENSG00000131115,0.068148711,0.425373613,0.128102239,0.132874177
42547,808,ENSG00000126561,ENSG00000083838,0.068792171,0.421005719,0.128102239,0.132874177
42548,808,ENSG00000126561,ENSG00000008311,0.11898655,0.162978354,0.128102239,0.132874177
42549,808,ENSG00000126561,ENSG00000215440,0.229737701,0.006516409,0.128102239,0.132874177
42550,808,ENSG00000126561,ENSG00000213339,0.069699272,0.414892634,0.128102239,0.132874177
42551,149,ENSG00000124664,ENSG00000141905,-0.07695392,0.31425872,-0.1004625,0.188466827
42552,149,ENSG00000124664,ENSG00000137507,-0.068335498,0.371674066,-0.1004625,0.188466827
42553,149,ENSG00000124664,ENSG00000113721,-0.076491536,0.317183884,-0.1004625,0.188466827
42554,149,ENSG00000124664,ENSG00000141867,-0.053864847,0.481522159,-0.1004625,0.188466827
42555,149,ENSG00000124664,ENSG00000130508,-0.154396879,0.042536769,-0.1004625,0.188466827
42556,149,ENSG00000124664,ENSG00000134871,-0.119801511,0.116419966,-0.1004625,0.188466827
42557,1617,ENSG00000181690,ENSG00000103876,0.297047116,8.53E-08,0.329926601,2.20E-09
42558,1617,ENSG00000181690,ENSG00000110719,0.326051566,3.47E-09,0.329926601,2.20E-09
42559,1617,ENSG00000181690,ENSG00000165806,0.269794297,1.27E-06,0.329926601,2.20E-09
42560,1617,ENSG00000181690,ENSG00000126458,0.365516496,2.50E-11,0.329926601,2.20E-09
42561,1617,ENSG00000181690,ENSG00000182240,0.206254217,0.000238792,0.329926601,2.20E-09
42562,1617,ENSG00000181690,ENSG00000182718,0.286429709,2.53E-07,0.329926601,2.20E-09
42563,1617,ENSG00000181690,ENSG00000117335,0.34117915,5.69E-10,0.329926601,2.20E-09
42564,1617,ENSG00000181690,ENSG00000085063,0.334211367,1.32E-09,0.329926601,2.20E-09
42565,1617,ENSG00000181690,ENSG00000134285,0.234675572,2.74E-05,0.329926601,2.20E-09
42566,1617,ENSG00000181690,ENSG00000214063,0.213488502,0.000141316,0.329926601,2.20E-09
42567,1617,ENSG00000181690,ENSG00000100097,0.204732692,0.000266047,0.329926601,2.20E-09
42568,1617,ENSG00000181690,ENSG00000034510,0.222270139,7.30E-05,0.329926601,2.20E-09
42569,1617,ENSG00000181690,ENSG00000140575,0.329728192,2.26E-09,0.329926601,2.20E-09
42570,2259,ENSG00000131668,ENSG00000154237,-0.194198912,0.04934414,-0.245279031,0.012517774
42571,2259,ENSG00000131668,ENSG00000170542,-0.189931709,0.054655896,-0.245279031,0.012517774
42572,2259,ENSG00000131668,ENSG00000169047,-0.162631497,0.100728378,-0.245279031,0.012517774
42573,2259,ENSG00000131668,ENSG00000115839,-0.291471362,0.00281587,-0.245279031,0.012517774
42574,2259,ENSG00000131668,ENSG00000101665,-0.208917191,0.034189396,-0.245279031,0.012517774
42575,2259,ENSG00000131668,ENSG00000068305,-0.381164998,7.12E-05,-0.245279031,0.012517774
42576,2422,ENSG00000198815,ENSG00000143384,0.249916279,0.001901716,0.283100623,0.000409217
42577,2422,ENSG00000198815,ENSG00000128016,0.165374968,0.041741289,0.283100623,0.000409217
42578,2422,ENSG00000198815,ENSG00000112658,0.368858453,2.93E-06,0.283100623,0.000409217
42579,2422,ENSG00000198815,ENSG00000142871,0.266219698,0.00091605,0.283100623,0.000409217
42580,2422,ENSG00000198815,ENSG00000109323,0.145346811,0.0739919,0.283100623,0.000409217
42581,2422,ENSG00000198815,ENSG00000122786,0.24108284,0.00277163,0.283100623,0.000409217
42582,2422,ENSG00000198815,ENSG00000185650,0.284809218,0.000376083,0.283100623,0.000409217
42583,2422,ENSG00000198815,ENSG00000137193,0.22533984,0.00525073,0.283100623,0.000409217
42584,2534,ENSG00000177732,ENSG00000134215,0.131132154,0.012894086,0.299055674,7.50E-09
42585,2534,ENSG00000177732,ENSG00000180447,0.34481308,1.85E-11,0.299055674,7.50E-09
42586,2534,ENSG00000177732,ENSG00000101346,0.321005483,4.77E-10,0.299055674,7.50E-09
42587,2534,ENSG00000177732,ENSG00000179761,0.066174403,0.210998444,0.299055674,7.50E-09
42588,2534,ENSG00000177732,ENSG00000213339,0.302753355,4.79E-09,0.299055674,7.50E-09
42589,2534,ENSG00000177732,ENSG00000071575,0.465474393,1.05E-20,0.299055674,7.50E-09
42590,2534,ENSG00000177732,ENSG00000123983,0.180321657,0.00059722,0.299055674,7.50E-09
42591,2534,ENSG00000177732,ENSG00000147119,0.139699299,0.008032446,0.299055674,7.50E-09
42592,2534,ENSG00000177732,ENSG00000215440,0.225912036,1.55E-05,0.299055674,7.50E-09
42593,2534,ENSG00000177732,ENSG00000187678,0.26723596,2.75E-07,0.299055674,7.50E-09
42594,2534,ENSG00000177732,ENSG00000136158,0.180148405,0.000604648,0.299055674,7.50E-09
42595,2534,ENSG00000177732,ENSG00000068078,0.118064093,0.025284834,0.299055674,7.50E-09
42596,2534,ENSG00000177732,ENSG00000012232,0.455143866,9.28E-20,0.299055674,7.50E-09
42597,2534,ENSG00000177732,ENSG00000197461,0.231609893,9.27E-06,0.299055674,7.50E-09
42598,2534,ENSG00000177732,ENSG00000197977,0.132130167,0.012218375,0.299055674,7.50E-09
42599,2534,ENSG00000177732,ENSG00000132670,0.398205236,4.31E-15,0.299055674,7.50E-09
42600,2534,ENSG00000177732,ENSG00000109819,0.205239829,8.97E-05,0.299055674,7.50E-09
42601,2534,ENSG00000177732,ENSG00000102271,0.212296987,5.02E-05,0.299055674,7.50E-09
42602,2534,ENSG00000177732,ENSG00000182732,0.059869906,0.257873373,0.299055674,7.50E-09
42603,2534,ENSG00000177732,ENSG00000101265,0.37183595,3.25E-13,0.299055674,7.50E-09
42604,276,ENSG00000276561,ENSG00000142089,0.729316002,2.27E-52,0.831650182,3.66E-80
42605,276,ENSG00000276561,ENSG00000169245,0.747694796,2.38E-56,0.831650182,3.66E-80
42606,276,ENSG00000276561,ENSG00000172183,0.696520108,5.04E-46,0.831650182,3.66E-80
42607,276,ENSG00000276561,ENSG00000125347,0.758800353,6.30E-59,0.831650182,3.66E-80
42608,276,ENSG00000276561,ENSG00000067066,0.790746902,3.44E-67,0.831650182,3.66E-80
42609,276,ENSG00000276561,ENSG00000188313,0.75931456,4.75E-59,0.831650182,3.66E-80
42610,276,ENSG00000276561,ENSG00000237508,0.766605868,8.00E-61,0.831650182,3.66E-80
42611,2950,ENSG00000099326,ENSG00000164631,0.321563632,1.43E-08,0.391293673,2.64E-12
42612,2950,ENSG00000099326,ENSG00000038382,0.480081973,1.58E-18,0.391293673,2.64E-12
42613,2950,ENSG00000099326,ENSG00000071575,0.428819301,1.03E-14,0.391293673,2.64E-12
42614,2950,ENSG00000099326,ENSG00000083312,0.297676566,1.72E-07,0.391293673,2.64E-12
42615,2950,ENSG00000099326,ENSG00000244405,0.239035558,3.15E-05,0.391293673,2.64E-12
42616,2950,ENSG00000099326,ENSG00000196639,0.225650758,8.74E-05,0.391293673,2.64E-12
42617,2950,ENSG00000099326,ENSG00000187678,0.371642692,3.68E-11,0.391293673,2.64E-12
42618,2950,ENSG00000099326,ENSG00000136158,0.287902149,4.47E-07,0.391293673,2.64E-12
42619,2950,ENSG00000099326,ENSG00000196569,0.261895666,4.77E-06,0.391293673,2.64E-12
42620,2950,ENSG00000099326,ENSG00000185950,0.41988862,4.10E-14,0.391293673,2.64E-12
42621,2950,ENSG00000099326,ENSG00000136193,0.343545651,1.19E-09,0.391293673,2.64E-12
42622,2950,ENSG00000099326,ENSG00000146950,0.297660534,1.72E-07,0.391293673,2.64E-12
42623,2950,ENSG00000099326,ENSG00000102531,0.27158855,2.03E-06,0.391293673,2.64E-12
42624,3475,ENSG00000177463,ENSG00000184634,0.647992413,5.08E-21,0.628530975,1.60E-19
42625,3475,ENSG00000177463,ENSG00000141664,0.57079315,1.20E-15,0.628530975,1.60E-19
42626,3475,ENSG00000177463,ENSG00000167110,0.573042503,8.76E-16,0.628530975,1.60E-19
42627,3475,ENSG00000177463,ENSG00000116984,0.575770042,5.96E-16,0.628530975,1.60E-19
42628,3475,ENSG00000177463,ENSG00000160294,0.597881548,2.28E-17,0.628530975,1.60E-19
42629,3475,ENSG00000177463,ENSG00000167522,0.622151577,4.69E-19,0.628530975,1.60E-19
42630,2164,ENSG00000124766,ENSG00000152661,-0.296850048,1.04E-06,-0.354782973,3.70E-09
42631,2164,ENSG00000124766,ENSG00000143149,-0.237328987,0.000108293,-0.354782973,3.70E-09
42632,2164,ENSG00000124766,ENSG00000196091,-0.419872976,1.43E-12,-0.354782973,3.70E-09
42633,2164,ENSG00000124766,ENSG00000147027,-0.300384717,7.64E-07,-0.354782973,3.70E-09
42634,2164,ENSG00000124766,ENSG00000175348,-0.222509972,0.000291173,-0.354782973,3.70E-09
42635,2164,ENSG00000124766,ENSG00000129151,-0.323719467,8.82E-08,-0.354782973,3.70E-09
42636,2164,ENSG00000124766,ENSG00000144908,-0.389622775,6.85E-11,-0.354782973,3.70E-09
42637,2164,ENSG00000124766,ENSG00000114698,-0.215655267,0.000450353,-0.354782973,3.70E-09
42638,2164,ENSG00000124766,ENSG00000080493,-0.383148737,1.49E-10,-0.354782973,3.70E-09
42639,2164,ENSG00000124766,ENSG00000164039,-0.348370354,7.33E-09,-0.354782973,3.70E-09
42640,2326,ENSG00000198914,ENSG00000145715,-0.232632642,9.87E-05,-0.26965177,5.74E-06
42641,2326,ENSG00000198914,ENSG00000102172,-0.27572834,3.45E-06,-0.26965177,5.74E-06
42642,2326,ENSG00000198914,ENSG00000152049,-0.114076339,0.058852026,-0.26965177,5.74E-06
42643,2326,ENSG00000198914,ENSG00000066629,-0.15429099,0.010397141,-0.26965177,5.74E-06
42644,2326,ENSG00000198914,ENSG00000069667,0.102965292,0.088336058,-0.26965177,5.74E-06
42645,2326,ENSG00000198914,ENSG00000101236,-0.108427339,0.072626638,-0.26965177,5.74E-06
42646,2326,ENSG00000198914,ENSG00000079931,-0.21638614,0.000300423,-0.26965177,5.74E-06
42647,2326,ENSG00000198914,ENSG00000180530,-0.271740573,4.83E-06,-0.26965177,5.74E-06
42648,2326,ENSG00000198914,ENSG00000170832,-0.009207467,0.879189864,-0.26965177,5.74E-06
42649,2326,ENSG00000198914,ENSG00000077232,-0.240368714,5.65E-05,-0.26965177,5.74E-06
42650,2326,ENSG00000198914,ENSG00000180398,-0.24806728,3.18E-05,-0.26965177,5.74E-06
42651,2326,ENSG00000198914,ENSG00000075213,-0.050278988,0.406250361,-0.26965177,5.74E-06
42652,2326,ENSG00000198914,ENSG00000148572,-0.391842705,1.59E-11,-0.26965177,5.74E-06
42653,2326,ENSG00000198914,ENSG00000134333,-0.229950665,0.000119272,-0.26965177,5.74E-06
42654,2326,ENSG00000198914,ENSG00000258227,-0.195940683,0.001089912,-0.26965177,5.74E-06
42655,2326,ENSG00000198914,ENSG00000102786,-0.119710914,0.04733661,-0.26965177,5.74E-06
42656,2326,ENSG00000198914,ENSG00000129038,-0.233218315,9.47E-05,-0.26965177,5.74E-06
42657,2326,ENSG00000198914,ENSG00000073792,-0.046340844,0.444041218,-0.26965177,5.74E-06
42658,2326,ENSG00000198914,ENSG00000089123,-0.323851591,3.91E-08,-0.26965177,5.74E-06
42659,2326,ENSG00000198914,ENSG00000101384,-0.097200312,0.107757831,-0.26965177,5.74E-06
42660,2326,ENSG00000198914,ENSG00000125266,-0.114856467,0.05713152,-0.26965177,5.74E-06
42661,2326,ENSG00000198914,ENSG00000087074,-0.171363204,0.004373246,-0.26965177,5.74E-06
42662,2326,ENSG00000198914,ENSG00000162493,-0.189325755,0.001611133,-0.26965177,5.74E-06
42663,2326,ENSG00000198914,ENSG00000127124,-0.006258331,0.917716181,-0.26965177,5.74E-06
42664,2326,ENSG00000198914,ENSG00000113615,-0.205917313,0.000590165,-0.26965177,5.74E-06
42665,2326,ENSG00000198914,ENSG00000152104,-0.003396901,0.955282211,-0.26965177,5.74E-06
42666,2326,ENSG00000198914,ENSG00000146674,-0.203936413,0.000668154,-0.26965177,5.74E-06
42667,2326,ENSG00000198914,ENSG00000033867,-0.175933181,0.003421415,-0.26965177,5.74E-06
42668,2326,ENSG00000198914,ENSG00000155903,-0.26432763,8.88E-06,-0.26965177,5.74E-06
42669,2326,ENSG00000198914,ENSG00000154734,-0.192211419,0.001360683,-0.26965177,5.74E-06
42670,2326,ENSG00000198914,ENSG00000175104,-0.18596636,0.001955459,-0.26965177,5.74E-06
42671,2547,ENSG00000123405,ENSG00000179477,0.396353843,1.41E-09,0.399064953,1.06E-09
42672,2547,ENSG00000123405,ENSG00000102385,0.176607853,0.009131397,0.399064953,1.06E-09
42673,2547,ENSG00000123405,ENSG00000170214,0.290906251,1.33E-05,0.399064953,1.06E-09
42674,2547,ENSG00000123405,ENSG00000123453,0.458091997,1.18E-12,0.399064953,1.06E-09
42675,2547,ENSG00000123405,ENSG00000105227,0.432877906,2.53E-11,0.399064953,1.06E-09
42676,2807,ENSG00000089116,ENSG00000025796,-0.170110553,0.071648167,-0.148157311,0.117330172
42677,2807,ENSG00000089116,ENSG00000105971,-0.128870116,0.173717178,-0.148157311,0.117330172
42678,2807,ENSG00000089116,ENSG00000101109,-0.118914092,0.209669139,-0.148157311,0.117330172
42679,2807,ENSG00000089116,ENSG00000003436,-0.037707923,0.69171778,-0.148157311,0.117330172
42680,2807,ENSG00000089116,ENSG00000121879,-0.112815506,0.234158959,-0.148157311,0.117330172
42681,3247,ENSG00000107485,ENSG00000131504,0.223334915,0.000826937,0.281357433,2.19E-05
42682,3247,ENSG00000107485,ENSG00000134046,0.322930816,9.32E-07,0.281357433,2.19E-05
42683,3247,ENSG00000107485,ENSG00000133961,0.176143778,0.008683579,0.281357433,2.19E-05
42684,3247,ENSG00000107485,ENSG00000134910,0.180693681,0.007077485,0.281357433,2.19E-05
42685,3247,ENSG00000107485,ENSG00000152104,0.248793247,0.00018658,0.281357433,2.19E-05
42686,3247,ENSG00000107485,ENSG00000076716,0.211721406,0.001547741,0.281357433,2.19E-05
42687,3247,ENSG00000107485,ENSG00000163251,0.175696848,0.008857587,0.281357433,2.19E-05
42688,3247,ENSG00000107485,ENSG00000163545,0.269150797,5.04E-05,0.281357433,2.19E-05
42689,3247,ENSG00000107485,ENSG00000107554,0.148515834,0.027273342,0.281357433,2.19E-05
42690,3247,ENSG00000107485,ENSG00000100504,0.210280557,0.001669173,0.281357433,2.19E-05
42691,3247,ENSG00000107485,ENSG00000112079,0.242978711,0.000265885,0.281357433,2.19E-05
42692,3443,ENSG00000140044,ENSG00000165030,0.014550074,0.85195388,-0.106895503,0.169143317
42693,3443,ENSG00000140044,ENSG00000152402,-0.037757531,0.628071652,-0.106895503,0.169143317
42694,3443,ENSG00000140044,ENSG00000134333,-0.120713822,0.120199307,-0.106895503,0.169143317
