Regulon_ID,PCA_1VarRembrandt,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPValRembrandt,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMemberRembrandt,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
1570,0.684142906,0.186188772,0.371694208,0,0.001996008,0.497954135,0.312448698,0.350795378,0.420096656,0,0.001996008,0.333347528,0.26404625
1571,0.726591279,0.261304422,0.412520184,0,0.001996008,0.465286857,0.314071095,0.490823188,0.628651241,0,0.001996008,0.235768091,0.097940038
1572,0.726845285,0.319770487,0.451258842,0,0.001996008,0.407074798,0.275586442,0.334468995,0.504593746,0,0.001996008,0.392376289,0.222251538
1573,0.493290125,0.203023662,0.233387302,0,0.001996008,0.290266463,0.259902823,0.270374769,0.340002565,0,0.001996008,0.222915356,0.15328756
1574,0.467093768,0.17716263,0.209013087,0,0.001996008,0.289931138,0.258080681,0.285565415,0.35324928,0,0.001996008,0.181528353,0.113844488
1575,0.685422224,0.257056758,0.286928493,0,0.001996008,0.428365466,0.398493731,0.275127602,0.601526648,0,0.001996008,0.410294622,0.083895576
1576,0.591588629,0.253250709,0.29831543,0,0.001996008,0.33833792,0.2932732,0.286543102,0.413818126,0,0.001996008,0.305045527,0.177770503
1577,0.612326156,0.183821408,0.262759017,0,0.001996008,0.428504748,0.349567139,0.281308051,0.422978666,0,0.001996008,0.331018105,0.18934749
1578,0.700972222,0.277060117,0.331627698,0,0.001996008,0.423912105,0.369344524,0.364274475,0.491486404,0,0.001996008,0.336697747,0.209485818
1579,0.555822493,0.310329034,0.378966753,2,0.005988024,0.245493459,0.176855741,0.261456246,0.372525753,0,0.001996008,0.294366247,0.183296741
1580,0.786564764,0.272995667,0.366369655,0,0.001996008,0.513569096,0.420195108,0.393507516,0.481863683,0,0.001996008,0.393057247,0.304701081
1581,0.594352696,0.163725682,0.309882454,0,0.001996008,0.430627014,0.284470241,0.299657637,0.422049904,0,0.001996008,0.294695058,0.172302791
1582,0.456974873,0.185646333,0.320962168,8,0.017964072,0.27132854,0.136012705,0.350010786,0.339678726,0,0.001996008,0.106964087,0.117296147
1583,0.699394801,0.217849283,0.356672111,0,0.001996008,0.481545518,0.34272269,0.369599425,0.447597259,0,0.001996008,0.329795376,0.251797542
1584,0.456976404,0.221370072,0.270953707,0,0.001996008,0.235606332,0.186022696,0.240467448,0.292186089,0,0.001996008,0.216508955,0.164790315
1585,0.855804303,0.269106157,0.312613369,0,0.001996008,0.586698146,0.543190935,0.470457075,0.75186977,0,0.001996008,0.385347229,0.103934533
1586,0.614093237,0.174413818,0.247341863,0,0.001996008,0.439679419,0.366751375,0.33744178,0.376919723,0,0.001996008,0.276651457,0.237173514
1587,0.618232361,0.198831289,0.301742785,0,0.001996008,0.419401072,0.316489576,0.265688407,0.358509784,0,0.001996008,0.352543955,0.259722578
1588,0.601262314,0.22975595,0.309453717,0,0.001996008,0.371506364,0.291808597,0.396614899,0.44153931,0,0.001996008,0.204647415,0.159723005
1589,0.658545228,0.213451936,0.303406119,0,0.001996008,0.445093292,0.355139109,0.30500575,0.470173015,0,0.001996008,0.353539478,0.188372212
1590,0.883321991,0.298979571,0.404125652,0,0.001996008,0.584342421,0.479196339,0.567266736,0.603691172,0,0.001996008,0.316055256,0.279630819
1591,0.908519971,0.235267657,0.359671966,0,0.001996008,0.673252314,0.548848005,0.563210683,0.743057271,0,0.001996008,0.345309288,0.1654627
1592,0.634752402,0.188441851,0.346731876,0,0.001996008,0.446310551,0.288020525,0.338884668,0.398042309,0,0.001996008,0.295867733,0.236710092
1593,0.656865897,0.465349322,0.549406863,84,0.169660679,0.191516575,0.107459034,0.295082592,0.401840983,0,0.001996008,0.361783305,0.255024915
1594,0.630065925,0.208740895,0.368134453,2,0.005988024,0.42132503,0.261931472,0.395417177,0.372267623,0,0.001996008,0.234648748,0.257798302
1595,0.835810024,0.230240612,0.389481997,0,0.001996008,0.605569412,0.446328027,0.429474797,0.706225923,0,0.001996008,0.406335227,0.129584101
1596,0.753117346,0.273092767,0.410463037,0,0.001996008,0.480024579,0.342654309,0.360741405,0.555766254,0,0.001996008,0.392375941,0.197351092
1597,0.583852592,0.224888183,0.380416098,3,0.007984032,0.358964409,0.203436495,0.346797049,0.429273732,0,0.001996008,0.237055543,0.15457886
1598,0.839317199,0.228927116,0.387094235,0,0.001996008,0.610390082,0.452222964,0.376501551,0.776902994,0,0.001996008,0.462815648,0.062414204
1599,0.448447249,0.251359078,0.279636251,0,0.001996008,0.197088171,0.168810998,0.277353034,0.303780012,0,0.001996008,0.171094215,0.144667237
1600,0.436552633,0.210167747,0.234902593,0,0.001996008,0.226384886,0.201650041,0.249741288,0.325008493,0,0.001996008,0.186811345,0.11154414
1601,0.618650266,0.360498446,0.388733652,0,0.001996008,0.25815182,0.229916614,0.180098165,0.382581597,0,0.001996008,0.438552101,0.236068669
1602,0.367191238,0.18398261,0.262961899,3,0.007984032,0.183208628,0.104229338,0.205079888,0.306552565,43,0.087824351,0.16211135,0.060638673
1603,0.606928411,0.261244859,0.308898379,0,0.001996008,0.345683552,0.298030032,0.20829881,0.414420573,0,0.001996008,0.398629601,0.192507838
1604,0.532351422,0.220716893,0.268418178,0,0.001996008,0.311634529,0.263933244,0.276615012,0.311563706,0,0.001996008,0.25573641,0.220787716
1605,0.633524465,0.244830487,0.312688598,0,0.001996008,0.388693977,0.320835867,0.300276688,0.458098064,0,0.001996008,0.333247777,0.175426401
1606,0.573033118,0.276723955,0.347552657,2,0.005988024,0.296309163,0.225480461,0.253798838,0.366390285,0,0.001996008,0.319234279,0.206642833
1607,0.481309518,0.190887589,0.276357568,0,0.001996008,0.290421929,0.20495195,0.273343318,0.32504903,0,0.001996008,0.2079662,0.156260488
1608,0.61452763,0.297499265,0.358696992,0,0.001996008,0.317028365,0.255830638,0.244912313,0.3459782,0,0.001996008,0.369615317,0.26854943
1609,0.437186649,0.150721594,0.252082348,0,0.001996008,0.286465055,0.185104301,0.368320695,0.325038542,0,0.001996008,0.068865954,0.112148107
1610,0.686921075,0.33035081,0.403655853,0,0.001996008,0.356570265,0.283265222,0.291515987,0.503129707,0,0.001996008,0.395405088,0.183791368
1611,0.48022778,0.17476115,0.303037727,2,0.005988024,0.305466631,0.177190054,0.326196537,0.353084732,0,0.001996008,0.154031244,0.127143049
1612,0.769366435,0.209583399,0.347002733,0,0.001996008,0.559783037,0.422363702,0.418614914,0.700590069,0,0.001996008,0.350751521,0.068776366
1613,0.693060139,0.313744417,0.42226575,1,0.003992016,0.379315722,0.270794389,0.387280236,0.497813936,0,0.001996008,0.305779903,0.195246203
1614,0.763521446,0.326704502,0.438907276,1,0.003992016,0.436816944,0.32461417,0.291439635,0.455177075,0,0.001996008,0.472081811,0.308344371
1615,0.626893022,0.224128488,0.267605588,0,0.001996008,0.402764534,0.359287434,0.324118572,0.434372932,0,0.001996008,0.30277445,0.19252009
1616,0.524782986,0.25950587,0.311222639,0,0.001996008,0.265277116,0.213560347,0.268856487,0.355379669,0,0.001996008,0.2559265,0.169403317
1617,0.710753837,0.240777654,0.29403586,0,0.001996008,0.469976183,0.416717977,0.378474605,0.586154228,0,0.001996008,0.332279232,0.124599609
1618,0.649586571,0.209642439,0.329241782,0,0.001996008,0.439944131,0.320344789,0.277321302,0.376149043,0,0.001996008,0.372265269,0.273437528
1619,0.723462339,0.306895099,0.404921331,0,0.001996008,0.41656724,0.318541008,0.458702737,0.548717693,0,0.001996008,0.264759602,0.174744646
1621,0.913039293,0.181283391,0.266296682,0,0.001996008,0.731755902,0.646742611,0.486115083,0.491649452,0,0.001996008,0.42692421,0.421389841
1622,0.713893481,0.192152251,0.343985313,0,0.001996008,0.52174123,0.369908167,0.444078101,0.4937268,0,0.001996008,0.269815379,0.220166681
1623,0.626488509,0.2205112,0.306378637,0,0.001996008,0.405977309,0.320109872,0.311022793,0.451289321,0,0.001996008,0.315465716,0.175199188
1624,0.492875506,0.235178915,0.352187658,17,0.035928144,0.257696592,0.140687848,0.454071957,0.401284564,0,0.001996008,0.03880355,0.091590942
1625,0.710418374,0.145889431,0.301826634,0,0.001996008,0.564528943,0.40859174,0.397302278,0.460445793,0,0.001996008,0.313116096,0.249972581
1626,0.598686253,0.256313653,0.381071071,2,0.005988024,0.342372601,0.217615182,0.479763368,0.538376449,4,0.00998004,0.118922885,0.060309804
1627,0.77647591,0.300406247,0.421994051,0,0.001996008,0.476069662,0.354481858,0.406514691,0.574965632,0,0.001996008,0.369961219,0.201510278
1628,0.496803461,0.216594949,0.250983798,0,0.001996008,0.280208512,0.245819663,0.23753968,0.384966542,0,0.001996008,0.259263782,0.111836919
1629,0.354276193,0.181767572,0.230300154,0,0.001996008,0.172508622,0.123976039,0.283557775,0.312905481,39,0.079840319,0.070718418,0.041370712
1630,0.527249126,0.200858752,0.256440933,0,0.001996008,0.326390374,0.270808192,0.23152321,0.304572449,0,0.001996008,0.295725915,0.222676676
1631,0.627141011,0.198298888,0.271152973,0,0.001996008,0.428842123,0.355988037,0.300109465,0.345640839,0,0.001996008,0.327031546,0.281500171
1632,0.742594262,0.349312835,0.404583932,0,0.001996008,0.393281428,0.338010331,0.300405497,0.468221084,0,0.001996008,0.442188765,0.274373178
1633,0.744382602,0.295329482,0.374756323,0,0.001996008,0.44905312,0.369626278,0.31328107,0.576927456,0,0.001996008,0.431101532,0.167455146
1634,0.550511698,0.241130359,0.335638297,0,0.001996008,0.309381339,0.214873401,0.215952166,0.348264759,0,0.001996008,0.334559532,0.202246939
1635,0.522165263,0.156155469,0.294452213,0,0.001996008,0.366009794,0.227713051,0.323977457,0.327786373,0,0.001996008,0.198187807,0.194378891
1636,0.598480936,0.15964123,0.324341138,0,0.001996008,0.438839706,0.274139798,0.512466589,0.427165399,0,0.001996008,0.086014347,0.171315537
1637,0.805793974,0.266345354,0.399657247,0,0.001996008,0.539448619,0.406136726,0.336488392,0.426437524,0,0.001996008,0.469305581,0.379356449
1638,0.644947668,0.290090631,0.325645228,0,0.001996008,0.354857037,0.31930244,0.214250558,0.51262779,0,0.001996008,0.43069711,0.132319878
1639,0.376678211,0.193355355,0.249703543,1,0.003992016,0.183322856,0.126974668,0.212805235,0.246788371,0,0.001996008,0.163872977,0.12988984
1640,0.600218419,0.227554099,0.268203287,0,0.001996008,0.37266432,0.332015132,0.27793358,0.419809237,0,0.001996008,0.322284839,0.180409182
1641,0.668694682,0.244464571,0.286071345,0,0.001996008,0.424230111,0.382623337,0.354899869,0.508482792,0,0.001996008,0.313794813,0.16021189
1642,0.600858556,0.156121412,0.230502444,0,0.001996008,0.444737145,0.370356113,0.222719744,0.3753196,0,0.001996008,0.378138813,0.225538957
1643,0.620091666,0.19885645,0.283442935,0,0.001996008,0.421235215,0.33664873,0.40367066,0.441176298,0,0.001996008,0.216421006,0.178915368
1644,0.688128621,0.25651024,0.325027799,0,0.001996008,0.431618381,0.363100822,0.377625439,0.550811569,0,0.001996008,0.310503182,0.137317052
1645,0.705865216,0.252593951,0.327352104,0,0.001996008,0.453271265,0.378513112,0.359497695,0.519798702,0,0.001996008,0.346367521,0.186066514
1646,0.773382588,0.219865532,0.304240679,0,0.001996008,0.553517056,0.469141909,0.445725435,0.678061659,0,0.001996008,0.327657152,0.095320929
1647,0.742173791,0.309601319,0.380673334,0,0.001996008,0.432572472,0.361500456,0.385685,0.498963633,0,0.001996008,0.356488791,0.243210157
1648,0.701671983,0.157921366,0.302515057,0,0.001996008,0.543750616,0.399156925,0.302997403,0.38233884,0,0.001996008,0.39867458,0.319333142
1649,0.711342316,0.159130098,0.305637798,0,0.001996008,0.552212218,0.405704518,0.351220059,0.383866979,0,0.001996008,0.360122257,0.327475337
1650,0.576981074,0.211663208,0.343423049,0,0.001996008,0.365317866,0.233558026,0.322262714,0.355346154,0,0.001996008,0.25471836,0.22163492
1651,0.455127584,0.157957609,0.293044698,1,0.003992016,0.297169975,0.162082887,0.336779637,0.36691833,15,0.031936128,0.118347947,0.088209254
1652,0.628501477,0.170734513,0.303416539,0,0.001996008,0.457766964,0.325084938,0.306160601,0.370828491,0,0.001996008,0.322340876,0.257672985
1653,0.885920297,0.285749032,0.388518321,0,0.001996008,0.600171265,0.497401976,0.442919439,0.606891142,0,0.001996008,0.443000858,0.279029155
1655,0.521389532,0.249467488,0.358628197,12,0.025948104,0.271922044,0.162761335,0.325207235,0.415210516,0,0.001996008,0.196182297,0.106179016
1656,0.506374609,0.175883901,0.311769236,0,0.001996008,0.330490708,0.194605372,0.279280573,0.352725909,0,0.001996008,0.227094035,0.1536487
1657,0.852464842,0.433432042,0.503712077,0,0.001996008,0.4190328,0.348752766,0.374997394,0.616834037,0,0.001996008,0.477467448,0.235630805
1658,0.779773327,0.253947047,0.40091411,0,0.001996008,0.52582628,0.378859217,0.371351493,0.611007858,0,0.001996008,0.408421834,0.168765469
1659,0.836122686,0.19819797,0.426529285,0,0.001996008,0.637924716,0.409593401,0.426227045,0.530809285,0,0.001996008,0.409895641,0.3053134
1660,0.297323313,0.150131909,0.183920943,0,0.001996008,0.147191404,0.11340237,0.15191612,0.193166344,0,0.001996008,0.145407193,0.104156969
1661,0.57617357,0.270769162,0.300229743,0,0.001996008,0.305404408,0.275943827,0.146913037,0.471805885,0,0.001996008,0.429260534,0.104367686
1662,0.35004314,0.152650406,0.17963533,0,0.001996008,0.197392734,0.17040781,0.330001804,0.293354653,7,0.015968064,0.020041336,0.056688487
1663,0.471434347,0.262095676,0.286695375,0,0.001996008,0.209338671,0.184738972,0.219628992,0.305890012,0,0.001996008,0.251805355,0.165544335
1664,0.323161479,0.204717095,0.237843171,4,0.00998004,0.118444384,0.085318309,0.159940528,0.208977311,0,0.001996008,0.163220951,0.114184168
1665,0.331682442,0.282442951,0.318123296,194,0.389221557,0.049239491,0.013559146,0.174772026,0.237442164,4,0.00998004,0.156910416,0.094240278
1666,0.526778969,0.188389652,0.248382492,0,0.001996008,0.338389317,0.278396477,0.333365913,0.34799169,0,0.001996008,0.193413056,0.17878728
1667,0.340572155,0.186887671,0.24735514,3,0.007984032,0.153684484,0.093217015,0.255356152,0.262385932,1,0.003992016,0.085216003,0.078186223
1668,0.672952021,0.318796783,0.364207201,0,0.001996008,0.354155237,0.30874482,0.310955655,0.436025867,0,0.001996008,0.361996365,0.236926154
1669,0.576070409,0.208711729,0.275609372,0,0.001996008,0.36735868,0.300461037,0.257194433,0.423221901,0,0.001996008,0.318875976,0.152848508
1670,0.45541562,0.257681524,0.310362523,3,0.007984032,0.197734096,0.145053097,0.19745916,0.293760872,0,0.001996008,0.25795646,0.161654748
1671,0.560326585,0.190255494,0.2582571,0,0.001996008,0.370071091,0.302069486,0.235274673,0.367367185,0,0.001996008,0.325051913,0.1929594
1672,0.765163772,0.298158634,0.351043401,0,0.001996008,0.467005138,0.414120371,0.249530947,0.567168329,0,0.001996008,0.515632826,0.197995444
1673,0.436203667,0.15421236,0.241192187,0,0.001996008,0.281991307,0.19501148,0.299672475,0.303938241,0,0.001996008,0.136531192,0.132265426
1674,0.697194819,0.245482067,0.30711296,0,0.001996008,0.451712752,0.390081859,0.342406352,0.536590419,0,0.001996008,0.354788468,0.1606044
1675,0.63463949,0.229704137,0.296435381,0,0.001996008,0.404935354,0.338204109,0.233331442,0.353007495,0,0.001996008,0.401308048,0.281631995
1676,0.688297378,0.288086129,0.347704034,0,0.001996008,0.400211249,0.340593344,0.30011659,0.401099899,0,0.001996008,0.388180788,0.287197479
1677,0.7273612,0.290861611,0.350778667,0,0.001996008,0.436499589,0.376582533,0.286204166,0.619025576,0,0.001996008,0.441157034,0.108335624
1678,0.735521659,0.227437061,0.303179501,0,0.001996008,0.508084598,0.432342158,0.293648188,0.48449239,0,0.001996008,0.441873472,0.251029269
1679,0.688476615,0.293277657,0.36568001,0,0.001996008,0.395198958,0.322796605,0.354417871,0.539515712,0,0.001996008,0.334058744,0.148960903
1680,0.668043512,0.20504092,0.318043791,0,0.001996008,0.463002592,0.349999721,0.411934578,0.5048695,0,0.001996008,0.256108934,0.163174012
1681,0.499562389,0.21016503,0.253796934,0,0.001996008,0.289397359,0.245765456,0.248448264,0.31910997,0,0.001996008,0.251114126,0.180452419
1682,0.409188697,0.154146221,0.244520188,1,0.003992016,0.255042476,0.164668508,0.240324653,0.290934316,0,0.001996008,0.168864044,0.118254381
1683,0.707859295,0.380583465,0.421370045,0,0.001996008,0.32727583,0.28648925,0.206011806,0.408193129,0,0.001996008,0.501847489,0.299666166
1684,0.662334162,0.249950022,0.301714151,0,0.001996008,0.41238414,0.360620011,0.296021783,0.500381878,0,0.001996008,0.366312379,0.161952284
1685,0.531834343,0.228674353,0.301105834,0,0.001996008,0.303159991,0.23072851,0.221346222,0.342663745,0,0.001996008,0.310488122,0.189170598
1686,0.665672884,0.241649499,0.30395388,0,0.001996008,0.424023384,0.361719003,0.290915754,0.419155206,0,0.001996008,0.374757129,0.246517678
1687,0.533250429,0.190956737,0.273882193,0,0.001996008,0.342293692,0.259368236,0.270700543,0.365168935,0,0.001996008,0.262549886,0.168081494
1688,0.562086704,0.143486062,0.261523513,0,0.001996008,0.418600642,0.300563191,0.293748748,0.372511215,0,0.001996008,0.268337956,0.189575489
1689,0.73567115,0.416094286,0.475785613,0,0.001996008,0.319576864,0.259885537,0.282612072,0.406575906,0,0.001996008,0.453059078,0.329095244
1690,0.605348239,0.202195752,0.296756673,0,0.001996008,0.403152487,0.308591566,0.392467929,0.442007769,0,0.001996008,0.21288031,0.16334047
1691,0.716107974,0.347113858,0.419989169,0,0.001996008,0.368994116,0.296118805,0.202371096,0.460878242,0,0.001996008,0.513736879,0.255229732
1692,0.602127006,0.222723853,0.329780209,0,0.001996008,0.379403153,0.272346798,0.342724032,0.454491767,0,0.001996008,0.259402974,0.147635239
1693,0.745363556,0.23905831,0.333550873,0,0.001996008,0.506305245,0.411812683,0.387022579,0.473355055,0,0.001996008,0.358340977,0.2720085
1694,0.803898685,0.325936651,0.41380154,0,0.001996008,0.477962034,0.390097144,0.320895257,0.566925674,0,0.001996008,0.483003428,0.236973011
1695,0.618287534,0.237966031,0.358792122,0,0.001996008,0.380321503,0.259495412,0.354573529,0.436157973,0,0.001996008,0.263714005,0.182129561
1696,0.661531759,0.205687861,0.329364895,0,0.001996008,0.455843898,0.332166864,0.329605238,0.487691811,0,0.001996008,0.331926522,0.173839948
1697,0.72517402,0.269303644,0.381760984,0,0.001996008,0.455870376,0.343413036,0.293963645,0.50669444,0,0.001996008,0.431210375,0.21847958
1698,0.790450663,0.212480993,0.330920817,0,0.001996008,0.57796967,0.459529846,0.422472461,0.604149568,0,0.001996008,0.367978202,0.186301095
1699,0.722797941,0.315849912,0.429749278,0,0.001996008,0.406948029,0.293048663,0.401922319,0.513042714,0,0.001996008,0.320875622,0.209755227
1700,0.598329616,0.303883877,0.423761702,15,0.031936128,0.294445738,0.174567914,0.324073615,0.37940984,0,0.001996008,0.274256001,0.218919776
1701,0.785764204,0.221857086,0.357332856,0,0.001996008,0.563907118,0.428431348,0.478905012,0.671303093,0,0.001996008,0.306859192,0.114461111
1702,0.673006575,0.27509234,0.403805608,0,0.001996008,0.397914235,0.269200967,0.373705025,0.455921417,0,0.001996008,0.29930155,0.217085159
1704,0.489010523,0.307342059,0.330064732,0,0.001996008,0.181668465,0.158945791,0.198277261,0.300920414,0,0.001996008,0.290733262,0.188090109
1705,0.380976353,0.194910087,0.229400987,0,0.001996008,0.186066265,0.151575366,0.191798146,0.245169382,0,0.001996008,0.189178206,0.135806971
1706,0.441927145,0.220058404,0.251087157,0,0.001996008,0.22186874,0.190839988,0.256987331,0.348391652,0,0.001996008,0.184939813,0.093535492
1707,0.603599277,0.199722755,0.230042244,0,0.001996008,0.403876522,0.373557033,0.26601857,0.37058927,0,0.001996008,0.337580707,0.233010007
1708,0.546686974,0.226230856,0.256692139,0,0.001996008,0.320456119,0.289994835,0.281586909,0.362803946,0,0.001996008,0.265100065,0.183883028
1709,0.673233343,0.361187447,0.402867587,0,0.001996008,0.312045897,0.270365757,0.247654873,0.458373643,0,0.001996008,0.425578471,0.2148597
1710,0.569659542,0.295586488,0.336142523,0,0.001996008,0.274073054,0.233517018,0.243881207,0.397118073,0,0.001996008,0.325778335,0.172541468
1711,0.661078382,0.318026414,0.370855282,0,0.001996008,0.343051968,0.290223099,0.266565676,0.455624399,0,0.001996008,0.394512706,0.205453983
1712,0.613483129,0.193861911,0.300516286,0,0.001996008,0.419621218,0.312966843,0.338052257,0.38738104,0,0.001996008,0.275430872,0.226102089
1713,0.633921689,0.268384778,0.33567071,0,0.001996008,0.365536911,0.298250978,0.318550516,0.491369528,0,0.001996008,0.315371173,0.142552161
1714,0.699469062,0.358092906,0.423446387,0,0.001996008,0.341376156,0.276022675,0.377426795,0.448393979,0,0.001996008,0.322042267,0.251075083
1715,0.671779831,0.205569395,0.290427599,0,0.001996008,0.466210436,0.381352232,0.286827141,0.519815814,0,0.001996008,0.384952691,0.151964017
1716,0.670425532,0.315693467,0.382010852,0,0.001996008,0.354732065,0.28841468,0.293817326,0.375842325,0,0.001996008,0.376608207,0.294583207
1717,0.881559676,0.179149105,0.291020088,0,0.001996008,0.702410571,0.590539587,0.425057419,0.564134569,0,0.001996008,0.456502257,0.317425106
1718,0.557597453,0.320408079,0.398286372,9,0.01996008,0.237189374,0.159311081,0.321096072,0.350540268,0,0.001996008,0.23650138,0.207057185
1719,0.587125076,0.230188476,0.330951756,0,0.001996008,0.356936601,0.25617332,0.319819167,0.371796283,0,0.001996008,0.267305909,0.215328794
1721,0.740567009,0.303982101,0.386522864,0,0.001996008,0.436584908,0.354044144,0.505863571,0.578658572,0,0.001996008,0.234703437,0.161908437
1722,0.715827203,0.325430738,0.406163139,0,0.001996008,0.390396465,0.309664064,0.335873912,0.408121924,0,0.001996008,0.379953291,0.307705278
1723,0.720519167,0.284541448,0.367134628,0,0.001996008,0.435977718,0.353384539,0.329664836,0.523878052,0,0.001996008,0.390854331,0.196641115
1724,0.894713248,0.252619883,0.368482957,0,0.001996008,0.642093365,0.526230291,0.387849126,0.516351578,0,0.001996008,0.506864121,0.37836167
1725,0.863095234,0.264740317,0.38528906,0,0.001996008,0.598354917,0.477806174,0.446058006,0.502160545,0,0.001996008,0.417037228,0.360934689
1726,0.705219319,0.1725087,0.313510976,0,0.001996008,0.532710619,0.391708343,0.314861272,0.409382995,0,0.001996008,0.390358047,0.295836324
1727,0.563450703,0.231554958,0.344920673,2,0.005988024,0.331895745,0.21853003,0.366193292,0.389358673,0,0.001996008,0.197257411,0.17409203
1728,0.725148948,0.263090278,0.392070818,0,0.001996008,0.46205867,0.33307813,0.297131173,0.413513293,0,0.001996008,0.428017775,0.311635655
1729,0.509885691,0.181034656,0.221666557,0,0.001996008,0.328851035,0.288219134,0.247031317,0.372003901,0,0.001996008,0.262854374,0.13788179
1730,0.446504269,0.241328438,0.273939272,0,0.001996008,0.205175831,0.172564997,0.229986229,0.342865159,0,0.001996008,0.21651804,0.10363911
1731,0.590991268,0.277923551,0.314845785,0,0.001996008,0.313067716,0.276145483,0.199238486,0.442974338,0,0.001996008,0.391752782,0.14801693
1732,0.628483387,0.206572842,0.237798309,0,0.001996008,0.421910546,0.390685079,0.354035968,0.465205546,0,0.001996008,0.274447419,0.163277841
1733,0.415005835,0.220686537,0.269196002,0,0.001996008,0.194319298,0.145809832,0.178395291,0.247563135,0,0.001996008,0.236610544,0.1674427
1734,0.605246999,0.223038098,0.260378903,0,0.001996008,0.382208901,0.344868097,0.362507851,0.421201738,0,0.001996008,0.242739148,0.184045262
1735,0.672048026,0.162736081,0.238166162,0,0.001996008,0.509311945,0.433881864,0.239480073,0.349425078,0,0.001996008,0.432567953,0.322622948
1736,0.678420059,0.162748318,0.241764259,0,0.001996008,0.515671742,0.4366558,0.291829076,0.439155717,0,0.001996008,0.386590984,0.239264342
1737,0.546757014,0.247431155,0.305529771,0,0.001996008,0.29932586,0.241227244,0.227211468,0.329782382,0,0.001996008,0.319545547,0.216974632
1738,0.584582997,0.352541629,0.399478372,0,0.001996008,0.232041368,0.185104625,0.183293561,0.368574952,0,0.001996008,0.401289436,0.216008045
1739,0.572178299,0.226197881,0.291991791,0,0.001996008,0.345980418,0.280186508,0.266623145,0.427461102,0,0.001996008,0.305555154,0.144717197
1740,0.567295474,0.250817547,0.315773865,0,0.001996008,0.316477927,0.251521609,0.226794695,0.383857487,0,0.001996008,0.340500779,0.183437987
1741,0.534684352,0.247648708,0.322739998,0,0.001996008,0.287035644,0.211944354,0.257913364,0.312889165,0,0.001996008,0.276770988,0.221795187
1742,0.519228579,0.167292487,0.286393604,0,0.001996008,0.351936092,0.232834975,0.242477793,0.340860041,0,0.001996008,0.276750786,0.178368538
1743,0.723221319,0.293435025,0.366813728,0,0.001996008,0.429786295,0.356407592,0.280883092,0.477078037,0,0.001996008,0.442338227,0.246143282
1744,0.694796625,0.180134591,0.289005496,0,0.001996008,0.514662034,0.405791129,0.315351398,0.441129847,0,0.001996008,0.379445227,0.253666778
1745,0.641456709,0.233819996,0.321795788,0,0.001996008,0.407636713,0.319660922,0.314482437,0.452018412,0,0.001996008,0.326974272,0.189438298
1746,0.868025513,0.172561836,0.305045676,0,0.001996008,0.695463677,0.562979837,0.415410979,0.53090463,0,0.001996008,0.452614534,0.337120883
1747,0.554588601,0.363749077,0.443086539,43,0.087824351,0.190839524,0.111502062,0.310771416,0.371703756,0,0.001996008,0.243817185,0.182884845
1748,0.710700073,0.282455559,0.394912528,0,0.001996008,0.428244514,0.315787545,0.43011235,0.490479445,0,0.001996008,0.280587723,0.220220628
1749,0.718948354,0.272713478,0.373564232,0,0.001996008,0.446234876,0.345384123,0.277075869,0.562191094,0,0.001996008,0.441872486,0.15675726
1750,0.723293371,0.302555415,0.40071363,0,0.001996008,0.420737955,0.32257974,0.334674531,0.443381113,0,0.001996008,0.388618839,0.279912258
1752,0.898160758,0.203212114,0.38704577,0,0.001996008,0.694948644,0.511114988,0.670207097,0.561893527,0,0.001996008,0.227953661,0.336267231
1753,0.672653255,0.193327384,0.378065351,0,0.001996008,0.479325871,0.294587905,0.333555806,0.478021394,0,0.001996008,0.33909745,0.194631862
1754,0.389922083,0.17562167,0.214607411,0,0.001996008,0.214300413,0.175314672,0.188442313,0.247218383,0,0.001996008,0.20147977,0.1427037
1755,0.590628683,0.203579933,0.234052015,0,0.001996008,0.387048749,0.356576668,0.353459083,0.452328395,0,0.001996008,0.2371696,0.138300287
1756,0.697180558,0.257432432,0.298900186,0,0.001996008,0.439748126,0.398280372,0.370592139,0.589821863,0,0.001996008,0.326588419,0.107358695
1757,0.577284307,0.261498368,0.311581971,0,0.001996008,0.315785939,0.265702336,0.265636748,0.35801947,0,0.001996008,0.311647559,0.219264838
1758,0.621539905,0.182223962,0.252451467,0,0.001996008,0.439315942,0.369088438,0.272032911,0.433192443,0,0.001996008,0.349506994,0.188347462
1759,0.506603912,0.162308535,0.25954702,0,0.001996008,0.344295377,0.247056892,0.256115567,0.289202863,0,0.001996008,0.250488345,0.217401049
1760,0.686878438,0.208071578,0.297513181,0,0.001996008,0.47880686,0.389365257,0.286423838,0.543119809,0,0.001996008,0.4004546,0.143758629
1761,0.624810469,0.176612819,0.31553204,0,0.001996008,0.44819765,0.30927843,0.439418954,0.45714757,2,0.005988024,0.185391516,0.1676629
1762,0.70547827,0.341241174,0.425625339,0,0.001996008,0.364237095,0.27985293,0.292278828,0.400819749,0,0.001996008,0.413199442,0.30465852
