Regulon_ID,Regulator,Gene
983,ENSG00000282899,ENSG00000087299
983,ENSG00000282899,ENSG00000076258
983,ENSG00000282899,ENSG00000172007
983,ENSG00000282899,ENSG00000185728
984,ENSG00000282899,ENSG00000159267
984,ENSG00000282899,ENSG00000089248
984,ENSG00000282899,ENSG00000058262
984,ENSG00000282899,ENSG00000162413
984,ENSG00000282899,ENSG00000152952
985,ENSG00000185129,ENSG00000169710
985,ENSG00000185129,ENSG00000275272
985,ENSG00000185129,ENSG00000064393
985,ENSG00000185129,ENSG00000133026
985,ENSG00000185129,ENSG00000111642
985,ENSG00000185129,ENSG00000134313
985,ENSG00000185129,ENSG00000068097
985,ENSG00000185129,ENSG00000068024
986,ENSG00000185129,ENSG00000153786
986,ENSG00000185129,ENSG00000186834
986,ENSG00000185129,ENSG00000108604
986,ENSG00000185129,ENSG00000000971
986,ENSG00000185129,ENSG00000125779
987,ENSG00000103495,ENSG00000103197
987,ENSG00000103495,ENSG00000108389
987,ENSG00000103495,ENSG00000038532
987,ENSG00000103495,ENSG00000186566
987,ENSG00000103495,ENSG00000108510
987,ENSG00000103495,ENSG00000243156
987,ENSG00000103495,ENSG00000281324
987,ENSG00000103495,ENSG00000092201
987,ENSG00000103495,ENSG00000147180
987,ENSG00000103495,ENSG00000007168
987,ENSG00000103495,ENSG00000105576
987,ENSG00000103495,ENSG00000011021
987,ENSG00000103495,ENSG00000130714
987,ENSG00000103495,ENSG00000198752
987,ENSG00000103495,ENSG00000156983
987,ENSG00000103495,ENSG00000116128
987,ENSG00000103495,ENSG00000100813
987,ENSG00000103495,ENSG00000132466
987,ENSG00000103495,ENSG00000106261
987,ENSG00000103495,ENSG00000184402
987,ENSG00000103495,ENSG00000143190
987,ENSG00000103495,ENSG00000197724
987,ENSG00000103495,ENSG00000169710
987,ENSG00000103495,ENSG00000275272
987,ENSG00000103495,ENSG00000111642
987,ENSG00000103495,ENSG00000124422
987,ENSG00000103495,ENSG00000101040
987,ENSG00000103495,ENSG00000115464
987,ENSG00000103495,ENSG00000075151
987,ENSG00000103495,ENSG00000070061
987,ENSG00000103495,ENSG00000008083
987,ENSG00000103495,ENSG00000196712
987,ENSG00000103495,ENSG00000079432
987,ENSG00000103495,ENSG00000143442
987,ENSG00000103495,ENSG00000172765
987,ENSG00000103495,ENSG00000234616
987,ENSG00000103495,ENSG00000139718
987,ENSG00000103495,ENSG00000173473
987,ENSG00000103495,ENSG00000168066
987,ENSG00000103495,ENSG00000132694
987,ENSG00000103495,ENSG00000134644
987,ENSG00000103495,ENSG00000114739
987,ENSG00000103495,ENSG00000108349
987,ENSG00000103495,ENSG00000135365
987,ENSG00000103495,ENSG00000123066
987,ENSG00000103495,ENSG00000181555
987,ENSG00000103495,ENSG00000012822
987,ENSG00000103495,ENSG00000278644
987,ENSG00000103495,ENSG00000184677
987,ENSG00000103495,ENSG00000237095
987,ENSG00000103495,ENSG00000171634
987,ENSG00000103495,ENSG00000088256
987,ENSG00000103495,ENSG00000063169
987,ENSG00000103495,ENSG00000068024
987,ENSG00000103495,ENSG00000048649
987,ENSG00000103495,ENSG00000117713
987,ENSG00000103495,ENSG00000169057
987,ENSG00000103495,ENSG00000065526
987,ENSG00000103495,ENSG00000100354
987,ENSG00000103495,ENSG00000146083
987,ENSG00000103495,ENSG00000169925
988,ENSG00000103495,ENSG00000177614
988,ENSG00000103495,ENSG00000186111
988,ENSG00000103495,ENSG00000109089
988,ENSG00000103495,ENSG00000178718
988,ENSG00000103495,ENSG00000072062
988,ENSG00000103495,ENSG00000099822
988,ENSG00000103495,ENSG00000159784
988,ENSG00000103495,ENSG00000149798
988,ENSG00000103495,ENSG00000136274
988,ENSG00000103495,ENSG00000136717
988,ENSG00000103495,ENSG00000154096
988,ENSG00000103495,ENSG00000105711
988,ENSG00000103495,ENSG00000171303
988,ENSG00000103495,ENSG00000082397
988,ENSG00000103495,ENSG00000147416
988,ENSG00000103495,ENSG00000054356
988,ENSG00000103495,ENSG00000137267
988,ENSG00000103495,ENSG00000174939
988,ENSG00000103495,ENSG00000278823
988,ENSG00000103495,ENSG00000132702
988,ENSG00000103495,ENSG00000074590
988,ENSG00000103495,ENSG00000101210
988,ENSG00000103495,ENSG00000197971
988,ENSG00000103495,ENSG00000162706
988,ENSG00000103495,ENSG00000167680
988,ENSG00000103495,ENSG00000166173
988,ENSG00000103495,ENSG00000116871
988,ENSG00000103495,ENSG00000125744
988,ENSG00000103495,ENSG00000071553
989,ENSG00000103495,ENSG00000110171
989,ENSG00000103495,ENSG00000149925
989,ENSG00000103495,ENSG00000105696
989,ENSG00000103495,ENSG00000168135
989,ENSG00000103495,ENSG00000065989
989,ENSG00000103495,ENSG00000088808
989,ENSG00000103495,ENSG00000137825
989,ENSG00000103495,ENSG00000092445
989,ENSG00000103495,ENSG00000175662
989,ENSG00000103495,ENSG00000103174
989,ENSG00000103495,ENSG00000175416
989,ENSG00000103495,ENSG00000126767
989,ENSG00000103495,ENSG00000197586
989,ENSG00000103495,ENSG00000129990
989,ENSG00000103495,ENSG00000188191
989,ENSG00000103495,ENSG00000171450
989,ENSG00000103495,ENSG00000081760
989,ENSG00000103495,ENSG00000175866
989,ENSG00000103495,ENSG00000130758
989,ENSG00000103495,ENSG00000105223
989,ENSG00000103495,ENSG00000020129
989,ENSG00000103495,ENSG00000177380
989,ENSG00000103495,ENSG00000169884
989,ENSG00000103495,ENSG00000106089
989,ENSG00000103495,ENSG00000120899
989,ENSG00000103495,ENSG00000197457
989,ENSG00000103495,ENSG00000127824
989,ENSG00000103495,ENSG00000067191
990,ENSG00000103495,ENSG00000164111
990,ENSG00000103495,ENSG00000064545
990,ENSG00000103495,ENSG00000138434
990,ENSG00000103495,ENSG00000183722
990,ENSG00000103495,ENSG00000173402
990,ENSG00000103495,ENSG00000170558
990,ENSG00000103495,ENSG00000196338
990,ENSG00000103495,ENSG00000227500
990,ENSG00000103495,ENSG00000187678
990,ENSG00000103495,ENSG00000136158
990,ENSG00000103495,ENSG00000012232
990,ENSG00000103495,ENSG00000172037
990,ENSG00000103495,ENSG00000100427
990,ENSG00000103495,ENSG00000125398
990,ENSG00000103495,ENSG00000101265
990,ENSG00000103495,ENSG00000198576
990,ENSG00000103495,ENSG00000106511
990,ENSG00000103495,ENSG00000146648
990,ENSG00000103495,ENSG00000071575
990,ENSG00000103495,ENSG00000151322
990,ENSG00000103495,ENSG00000101439
990,ENSG00000103495,ENSG00000197977
990,ENSG00000103495,ENSG00000132670
990,ENSG00000103495,ENSG00000102271
990,ENSG00000103495,ENSG00000164056
991,ENSG00000103495,ENSG00000136104
991,ENSG00000103495,ENSG00000180818
991,ENSG00000103495,ENSG00000129173
991,ENSG00000103495,ENSG00000115844
991,ENSG00000103495,ENSG00000282947
991,ENSG00000103495,ENSG00000172795
991,ENSG00000103495,ENSG00000253293
991,ENSG00000103495,ENSG00000145191
991,ENSG00000103495,ENSG00000177551
991,ENSG00000103495,ENSG00000160199
991,ENSG00000103495,ENSG00000066382
991,ENSG00000103495,ENSG00000088305
991,ENSG00000103495,ENSG00000105996
991,ENSG00000103495,ENSG00000166407
991,ENSG00000103495,ENSG00000168268
991,ENSG00000103495,ENSG00000197576
991,ENSG00000103495,ENSG00000128713
991,ENSG00000103495,ENSG00000188130
991,ENSG00000103495,ENSG00000197757
991,ENSG00000103495,ENSG00000115290
991,ENSG00000103495,ENSG00000116809
991,ENSG00000103495,ENSG00000123388
991,ENSG00000103495,ENSG00000065717
991,ENSG00000103495,ENSG00000127152
991,ENSG00000103495,ENSG00000123364
992,ENSG00000103495,ENSG00000114745
992,ENSG00000103495,ENSG00000133069
992,ENSG00000103495,ENSG00000105808
992,ENSG00000103495,ENSG00000148219
992,ENSG00000103495,ENSG00000101049
992,ENSG00000103495,ENSG00000196218
992,ENSG00000103495,ENSG00000129250
992,ENSG00000103495,ENSG00000143603
992,ENSG00000103495,ENSG00000183864
992,ENSG00000103495,ENSG00000164050
992,ENSG00000103495,ENSG00000112561
992,ENSG00000103495,ENSG00000172731
992,ENSG00000103495,ENSG00000148832
992,ENSG00000103495,ENSG00000142784
992,ENSG00000103495,ENSG00000126351
992,ENSG00000103495,ENSG00000152284
992,ENSG00000103495,ENSG00000198753
992,ENSG00000103495,ENSG00000157216
992,ENSG00000103495,ENSG00000074964
992,ENSG00000103495,ENSG00000163346
992,ENSG00000103495,ENSG00000150593
992,ENSG00000103495,ENSG00000107331
992,ENSG00000103495,ENSG00000126822
993,ENSG00000103495,ENSG00000123159
993,ENSG00000103495,ENSG00000122863
993,ENSG00000103495,ENSG00000071655
993,ENSG00000103495,ENSG00000100297
993,ENSG00000103495,ENSG00000103507
993,ENSG00000103495,ENSG00000110104
993,ENSG00000103495,ENSG00000110047
993,ENSG00000103495,ENSG00000090372
993,ENSG00000103495,ENSG00000100139
993,ENSG00000103495,ENSG00000128283
993,ENSG00000103495,ENSG00000175550
993,ENSG00000103495,ENSG00000099817
993,ENSG00000103495,ENSG00000173457
993,ENSG00000103495,ENSG00000125970
993,ENSG00000103495,ENSG00000002822
993,ENSG00000103495,ENSG00000167394
993,ENSG00000103495,ENSG00000131759
993,ENSG00000103495,ENSG00000126934
993,ENSG00000103495,ENSG00000130706
993,ENSG00000103495,ENSG00000137309
993,ENSG00000103495,ENSG00000100029
993,ENSG00000103495,ENSG00000169221
993,ENSG00000103495,ENSG00000101220
994,ENSG00000103495,ENSG00000179965
994,ENSG00000103495,ENSG00000141985
994,ENSG00000103495,ENSG00000114923
994,ENSG00000103495,ENSG00000087085
994,ENSG00000103495,ENSG00000127220
994,ENSG00000103495,ENSG00000125966
994,ENSG00000103495,ENSG00000198933
994,ENSG00000103495,ENSG00000196588
994,ENSG00000103495,ENSG00000170445
994,ENSG00000103495,ENSG00000103502
994,ENSG00000103495,ENSG00000185386
994,ENSG00000103495,ENSG00000156453
994,ENSG00000103495,ENSG00000126243
994,ENSG00000103495,ENSG00000115694
994,ENSG00000103495,ENSG00000174938
994,ENSG00000103495,ENSG00000102312
994,ENSG00000103495,ENSG00000104964
994,ENSG00000103495,ENSG00000100379
994,ENSG00000103495,ENSG00000099910
994,ENSG00000103495,ENSG00000266967
994,ENSG00000103495,ENSG00000141002
994,ENSG00000103495,ENSG00000133275
995,ENSG00000103495,ENSG00000105438
995,ENSG00000103495,ENSG00000126062
995,ENSG00000103495,ENSG00000075624
995,ENSG00000103495,ENSG00000150991
995,ENSG00000103495,ENSG00000078061
995,ENSG00000103495,ENSG00000108946
995,ENSG00000103495,ENSG00000138434
995,ENSG00000103495,ENSG00000138758
995,ENSG00000103495,ENSG00000071127
995,ENSG00000103495,ENSG00000175283
995,ENSG00000103495,ENSG00000113013
995,ENSG00000103495,ENSG00000080371
995,ENSG00000103495,ENSG00000184009
995,ENSG00000103495,ENSG00000067955
995,ENSG00000103495,ENSG00000198561
995,ENSG00000103495,ENSG00000182544
995,ENSG00000103495,ENSG00000123143
996,ENSG00000103495,ENSG00000141582
996,ENSG00000103495,ENSG00000168268
996,ENSG00000103495,ENSG00000103187
996,ENSG00000103495,ENSG00000135905
996,ENSG00000103495,ENSG00000136490
996,ENSG00000103495,ENSG00000167244
996,ENSG00000103495,ENSG00000134853
996,ENSG00000103495,ENSG00000258947
996,ENSG00000103495,ENSG00000110092
996,ENSG00000103495,ENSG00000152953
996,ENSG00000103495,ENSG00000176973
996,ENSG00000103495,ENSG00000071054
996,ENSG00000103495,ENSG00000171310
997,ENSG00000103495,ENSG00000165886
997,ENSG00000103495,ENSG00000196923
997,ENSG00000103495,ENSG00000106683
997,ENSG00000103495,ENSG00000076706
997,ENSG00000103495,ENSG00000136026
997,ENSG00000103495,ENSG00000104419
997,ENSG00000103495,ENSG00000183963
997,ENSG00000103495,ENSG00000188042
997,ENSG00000103495,ENSG00000274538
997,ENSG00000103495,ENSG00000091844
997,ENSG00000103495,ENSG00000063660
997,ENSG00000103495,ENSG00000140682
998,ENSG00000103495,ENSG00000152455
998,ENSG00000103495,ENSG00000162419
998,ENSG00000103495,ENSG00000134901
998,ENSG00000103495,ENSG00000229676
998,ENSG00000103495,ENSG00000187514
998,ENSG00000103495,ENSG00000131652
998,ENSG00000103495,ENSG00000179409
998,ENSG00000103495,ENSG00000112242
998,ENSG00000103495,ENSG00000261236
998,ENSG00000103495,ENSG00000163362
998,ENSG00000103495,ENSG00000168495
999,ENSG00000103495,ENSG00000117632
999,ENSG00000103495,ENSG00000134594
999,ENSG00000103495,ENSG00000124194
999,ENSG00000103495,ENSG00000144834
999,ENSG00000103495,ENSG00000079462
999,ENSG00000103495,ENSG00000028839
999,ENSG00000103495,ENSG00000189159
999,ENSG00000103495,ENSG00000115758
999,ENSG00000103495,ENSG00000070087
999,ENSG00000103495,ENSG00000196812
1000,ENSG00000103495,ENSG00000158864
1000,ENSG00000103495,ENSG00000278161
1000,ENSG00000103495,ENSG00000091640
1000,ENSG00000103495,ENSG00000097021
1000,ENSG00000103495,ENSG00000111667
1000,ENSG00000103495,ENSG00000100591
1000,ENSG00000103495,ENSG00000107872
1000,ENSG00000103495,ENSG00000167770
1000,ENSG00000103495,ENSG00000156411
1000,ENSG00000103495,ENSG00000079435
1001,ENSG00000103495,ENSG00000181449
1001,ENSG00000103495,ENSG00000148516
1001,ENSG00000103495,ENSG00000118946
1001,ENSG00000103495,ENSG00000136451
1001,ENSG00000103495,ENSG00000006468
1001,ENSG00000103495,ENSG00000112531
1001,ENSG00000103495,ENSG00000139352
1001,ENSG00000103495,ENSG00000010810
1001,ENSG00000103495,ENSG00000137726
1001,ENSG00000103495,ENSG00000169760
1002,ENSG00000103495,ENSG00000162734
1002,ENSG00000103495,ENSG00000107551
1002,ENSG00000103495,ENSG00000074964
1002,ENSG00000103495,ENSG00000007372
1002,ENSG00000103495,ENSG00000181722
1002,ENSG00000103495,ENSG00000175745
1002,ENSG00000103495,ENSG00000169862
1002,ENSG00000103495,ENSG00000172201
1002,ENSG00000103495,ENSG00000109846
1003,ENSG00000103495,ENSG00000276618
1003,ENSG00000103495,ENSG00000062598
1003,ENSG00000103495,ENSG00000136936
1003,ENSG00000103495,ENSG00000123444
1003,ENSG00000103495,ENSG00000110321
1003,ENSG00000103495,ENSG00000058729
1003,ENSG00000103495,ENSG00000136631
1003,ENSG00000103495,ENSG00000111716
1004,ENSG00000103495,ENSG00000137710
1004,ENSG00000103495,ENSG00000084073
1004,ENSG00000103495,ENSG00000156256
1004,ENSG00000103495,ENSG00000065135
1004,ENSG00000103495,ENSG00000104320
1004,ENSG00000103495,ENSG00000162521
1004,ENSG00000103495,ENSG00000153936
1004,ENSG00000103495,ENSG00000108733
1005,ENSG00000103495,ENSG00000126016
1005,ENSG00000103495,ENSG00000160753
1005,ENSG00000103495,ENSG00000134590
1005,ENSG00000103495,ENSG00000166963
1005,ENSG00000103495,ENSG00000197063
1005,ENSG00000103495,ENSG00000158019
1005,ENSG00000103495,ENSG00000119950
1006,ENSG00000103495,ENSG00000114742
1006,ENSG00000103495,ENSG00000213160
1006,ENSG00000103495,ENSG00000147180
1006,ENSG00000103495,ENSG00000168795
1006,ENSG00000103495,ENSG00000134376
1006,ENSG00000103495,ENSG00000276725
1006,ENSG00000103495,ENSG00000137075
1007,ENSG00000103495,ENSG00000070756
1007,ENSG00000103495,ENSG00000084754
1007,ENSG00000103495,ENSG00000274429
1007,ENSG00000103495,ENSG00000189060
1007,ENSG00000103495,ENSG00000184371
1007,ENSG00000103495,ENSG00000137497
1008,ENSG00000103495,ENSG00000153904
1008,ENSG00000103495,ENSG00000176903
1008,ENSG00000103495,ENSG00000116667
1008,ENSG00000103495,ENSG00000141258
1008,ENSG00000103495,ENSG00000152092
1008,ENSG00000103495,ENSG00000174437
1009,ENSG00000103495,ENSG00000076984
1009,ENSG00000103495,ENSG00000185122
1009,ENSG00000103495,ENSG00000179262
1009,ENSG00000103495,ENSG00000130810
1009,ENSG00000103495,ENSG00000104976
1009,ENSG00000103495,ENSG00000173486
1010,ENSG00000068323,ENSG00000103197
1010,ENSG00000068323,ENSG00000184677
1010,ENSG00000068323,ENSG00000125482
1010,ENSG00000068323,ENSG00000171634
1010,ENSG00000068323,ENSG00000160633
1010,ENSG00000068323,ENSG00000277140
1010,ENSG00000068323,ENSG00000068024
1010,ENSG00000068323,ENSG00000083812
1010,ENSG00000068323,ENSG00000092201
1010,ENSG00000068323,ENSG00000105576
1010,ENSG00000068323,ENSG00000123066
1010,ENSG00000068323,ENSG00000011021
1011,ENSG00000150907,ENSG00000103197
1011,ENSG00000150907,ENSG00000108510
1011,ENSG00000150907,ENSG00000055917
1011,ENSG00000150907,ENSG00000092201
1011,ENSG00000150907,ENSG00000105576
1011,ENSG00000150907,ENSG00000187555
1011,ENSG00000150907,ENSG00000175216
1011,ENSG00000150907,ENSG00000130714
1011,ENSG00000150907,ENSG00000156983
1011,ENSG00000150907,ENSG00000116128
1011,ENSG00000150907,ENSG00000143376
1011,ENSG00000150907,ENSG00000143190
1011,ENSG00000150907,ENSG00000124422
1011,ENSG00000150907,ENSG00000048707
1011,ENSG00000150907,ENSG00000197912
1011,ENSG00000150907,ENSG00000101040
1011,ENSG00000150907,ENSG00000115464
1011,ENSG00000150907,ENSG00000075151
1011,ENSG00000150907,ENSG00000008083
1011,ENSG00000150907,ENSG00000064393
1011,ENSG00000150907,ENSG00000125482
1011,ENSG00000150907,ENSG00000196712
1011,ENSG00000150907,ENSG00000139613
1011,ENSG00000150907,ENSG00000074054
1011,ENSG00000150907,ENSG00000234616
1011,ENSG00000150907,ENSG00000139718
1011,ENSG00000150907,ENSG00000005339
1011,ENSG00000150907,ENSG00000133026
1011,ENSG00000150907,ENSG00000114739
1011,ENSG00000150907,ENSG00000108349
1011,ENSG00000150907,ENSG00000135365
1011,ENSG00000150907,ENSG00000119596
1011,ENSG00000150907,ENSG00000123066
1011,ENSG00000150907,ENSG00000278644
1011,ENSG00000150907,ENSG00000184677
1011,ENSG00000150907,ENSG00000237095
1011,ENSG00000150907,ENSG00000134313
1011,ENSG00000150907,ENSG00000068097
1011,ENSG00000150907,ENSG00000277140
1011,ENSG00000150907,ENSG00000088256
1011,ENSG00000150907,ENSG00000127481
1011,ENSG00000150907,ENSG00000184634
1011,ENSG00000150907,ENSG00000065526
1011,ENSG00000150907,ENSG00000100354
1011,ENSG00000150907,ENSG00000108389
1011,ENSG00000150907,ENSG00000038532
1011,ENSG00000150907,ENSG00000140829
1011,ENSG00000150907,ENSG00000282003
1011,ENSG00000150907,ENSG00000011021
1011,ENSG00000150907,ENSG00000198752
1011,ENSG00000150907,ENSG00000132466
1011,ENSG00000150907,ENSG00000106261
1011,ENSG00000150907,ENSG00000100105
1011,ENSG00000150907,ENSG00000272886
1011,ENSG00000150907,ENSG00000110344
1011,ENSG00000150907,ENSG00000037637
1011,ENSG00000150907,ENSG00000182606
1011,ENSG00000150907,ENSG00000169710
1011,ENSG00000150907,ENSG00000112159
1011,ENSG00000150907,ENSG00000132153
1011,ENSG00000150907,ENSG00000180357
1011,ENSG00000150907,ENSG00000143442
1011,ENSG00000150907,ENSG00000169155
1011,ENSG00000150907,ENSG00000172765
1011,ENSG00000150907,ENSG00000173473
1011,ENSG00000150907,ENSG00000132694
1011,ENSG00000150907,ENSG00000197323
1011,ENSG00000150907,ENSG00000134644
1011,ENSG00000150907,ENSG00000100425
1011,ENSG00000150907,ENSG00000181555
1011,ENSG00000150907,ENSG00000108587
1011,ENSG00000150907,ENSG00000063169
1011,ENSG00000150907,ENSG00000100084
1011,ENSG00000150907,ENSG00000117713
1011,ENSG00000150907,ENSG00000147044
1011,ENSG00000150907,ENSG00000169057
1011,ENSG00000150907,ENSG00000146083
1011,ENSG00000150907,ENSG00000169925
1011,ENSG00000150907,ENSG00000157106
1011,ENSG00000150907,ENSG00000097007
1012,ENSG00000150907,ENSG00000186591
1012,ENSG00000150907,ENSG00000173391
1012,ENSG00000150907,ENSG00000136167
1012,ENSG00000150907,ENSG00000196743
1012,ENSG00000150907,ENSG00000138071
1012,ENSG00000150907,ENSG00000134243
1012,ENSG00000150907,ENSG00000096968
1012,ENSG00000150907,ENSG00000145623
1012,ENSG00000150907,ENSG00000257365
1012,ENSG00000150907,ENSG00000151116
1012,ENSG00000150907,ENSG00000071189
1012,ENSG00000150907,ENSG00000184007
1012,ENSG00000150907,ENSG00000161960
1012,ENSG00000150907,ENSG00000117450
1012,ENSG00000150907,ENSG00000181929
1012,ENSG00000150907,ENSG00000144306
1012,ENSG00000150907,ENSG00000158006
1012,ENSG00000150907,ENSG00000183283
1012,ENSG00000150907,ENSG00000011485
1012,ENSG00000150907,ENSG00000145781
1012,ENSG00000150907,ENSG00000153827
1012,ENSG00000150907,ENSG00000136869
1012,ENSG00000150907,ENSG00000112759
1012,ENSG00000150907,ENSG00000169504
1012,ENSG00000150907,ENSG00000163932
1012,ENSG00000150907,ENSG00000115425
1012,ENSG00000150907,ENSG00000074695
1012,ENSG00000150907,ENSG00000110422
1012,ENSG00000150907,ENSG00000109971
1012,ENSG00000150907,ENSG00000109911
1012,ENSG00000150907,ENSG00000108588
1012,ENSG00000150907,ENSG00000130779
1012,ENSG00000150907,ENSG00000110958
1012,ENSG00000150907,ENSG00000197746
1012,ENSG00000150907,ENSG00000044115
1013,ENSG00000150907,ENSG00000173327
1013,ENSG00000150907,ENSG00000112406
1013,ENSG00000150907,ENSG00000143437
1013,ENSG00000150907,ENSG00000133121
1013,ENSG00000150907,ENSG00000084112
1013,ENSG00000150907,ENSG00000143970
1013,ENSG00000150907,ENSG00000155506
1013,ENSG00000150907,ENSG00000144674
1013,ENSG00000150907,ENSG00000100393
1013,ENSG00000150907,ENSG00000164080
1013,ENSG00000150907,ENSG00000100139
1013,ENSG00000150907,ENSG00000281178
1013,ENSG00000150907,ENSG00000198561
1013,ENSG00000150907,ENSG00000136068
1013,ENSG00000150907,ENSG00000044090
1013,ENSG00000150907,ENSG00000140836
1013,ENSG00000150907,ENSG00000163820
1013,ENSG00000150907,ENSG00000065613
1013,ENSG00000150907,ENSG00000153827
1013,ENSG00000150907,ENSG00000136813
1013,ENSG00000150907,ENSG00000073921
1013,ENSG00000150907,ENSG00000278183
1013,ENSG00000150907,ENSG00000171940
1013,ENSG00000150907,ENSG00000185963
1013,ENSG00000150907,ENSG00000185896
1013,ENSG00000150907,ENSG00000099917
1013,ENSG00000150907,ENSG00000138246
1013,ENSG00000150907,ENSG00000107290
1013,ENSG00000150907,ENSG00000130779
1013,ENSG00000150907,ENSG00000198265
1013,ENSG00000150907,ENSG00000129003
1013,ENSG00000150907,ENSG00000100034
1014,ENSG00000150907,ENSG00000164164
1014,ENSG00000150907,ENSG00000104290
1014,ENSG00000150907,ENSG00000116717
1014,ENSG00000150907,ENSG00000127603
1014,ENSG00000150907,ENSG00000196083
1014,ENSG00000150907,ENSG00000133110
1014,ENSG00000150907,ENSG00000038382
1014,ENSG00000150907,ENSG00000083312
1014,ENSG00000150907,ENSG00000187678
1014,ENSG00000150907,ENSG00000136158
1014,ENSG00000150907,ENSG00000138802
1014,ENSG00000150907,ENSG00000185950
1014,ENSG00000150907,ENSG00000146950
1014,ENSG00000150907,ENSG00000116016
1014,ENSG00000150907,ENSG00000175040
1014,ENSG00000150907,ENSG00000198369
1014,ENSG00000150907,ENSG00000119042
1014,ENSG00000150907,ENSG00000144566
1014,ENSG00000150907,ENSG00000071575
1014,ENSG00000150907,ENSG00000174343
1014,ENSG00000150907,ENSG00000135318
1014,ENSG00000150907,ENSG00000244405
1014,ENSG00000150907,ENSG00000090863
1014,ENSG00000150907,ENSG00000106070
1014,ENSG00000150907,ENSG00000196639
1014,ENSG00000150907,ENSG00000151746
1014,ENSG00000150907,ENSG00000196569
1014,ENSG00000150907,ENSG00000136193
1014,ENSG00000150907,ENSG00000164056
1014,ENSG00000150907,ENSG00000102531
1015,ENSG00000150907,ENSG00000071537
1015,ENSG00000150907,ENSG00000166233
1015,ENSG00000150907,ENSG00000075420
1015,ENSG00000150907,ENSG00000138071
1015,ENSG00000150907,ENSG00000144118
1015,ENSG00000150907,ENSG00000135862
1015,ENSG00000150907,ENSG00000138166
1015,ENSG00000150907,ENSG00000133657
1015,ENSG00000150907,ENSG00000120705
1015,ENSG00000150907,ENSG00000099250
1015,ENSG00000150907,ENSG00000282230
1015,ENSG00000150907,ENSG00000106366
1015,ENSG00000150907,ENSG00000143870
1015,ENSG00000150907,ENSG00000148848
1015,ENSG00000150907,ENSG00000115641
1015,ENSG00000150907,ENSG00000116406
1015,ENSG00000150907,ENSG00000091136
1015,ENSG00000150907,ENSG00000153827
1015,ENSG00000150907,ENSG00000177189
1015,ENSG00000150907,ENSG00000153250
1015,ENSG00000150907,ENSG00000118762
1015,ENSG00000150907,ENSG00000074695
1015,ENSG00000150907,ENSG00000018408
1015,ENSG00000150907,ENSG00000163399
1015,ENSG00000150907,ENSG00000127947
1016,ENSG00000150907,ENSG00000013503
1016,ENSG00000150907,ENSG00000081019
1016,ENSG00000150907,ENSG00000129204
1016,ENSG00000150907,ENSG00000101639
1016,ENSG00000150907,ENSG00000152926
1016,ENSG00000150907,ENSG00000185630
1016,ENSG00000150907,ENSG00000164754
1016,ENSG00000150907,ENSG00000096717
1016,ENSG00000150907,ENSG00000276111
1016,ENSG00000150907,ENSG00000156931
1016,ENSG00000150907,ENSG00000049883
1016,ENSG00000150907,ENSG00000138386
1016,ENSG00000150907,ENSG00000174891
1016,ENSG00000150907,ENSG00000134138
1016,ENSG00000150907,ENSG00000134532
1016,ENSG00000150907,ENSG00000039319
1016,ENSG00000150907,ENSG00000164099
1016,ENSG00000150907,ENSG00000114796
1016,ENSG00000150907,ENSG00000113593
1016,ENSG00000150907,ENSG00000103479
1016,ENSG00000150907,ENSG00000104313
1017,ENSG00000150907,ENSG00000172175
1017,ENSG00000150907,ENSG00000141655
1017,ENSG00000150907,ENSG00000105879
1017,ENSG00000150907,ENSG00000278828
1017,ENSG00000150907,ENSG00000157764
1017,ENSG00000150907,ENSG00000151224
1017,ENSG00000150907,ENSG00000141385
1017,ENSG00000150907,ENSG00000265808
1017,ENSG00000150907,ENSG00000080298
1017,ENSG00000150907,ENSG00000155008
1017,ENSG00000150907,ENSG00000131791
1017,ENSG00000150907,ENSG00000135766
1017,ENSG00000150907,ENSG00000006451
1017,ENSG00000150907,ENSG00000153207
1017,ENSG00000150907,ENSG00000148842
1017,ENSG00000150907,ENSG00000102241
1017,ENSG00000150907,ENSG00000092068
1017,ENSG00000150907,ENSG00000086232
1017,ENSG00000150907,ENSG00000137693
1017,ENSG00000150907,ENSG00000065325
1018,ENSG00000150907,ENSG00000151474
1018,ENSG00000150907,ENSG00000184635
1018,ENSG00000150907,ENSG00000121440
1018,ENSG00000150907,ENSG00000140455
1018,ENSG00000150907,ENSG00000140262
1018,ENSG00000150907,ENSG00000154380
1018,ENSG00000150907,ENSG00000146247
1018,ENSG00000150907,ENSG00000114423
1018,ENSG00000150907,ENSG00000060718
1018,ENSG00000150907,ENSG00000147421
1018,ENSG00000150907,ENSG00000165512
1018,ENSG00000150907,ENSG00000198604
1018,ENSG00000150907,ENSG00000011258
1018,ENSG00000150907,ENSG00000038427
1018,ENSG00000150907,ENSG00000064933
1018,ENSG00000150907,ENSG00000136758
1019,ENSG00000150907,ENSG00000103769
1019,ENSG00000150907,ENSG00000164574
1019,ENSG00000150907,ENSG00000077721
1019,ENSG00000150907,ENSG00000116005
1019,ENSG00000150907,ENSG00000111145
1019,ENSG00000150907,ENSG00000165672
1019,ENSG00000150907,ENSG00000213625
1019,ENSG00000150907,ENSG00000180398
1019,ENSG00000150907,ENSG00000161217
1019,ENSG00000150907,ENSG00000111144
1019,ENSG00000150907,ENSG00000089876
1019,ENSG00000150907,ENSG00000136436
